기사제목,작성일,URL,score,숫자단위_매칭수,통계출처_언급,변화표현_매칭수
내수 경기 가라앉자 판매직 10만명 급감,2025-04-25,https://www.chosun.com/economy/economy_general/2025/04/25/2XJFHW65UNH6DH6J2MDRGRAN34,157,115,True,39
"日, 기준금리 0.5%로 인상… 16년 3개월 만에 최고",2025-01-25,https://www.chosun.com/economy/economy_general/2025/01/25/6UTAX7KE45F5NMJZXPIPDTVNVQ,157,143,False,14
"죽어야 받는 종신보험, 살아서 연금으로 받는다",2025-03-12,https://www.chosun.com/economy/economy_general/2025/03/12/32Q7YGKIPBCYDEMNFI43L3Z3LU,157,146,True,8
작년 소형 상용차 등록 크게 줄어...친환경 규제·전기차 수요 둔화 영향,2025-01-10,https://www.chosun.com/economy/auto/2025/01/10/V2UMU5E4HZE55LB5RRZY2X64TQ,157,139,False,18
"中 비야디, 유럽 시장에서 美 테슬라 처음 제쳤다",2025-05-23,https://www.chosun.com/economy/auto/2025/05/23/XJDFKEEWUFAGJLC2AW33NDCMRA,157,153,False,4
‘6만전자’ 방어한 삼성전자… 7만전자 벽 뚫을까,2025-07-13,https://www.chosun.com/economy/money/2025/07/13/2LMYE2J5R74SUK5JGGFMWQZDIA,156,136,False,20
위클리 커버드콜 ETF 인기에 콜옵션 매도 늘자… 옵션 투자 나선 단타족,2025-03-30,https://www.chosun.com/economy/money/2025/03/30/BCNBDK744WEDGCEKEO2R7PBGPI,156,126,False,30
"[주간코인시황] 트럼프 관세 정책에 흔들… 비트코인, 9만5000달러 급락",2025-01-11,https://www.chosun.com/economy/money/2025/01/11/6HT2SLAOK6RMF234Y4HYF4WK54,155,129,False,26
도요타 5년 연속 1위… 3위 현대차그룹은 격차 좁혀,2025-01-31,https://www.chosun.com/economy/auto/2025/01/31/HJBBC4J3LZGLLA2SXY7ER3RRHQ,155,119,False,36
"전기차, 중고차 시장선 고속 질주",2025-06-09,https://www.chosun.com/economy/auto/2025/06/09/XH3HCI2YH5DNLBSRC33ZHZOPZQ,155,125,False,30
뉴욕 증시 3대 지수 일제히 강세...트럼프 취임 기대감에 테크주 상승 주도,2025-01-18,https://www.chosun.com/economy/economy_general/2025/01/18/QGTXXSKYLVF55HYANA6SSWVLKQ,155,136,False,19
"국가 신용도 지표인 신용부도스와프(CDS) 프리미엄, 정점 찍고 하락세",2025-01-19,https://www.chosun.com/economy/economy_general/2025/01/19/QB4OFVJMQVBAHF53ZIZHQBH7DI,155,128,False,27
심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,155,108,True,44
OECD “내년 한국 잠재성장률 2% 밑돌 듯”,2025-05-13,https://www.chosun.com/economy/economy_general/2025/05/13/L5VR5BGYXJHJXFPXGHTGNCL5HY,155,129,False,26
"우리나라 가구당 순자산 약 6억원, 주택이 절반 이상 차지...전체 국민순자산은 2경4105조원으로 집계",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NK56CBTS5BH4THD2J2OCG5PQZI,155,116,False,39
"“전세사기 두려워 택했는데, ‘미친 월세’에 생활비 절반 나간다”",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/OS5ROBTDJFHNHCVRV3DJBRRB34,154,118,True,33
"1월 1~10일 수출, 3.8% 증가…‘15개월 연속’ 수출 호조세 이어갈까",2025-01-13,https://www.chosun.com/economy/economy_general/2025/01/13/E7Q2DRJNOBHZ5DZJGFL5HTRYK4,154,123,False,31
악성 미분양 급증한 대구·경북… 부동산 PF 부실로 농·축협도 적자 수렁,2025-02-23,https://www.chosun.com/economy/money/2025/02/23/52IXBWJOUCUQEBHXGGIR5K56AM,154,124,False,30
"어수선한 부동산 시장…""올 서울 집값 떨어지나요?"" 전문가 대답은",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/VVTAU7BYLMGCYVANP52PLMARRY,153,115,False,38
국채 21조 더 찍기로… 나랏빚 연말 1300조 돌파,2025-07-05,https://www.chosun.com/economy/economy_general/2025/07/05/6TVJOFZRQBFSNDA5KTXKQ4PTHA,153,129,False,24
현대차 작년 매출 사상 최대 기록...영업이익은 4년만에 감소세로,2025-01-23,https://www.chosun.com/economy/auto/2025/01/23/OJQKTSC6WJBTBPCUBZTLBOUVC4,153,122,False,31
"현대차·기아, 미국서 2월 역대 최고 판매 기록... 인기 모델은?",2025-03-02,https://www.chosun.com/economy/auto/2025/03/02/2S2KEUKALNH3DJRAMAWM62SEG4,153,123,False,30
"OPEC+, 하루 41만1000배럴씩 증산… 공급 과잉 우려 커져",2025-06-02,https://www.chosun.com/economy/industry-company/2025/06/02/N2YJWHVQIRFKBOYEBDGRMYTEOI,153,131,False,22
“미국 관세 정책에 한국 자동차 최대 타격…대미수출 연 4%↓”,2025-05-29,https://www.chosun.com/economy/economy_general/2025/05/29/7YRD6PZWZZBO7LPF53SPGOMWPU,153,136,False,17
완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,152,107,False,45
"BYD 아토3, 국내 출시 첫 달에 수입 전기차 판매 1위",2025-05-09,https://www.chosun.com/economy/auto/2025/05/09/TKB4H26WZZGIPDTM2HJSYAAZWI,152,123,False,29
"KT, 새해 맞아 출산·육아 지원 대폭 강화… 신생아 1명당 최대 1억원 사내 대출",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/33KAWRMCYZF7BFEJGJIWCL5TK4,152,147,False,5
내수 부진에 온라인 쇼핑마저 주춤… 가방 거래는 1년4개월 연속↓,2025-06-02,https://www.chosun.com/economy/economy_general/2025/06/02/NP7AYM35FBDMHIX6A74PKMOFHQ,152,108,True,41
고물가·관세 전쟁… 숙박·음식점업 22개월째 역대 최장 불황,2025-04-14,https://www.chosun.com/economy/economy_general/2025/04/14/WW7RNH5ORBEYPOK2PSGO5P6PBQ,152,120,True,29
"3000 뚫은 코스피, 엇갈리는 투자자 시선… 빚투·공매도 동반 증가",2025-06-22,https://www.chosun.com/economy/money/2025/06/22/F4XA6MJWGOFTCJFSPX5LV4LRNM,152,116,False,36
"한은·통계청의 경제 지표 활용, 노후 위한 투자 밑그림 그리세요",2025-04-02,https://www.chosun.com/economy/money/2025/04/02/KL276AIILNHP5L6JJNYFSJU3XE,152,131,True,18
"여행·직구족 증가에...작년 해외 카드사용액 30조, 역대 최대",2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/7WPH7WS3SZDTNHP3JBPSNX76QI,151,127,False,24
"한은, 기준금리 2.75%로 인하… 올 성장률 전망 1.9%→1.5%로",2025-02-25,https://www.chosun.com/economy/economy_general/2025/02/25/2QEZXWWJAVAGNFUAFBIMRPY3HE,151,139,False,12
"내년도 최저임금 합의로 타결됐지만 민노총 중간 퇴장에 재계, 후폭풍 우려",2025-07-14,https://www.chosun.com/economy/industry-company/2025/07/14/26XMQF33HFCRPB6UI6UOCMYC2A,151,149,False,2
실적 꺾이는 곳 나오기 시작... 화장품株 ‘옥석 가리기’ 나선 운용사들,2025-04-19,https://www.chosun.com/economy/money/2025/04/19/BP433LJVWSSOADSMJKQDXPQQ7U,151,123,False,28
올해 수출 하반기에 더 부진할 듯… 3.8% 감소 전망,2025-06-23,https://www.chosun.com/economy/industry-company/2025/06/23/2LYH3LOXSRF4VM7CMND72XB5JM,151,120,False,31
"관세 사재기 끝난 미국... 4월 무역적자, 19개월 만에 최소",2025-06-06,https://www.chosun.com/economy/industry-company/2025/06/06/FXMLNITWY5H5BFCV42DI7DGCUE,151,103,False,48
美 12월 고용 25만6000개 증가… 예상 밖 폭증에 금리 인하 먹구름,2025-01-10,https://www.chosun.com/economy/economy_general/2025/01/10/VUL2QRBWABBEBOLJO24Z7OCASA,150,143,False,7
후보들 “소득세 공제 확대”… 실행 땐 세수 5년간 26조 줄어,2025-05-07,https://www.chosun.com/economy/economy_general/2025/05/07/6ALCERBGPJA5JCMRATB5SCANUE,150,121,False,29
"美물가도 관세 충격… “닌텐도 220달러, 車 최대 1만달러 올라”",2025-04-04,https://www.chosun.com/economy/industry-company/2025/04/04/GXY7TMEMLZETFL37ZZ5MWNQTDE,150,138,False,12
트럼프 3대 오판… 시장·물가·중국이 반대로 갔다,2025-04-12,https://www.chosun.com/economy/economy_general/2025/04/12/JLHIBRZXPRDS5GQNYDATAVUEAQ,150,130,False,20
치솟는 SAMG엔터 주가… ‘파산핑’은 뭐가 달라서 장기 집권 중일까,2025-03-23,https://www.chosun.com/economy/money/2025/03/23/A55BGIKIE6P5MXMXCWRUVCO7LM,149,125,False,24
트럼프까지 밀어준다… 비트코인 ‘3대 치어리더’,2025-07-11,https://www.chosun.com/economy/economy_general/2025/07/11/HW47MI7XPJCFZNY35FVAJ3E2GM,149,119,False,30
빚 못 갚은 자영업자 중 60대 이상이 가장 많았던 이유,2025-02-16,https://www.chosun.com/economy/economy_general/2025/02/16/JPSR6CUW55HPNKX73PTUAYO4RA,149,121,False,28
"잠삼대청 규제 풀자, 주담대 5조 증가",2025-03-13,https://www.chosun.com/economy/economy_general/2025/03/13/6DZYBZ6FUBER7KWRUB3WMQV7VQ,148,108,False,40
기업들 줄줄이 ‘감액 배당’… 배당소득세 안 내 주주들 환호,2025-03-19,https://www.chosun.com/economy/economy_general/2025/03/19/4QRR664MCVCPJLN5VIYBBAI6SU,148,142,False,6
대기업 절반 이상 평균 연봉 1억원 넘어…5년 전보다 6배 증가,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/3HOYJOZVWBBCPAVJOZLZTZC4QM,148,143,False,5
주유소 기름값 13주 연속 오름세... 고환율·국제유가 영향,2025-01-11,https://www.chosun.com/economy/market_trend/2025/01/11/L5AR3WGRQFGCXKI6LGZ2VENLY4,148,130,False,18
"여름 폭염으로 공급 줄어… 배추 가격 59%, 무 77% 올라",2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/AKAFLQIYCBABRFMMXNI5JKO7EU,148,136,False,12
귤 한 알에 1000원… ‘프루트플레이션’ 일상 되나,2025-01-31,https://www.chosun.com/economy/economy_general/2025/01/31/5JT3HABFHBBJPLTZRTPNYU7XCU,148,128,False,20
"150억 자산가, 자녀 세금 57억원 아껴주기 위해 10년 걸쳐 한 일",2025-01-29,https://www.chosun.com/economy/money/2025/01/29/GH55MAMHLBA7HHVVO6NBQGXKUQ,147,141,False,6
1월 경상수지 전년과 비슷한 29.4억달러↑…21개월 연속 흑자,2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/NF4SHDL7TBDHVKLE4MDN4DI66M,147,107,False,40
5종목 중 1개가 ‘52주 신고가’…새 정부 정책 수혜주에 돈 몰린다,2025-06-15,https://www.chosun.com/economy/money/2025/06/15/FBHM7ROBLCCXK3XN6TVBNYPNNU,147,136,False,11
"종신보험 사망보험금, 살아있을 때 매월 20만원씩 연금으로 받는다",2025-03-11,https://www.chosun.com/economy/economy_general/2025/03/11/2VF5F2UYDVHL7PY3CB7OSJ7HD4,147,143,False,4
"설연휴 영향에 1월 수출, 16개월만에 마이너스...반도체는 건재",2025-02-01,https://www.chosun.com/economy/industry-company/2025/02/01/EJLSTEFHI5DIBDJ2EDKHVA5SYQ,147,107,False,40
“바닥 찍었나”… 中 증시 하락에도 ETF 사들이는 개미들,2025-02-01,https://www.chosun.com/economy/money/2025/02/01/ZAHGL3DQBUAI4BWNIRYPCFHKUM,146,116,False,30
美 트럼프 관세 부메랑… ‘나홀로 호황’ 저무나,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/PRGBTJ6ECJBBNGL2U4BLKVQQT4,146,131,False,15
"성과급 1450% 준다는데…SK하이닉스 노조 거절, 왜?",2025-01-22,https://www.chosun.com/economy/economy_general/2025/01/22/HCJFL7R4L5FSJGGCWINNSVINIM,146,130,False,16
조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,146,120,False,26
이자장사 11兆 은행 노조 “임금 더 달라” 파업 릴레이,2025-01-17,https://www.chosun.com/economy/economy_general/2025/01/17/S7CY4WV3JRE4FNOCPZ75TJ27YY,146,127,False,19
금융당국 “대출 자제” 요구에… 은행들 엇갈린 행보,2025-06-24,https://www.chosun.com/economy/economy_general/2025/06/24/HMT2SOOTJVCG5PVKTV7W6344KY,146,118,False,28
"정부, 반도체·조선 ‘보세 가공’ 각종 규제 풀기로...관세 전쟁 대응 나서",2025-03-19,https://www.chosun.com/economy/economy_general/2025/03/19/ZQRVHLKR3VGPPCKNALVPPPKKZU,146,146,False,0
상반기 외국인 직접투자 15% 급감,2025-07-04,https://www.chosun.com/economy/industry-company/2025/07/04/E77JPFMZCNHHVEQGDGIPU4IPIQ,146,117,False,29
"美 물가 상승 폭 둔화됐지만… 연준, 금리 인하 늦출 듯",2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/T5SEC3MXMFAAXOCCY7CU6CUOQE,145,117,False,28
"수입차 시장, IMF 이후 처음 2년 연속 역성장",2025-01-15,https://www.chosun.com/economy/auto/2025/01/15/MS2YWXFVJVFGVKZPZIJZ6DXAAU,145,117,False,28
"보잉, 기술 무시하고 ‘숫자’에 집착하다 신뢰·수익 다 잃었다",2025-01-28,https://www.chosun.com/economy/industry-company/2025/01/28/ZPKJXAMHGNBMJETLWDDJ4745AY,145,137,False,8
서학개미 용감하네… ‘딥시크 쇼크’에도 엔비디아 레버리지 ETF 4000억원 순매수,2025-01-30,https://www.chosun.com/economy/money/2025/01/30/4VDM4SSOH7NVFY5YAZJTGQICQA,145,130,False,15
7주간 주가 35% 폭락… 나홀로 쪼그라든 테슬라,2025-03-10,https://www.chosun.com/economy/auto/2025/03/10/CYD3YT72E5DAFJJTK24AG56Y4Y,145,123,False,22
“세금은 우리가 70% 넘게 내는데…” 상위 10%의 불만,2025-06-20,https://www.chosun.com/economy/economy_general/2025/06/20/ADXCK6EIRFG45LRC3HAYHKSUSU,145,140,False,5
中 관광객에 여름 성수기까지… 카지노·호텔·백화점株 더 오르나,2025-07-12,https://www.chosun.com/economy/money/2025/07/12/5IAOEJRTIU57FR3S5LWUFIBWSI,145,129,False,16
대출 ‘이중 규제’ 첫날… 꺾였지만 수요는 여전했다,2025-07-03,https://www.chosun.com/economy/economy_general/2025/07/03/GTPTNKZWEJGWLFDIV4SYU62T5U,145,130,False,15
트럼프 관세 여파로 외국인 직접투자액 1분기 9.2% 줄어,2025-04-04,https://www.chosun.com/economy/industry-company/2025/04/04/HWJVCRJQ5FDRPI7DW3X5AERARI,145,118,False,27
"한때 발포제 세계 1위 금양, 이차전지 진출했다 상폐 위기",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/A2ALELNCURCCRGQ672CSP2LSAE,145,145,False,0
"기아, 1분기 매출 28조… 영업이익은 12% 줄어",2025-04-26,https://www.chosun.com/economy/auto/2025/04/26/HXDJS4FVK5AVRF3JSKJZGFERKQ,145,116,False,29
전국 주택 시총 6839조… 68%가 수도권에,2025-03-27,https://www.chosun.com/economy/economy_general/2025/03/27/7CL52K5RZFDOBO7FGPJZSJ75T4,145,140,True,2
"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,144,129,False,15
"‘트럼프 관세’ 증시 쇼크, 9·11 테러보다 컸다",2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/XD5EN7INAVHTLKWYEVWM2NA3HA,144,100,False,44
"소득·거주지에 따른 출산 정도, 올 연말 통계로 나온다",2025-01-21,https://www.chosun.com/economy/economy_general/2025/01/21/J5DXTKEELZEF3AJXVXOGS5BVOU,144,136,True,5
‘외국인 집주인’ 1만명 돌파... 가장 많은 지역은?,2025-07-04,https://www.chosun.com/economy/industry-company/2025/07/04/7PYH7TO6ZVFBNLTJKPMR2CLSYM,144,129,False,15
예금 금리 2% 시대… 매일 이자 받는 상품이 뜬다,2025-03-27,https://www.chosun.com/economy/economy_general/2025/03/27/SULJ5FEMCFAI5MKFWPGLGC5BIM,144,138,False,6
"현대차 아이오닉5, 美 출시 3년 1개월 만에 10만대 돌파",2025-01-12,https://www.chosun.com/economy/auto/2025/01/12/4N3J5XJHHJG6VN6L6PKGHWXHSU,143,136,False,7
"현대차그룹, 올해 국내에 역대 최대 24조 투자한다",2025-01-10,https://www.chosun.com/economy/auto/2025/01/10/PU7XKGDGDVBSLDNEGLLREKHSLA,143,135,False,8
연간 적자 10조 넘는데… 아직도 손도 못댄 공무원·군인연금,2025-03-21,https://www.chosun.com/economy/economy_general/2025/03/21/2PMWRXOJZ5DMZEEHYPJKR3DFRU,143,115,False,28
"정용진, 이명희 이마트 지분 전량 매수키로… 승계 마무리",2025-01-11,https://www.chosun.com/economy/industry-company/2025/01/11/IEHOHBTM5RFR7OI2DG6HA7PERY,143,143,False,0
IMF “미국발 관세전쟁은 제로섬 세계관”,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/AIBJWM6BPJBGVETLLXZSNAS32I,143,128,True,12
국제 유가 4년 만에 최저… 구리·니켈 값도 폭락,2025-04-10,https://www.chosun.com/economy/industry-company/2025/04/10/6BGGE676XFBXVJBPV7VZYHI6CE,143,114,False,29
11월 출생아 수 증가율 14.6%… 14년 만에 최고,2025-01-23,https://www.chosun.com/economy/economy_general/2025/01/23/JUAXRZRN6NBLFGZUGXBFXGPKOU,143,97,True,43
기아 1분기 매출 최고 기록...영업이익은 12% 급감,2025-04-25,https://www.chosun.com/economy/auto/2025/04/25/FB5G5S3GWZC3NNNKIDSPTN2JWM,143,114,False,29
관세 폭탄에 세계 증시 폭락했지만…코스닥은 상승,2025-04-13,https://www.chosun.com/economy/money/2025/04/13/LXS7SD2ORETQQNSIT2IEUH6XU4,143,121,False,22
“집값 못 잡으면 재정 지출 늘려도 내수 안 살아나”,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/SA6WVXYNPFDFBMQTLTRXP2I7UM,142,83,False,59
이스라엘-이란 확전…뉴욕증시 하락·유가 급등,2025-06-14,https://www.chosun.com/economy/economy_general/2025/06/14/DIIOST2LYRFCNCOKVYNPNKOC4I,142,114,False,28
4월 픽업트럭 판매량 1년새 두 배로…타스만·무쏘EV 출시 효과,2025-05-20,https://www.chosun.com/economy/auto/2025/05/20/4WNJC2ZN6VGX7HFCDWIPAWRYMI,142,129,False,13
결혼·출산은 33년 만에 10개월 연속 증가,2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/GDQ3PEJNV5H3RGFRU6KZAZ6BSE,142,107,True,32
"車사고 경상환자 상급병실료, 한방병원서 2년새 54% ↑",2025-05-25,https://www.chosun.com/economy/money/2025/05/25/5XPSPLITDL6KWGZMWVGXSGV6AI,142,122,False,20
"“회사채 가격 왜 이래?”... PEF로 주인 바뀌는 대기업, 채권 개미 주의할 점은",2025-01-19,https://www.chosun.com/economy/money/2025/01/19/7MBLVWKAVINV26KXZAZAUSOQWE,142,122,False,20
"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,142,130,False,12
"저조한 내수에 계엄, 탄핵, 여객기 사고 여파까지…4분기 성장 0.1%",2025-01-23,https://www.chosun.com/economy/economy_general/2025/01/23/X67EMVNMCNF3PIODGNPUZMAQHU,142,120,False,22
“한국도 美·英처럼”… 부부 상속세 폐지론 확산,2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/GU6E7NMMPFHH3GAINQ5OP5SURM,142,133,True,6
"美中 첫 대화 소식, 중국 금리 인하에… 롤러코스터 탄 환율",2025-05-08,https://www.chosun.com/economy/economy_general/2025/05/08/DCMB6WNTD5DFZHQPX5S6S2IQRU,142,125,False,17
은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,141,135,False,6
"올해 벌써 8조… K바이오 기술 수출, 다시 10조 찍나",2025-05-31,https://www.chosun.com/economy/economy_general/2025/05/31/PQNG2PEOONCJRHVEX65VS2IOOM,141,139,False,2
올 3분기까지 3개 분기 연속 ‘수출 위축’ 전망… 15개 중 10개 품목이 영향권,2025-06-30,https://www.chosun.com/economy/industry-company/2025/06/30/42YIJRKEWJGYXBKAV3GDYQKB5M,141,122,False,19
돼지고기·계란 고공행진… 축산물 물가 6% 올라,2025-06-05,https://www.chosun.com/economy/economy_general/2025/06/05/7CAZV7VZIVDGVJTCK22YR6RKMI,141,120,True,18
"국내 11개 금융그룹 자산 10년새 2배로 증가…KB금융, 3위에서 1위로",2025-07-02,https://www.chosun.com/economy/economy_general/2025/07/02/2G4EDFKCFNBW3N2SJAV6E3CL2Q,141,128,False,13
트럼프 압박에도… 연준 인사들 “9월前 금리 인하 어려워”,2025-05-21,https://www.chosun.com/economy/economy_general/2025/05/21/3KU4FSR2IBE4RPKPOZBUBGFHCA,141,117,False,24
