claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note
C14427,이 비율은 70세 재취업자의 경우 59.6%까지 증가했다.,,,,,재취업자의 산업(tblId=DT_439001N_016); 재취업자의 직종(tblId=DT_439001N_017); 재취업자의 종사상 지위(tblId=DT_439001N_018); 재취업자의 근로시간 형태(tblId=DT_439001N_019); 재취업자의 사업체 근로자 수(tblId=DT_439001N_020); 재취업자의 월평균 근무일 및 일평균 근로시간(tblId=DT_439001N_021); 재취업자의 월평균 임금(tblId=DT_439001N_022); 재취업자의 임금산정방식(tblId=DT_439001N_023); 재취업자의 사회보험 가입 현황(tblId=DT_439001N_024); 재취업자의 노무제공자 해당 여부(tblId=DT_439001N_025),"orgId=439, tblId=DT_439001N_016 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=439&tblId=DT_439001N_016&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C00230,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",,,,,작년 기준 농업경영체의 생산 품목(중복응답)(tblId=DT_111014_C101); 작년 기준 농업경영체의 생산 품목별 영농규모(tblId=DT_111014_C102); 작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 전월세통합지수(tblId=DT_30404_B007); 규모별 전월세전환율(tblId=DT_30404_N0009); 지역별 전월세전환율(tblId=DT_30404_N0010); 전월세통합지수(tblId=DT_30404_A007); 전월세통합지수(tblId=DT_30404_N0012); 전월세 전환율(tblId=DT_08002_09_009A),"orgId=111, tblId=DT_111014_C101 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_C101&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14030,2008년 10% 수준이었던 고령 인구 비율이 16년 만에 2배로 늘어난 셈이다.,,,,,"유아동: 스마트폰을 사용하는 시간이 점점 늘어난다(tblId=DT_12019_2015_031); 유아동: 스마트폰을 달라고 조르는 횟수가 점점 늘어난다(tblId=DT_12019_2015_034); 인터넷 이용이 늘어난 이유(2010)(tblId=DT_12019_B016); 지난해보다 인터넷 이용시간이 늘어난 이유: 이용시간이 증가한 응답자(2009)(tblId=DT_12019_2009_A073); 지난해보다 인터넷 이용시간이 늘어난 이유: 이용시간이 증가한 응답자(2008)(tblId=DT_12019_2008_A089); 성, 세대구성 및 연령별 고령자 - 시군구(tblId=DT_1IN2010); 성, 연령 및 거처의 종류별 고령자 - 시도(tblId=DT_1IN2011); 세대구성, 연령 및 거처의 종류별 고령자 - 시군구(tblId=DT_1JC2025); 성별/연령별/교육 정도별 고령자(60세 이상)-시군구(tblId=DT_1PG2001); 연령별/성별/혼인상태별 고령자(60세 이상)-시군구(tblId=DT_1PG2002)","orgId=127, tblId=DT_12019_2015_031 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_12019_2015_031&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14822,"한편, 올해 1분기 가구당 월평균 소비 지출은 295만원으로 1년 전보다 1.4% 늘어나는 데 그쳤다.",,,,,"소비구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9E114); 소비구간별  가구당 월평균 가계수지 (도시,1인이상)(tblId=DT_1L9F114); 소비구간별  가구당 월평균 가계수지 (전국,1인이상,실질)(tblId=DT_1L9K114); 소비구간별  가구당 월평균 가계수지 (도시,1인이상,실질)(tblId=DT_1L9L114); 소비구간별  가구당 월평균 가계수지 (전국,2인이상)(tblId=DT_1L9H114); 소비구간별  가구당 월평균 가계수지 (도시,2인이상)(tblId=DT_1L9I114); 소비구간별  가구당 월평균 가계수지 (전국,2인이상,실질)(tblId=DT_1L9N114); 소비구간별  가구당 월평균 가계수지 (도시,2인이상,실질)(tblId=DT_1L9O114); 소비구간별  가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9E014); 소비구간별  가구당 월평균 가계수지 (도시,1인이상)(tblId=DT_1L9F014)","orgId=101, tblId=DT_1L9E114 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9E114&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14971,"케이카의 올해 1분기 실적에 따르면 중고차의 소매 평균거래가격(ASP)은 전년 대비 3% 상승했지만, 소매판매 대수는 5% 감소했다.",,,,,재별 및 상품군별 소매판매액지수(2020=100.0)(tblId=DT_1K41012); 소매업태별 판매액지수(2020=100.0)(tblId=DT_1K41013); 업태별상품군 판매액지수(2020=100.0)(tblId=DT_1K41014); 17개 시도별 대형소매점 판매액지수(2020=100.0)(tblId=DT_1K41015); 광역경제권 대형소매점 판매액지수(2020=100.0)(tblId=DT_1K41016); 음식점포함 소매판매액지수(2020=100.0)(tblId=DT_1K41017); 시도별 소매판매액지수(2020=100)(tblId=DT_1K41018); 재별 및 상품군별 판매액(tblId=DT_1K41002); 소매업태별 판매액(tblId=DT_1K41003); 17개 시도별 대형소매점 판매액(tblId=DT_1K41005),"orgId=101, tblId=DT_1K41012 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1K41012&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01299,이 기간 휴일을 뺀 조업(操業) 일수는 지난해와 같아 이를 고려한 일평균 수출액 역시 3.8% 증가했다.,,,,,"[도소매]산업세세분류별/조직형태별 정기휴무일수 및 일일평균 영업시간 현황(tblId=DT_2KI2039); [도소매]산업세세분류별/조직형태별 정기휴무일수 및 일일평균 영업시간 현황(tblId=DT_1KI1539); [도매및소매업]산업세세분류, 조직형태별 정기휴무일수 및 일일평균 영업시간 현황(tblId=DT_1KI3054); 장애인 무급가족종사자의 월평균 근무일수, 일평균 근무시간(tblId=DT_38303N_0077); 장애인 임금근로자의 월평균 근무일수, 일평균 근무시간(tblId=DT_38303N_0027); 장애인 자영업주의 월평균 근무일수, 일평균 근무시간(tblId=DT_38303N_0060); 임금근로자_근로 소득의 구성_휴일수당/특근수당(tblId=DT_380002_A0185_7TH); 각국의 휴일ㆍ휴가 일수 비교(tblId=DT_113_STBL_1013875); [일반]산업세세분류별/일일평균 영업시간별 사업체수(tblId=DT_2KI2031); [도소매,숙박,음식주점]산업세세분류별/종사자규모별/일일평균 영업시간별 사업체수(tblId=DT_2KI2043)","orgId=101, tblId=DT_2KI2039 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_2KI2039&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01522,"일본의 경우 65세 이상 노동시장 참여율(26%)이 프랑스(4%) 등을 앞서고 있으며, 이는 일본의 1997년 이후 연평균 노동생산성 증가율(1.1%)이 서유럽(0.8%)을 앞설 수 있던 요인이 됐다고 했다.",,,,,결혼이민자의 출신국별 직업훈련 참여율 및 참여 의향율(tblId=DT_MOGE_1001300196); 결혼이민자의 특성별 직업훈련 참여율 및 참여 의향율Ⅰ(tblId=DT_MOGE_1001300194); 결혼이민자의 특성별 직업훈련 참여율 및 참여 의향율Ⅱ(tblId=DT_MOGE_1001300195); 시・도별 결혼이민자의 직업훈련 참여율 및 참여 의향율(tblId=DT_MOGE_1001300197); 시・도별 여성 결혼이민자의 직업훈련 참여율 및 참여 의향율(tblId=DT_MOGE_1001300204); 여성 결혼이민자의 출신국별 직업훈련 참여율 및 참여 의향율(tblId=DT_MOGE_1001300203); 여성 결혼이민자의 특성별 직업훈련 참여율 및 참여 의향율(tblId=DT_MOGE_1001300202); 서비스상품/프로세스혁신 전체 저해요인 - 변수 qq3의 경우(tblId=DT_395N_2011051); 함께있던 사람별 평균시간(tblId=DT_2019_106_1TM3070X); 함께있던 사람별 행위자비율(tblId=DT_2019_107_1TM3071X),"orgId=154, tblId=DT_MOGE_1001300196 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_1001300196&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01329,"작년 중국 전체 자동차 판매에서 전기차가 차지하는 비율은 40% 수준으로, 1년 만에 9%포인트 안팎 늘었다.",,,,,"작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 코로나19 이후 업무나 경력을 위한 네트워크 활동의 변화_회사의 공식 행사나 업무를 위한 회사 안팎의 공식 모임에 참석(tblId=DT_KWMP_2020132); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); [자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황(tblId=DT_2KI2048); 사교육·특별활동 비용 및 생활비에서 차지하는 비중(tblId=TX_117_2013_H278); 자영업자, 사업주 - 기여도가 가장 높은 고객이 차지하는 매출 비중(tblId=DT_380002_A018_6TH); [전문디자인업체]매출액 중 가장 많은 부분을 차지하는 의뢰업체(2007)(tblId=TX_115_2009_H9046); 노숙인 등의 지난 3개월 동안 가장 큰 비중을 차지하는 지출(tblId=DT_117098N_815); 소득 세부항목이 전체 가계소득에서 차지하는 비중(tblId=DT_322001_A002)","orgId=111, tblId=DT_111014_C103 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_C103&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C20327,전체 취업자 중 비임금 근로자가 차지하는 비율(22.6%)도 역대 최저였다.,,,,,[전문디자인업체]디자인 관련 용역대가를 산정하는 방식(2007)(tblId=TX_115_2009_H9045); (비임금근로자) 근로형태(tblId=DT_154013_24BB004904); (비임금근로자) 근로형태(tblId=DT_154013_A065); 비임금근로자의 근로형태(tblId=DT_MOGE_3020300593); 비임금근로자 일과 가사·양육 병행 어려움(tblId=DT_154021_N061); 비임금 근로자의 종사상 지위 분포(tblId=DT_338001_2022128); 비임금 근로자의 주당 평균 근로시간(tblId=DT_338001_2022129); 비임금 근로자의 월평균 수입(tblId=DT_338001_2022130); 비임금근로자의 주당 평균 근로시간(tblId=DT_338001_0034); 성별 비임금 근로자(tblId=DT_1DE6026S),"orgId=115, tblId=TX_115_2009_H9045 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=TX_115_2009_H9045&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14186,이에 따라 유동주식비율이 6%포인트 가까이 늘어난 것으로 추산된다.,,,,,"다른 가족이나 가까운 사람들로부터의 도움정도(tblId=TX_117_2013_H032); 가까이 지내는 친구, 이웃, 지인 수 및 만남 빈도(tblId=DT_438001_AC011); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 유아동: 스마트폰을 사용하는 시간이 점점 늘어난다(tblId=DT_12019_2015_031); 유아동: 스마트폰을 달라고 조르는 횟수가 점점 늘어난다(tblId=DT_12019_2015_034); 인터넷 이용이 늘어난 이유(2010)(tblId=DT_12019_B016); 지난해보다 인터넷 이용시간이 늘어난 이유: 이용시간이 증가한 응답자(2009)(tblId=DT_12019_2009_A073); 지난해보다 인터넷 이용시간이 늘어난 이유: 이용시간이 증가한 응답자(2008)(tblId=DT_12019_2008_A089); 여러 인권 상황에 대한 생각_1) 청소년은 결정능력이 부족하기 때문에 부모님이나 선생님의 생각에 따라야 한다(2016)(tblId=DT_ES2016_044_1)","orgId=117, tblId=TX_117_2013_H032 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=117&tblId=TX_117_2013_H032&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14963,"30대 이하(73.7%→71.6%), 40대(76.5%→76.2%), 50대(70.3%→68.3%), 70대(79.3%→76.3%) 등 전 연령대에 걸쳐 10년 전보다 평균소비성향이 하락했다.",,,,,경영 전반에 걸쳐 어려운 점(tblId=DT_142020_E001); 스마트폰 사용으로 삶의 질이 이전보다 더 좋아졌다고 느낀다(tblId=DT_12019_2015_015); 스마트폰 사용으로 삶의 질이 이전보다 더 나빠졌다고 느낀다(tblId=DT_12019_2015_016); 유아동: 스마트폰을 사용하면서 아이가 예전보다 난폭해졌다(tblId=DT_12019_2015_040); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2015_104); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2014_036); 청소년용 : 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(2013)(tblId=DT_12019_2013_B4_1); 청소년용 : 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(2012)(tblId=DT_12711_2012_056); 청소년용 - 인터넷 사용으로 건강이 이전보다 나빠진 것 같다.(2011)(tblId=DT_12711_2011_048); 무응답 가구원의 결혼이민자/귀화자 등과의 관계 및 연령대별 분포(tblId=DT_MOGE_1001301042),"orgId=142, tblId=DT_142020_E001 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=142&tblId=DT_142020_E001&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C00583,"5일 한국농수산식품유통공사(aT)에 따르면, 지난 3일 기준 배추의 평균 소매가격은 한 포기에 5027원으로 1년 전, 평년과 비교해 각각 59%, 42% 올랐다.",,,,,"경쟁사와 비교해볼 때 신제품과 신규 서비스의 비율이 높다(tblId=DT_427001_B059); 디지털 역량 수준_다른 자료들과 비교해 검색 결과에서 믿을만한 정보를 구별할 수 있다(tblId=DT_164004_2024259); 디지털 역량 수준_다른 자료들과 비교해 검색 결과에서 믿을만한 정보를 구별할 수 있다(tblId=DT_164004_2023257); 디지털 역량 수준_다른 자료들과 비교해 검색 결과에서 믿을만한 정보를 구별할 수 있다(tblId=DT_164004_2022323); 결혼이민자의 출신국별 병원을 가지 못하거나 치료포기 여부(tblId=DT_MOGE_1001300367); 다문화가족의 특성별 병원을 가지 못하거나 치료포기 여부(tblId=DT_MOGE_1001300366); 시・도별 다문화가족의 병원을 가지 못하거나 치료포기 여부(tblId=DT_MOGE_1001300368); 지난 1년간 가구원이 아팠지만 병·의원(치과 포함)을 방문하지 못했거나, 중도에 치료를 포기한 경험 여부(tblId=DT_117097_N036); 최근 1년 동안 학업포기 결심 여부(2013)(tblId=DT_ES40201N_031); 학업중도포기 생각 여부(2012)(tblId=DT_NYPI_40201Y2012Q82)","orgId=427, tblId=DT_427001_B059 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=427&tblId=DT_427001_B059&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
