mapping_row_id,claim_measurement_id,candidate_rank,ORG_ID,TBL_ID,STAT_ID,TBL_NM,path,vector_similarity,keyword_match,item_match,score
MAP000116,A0029-C005-m3,3,463,DT_FS463001_A055,2022033,자동차튜닝 관련 매출액 중 해외수출액 비중,자동차튜닝산업실태조사,0.884726,0.0,0.0,0.663544
MAP000116,A0029-C005-m3,4,463,DT_FS463001_A049,2022033,[자동차튜닝 관련 매출 경로별 비중] 기타,자동차튜닝산업실태조사,0.883943,0.0,0.0,0.662958
MAP000116,A0029-C005-m3,5,463,DT_FS463001_A056,2022033,자동차튜닝 관련 해외수출액,자동차튜닝산업실태조사,0.883237,0.0,0.0,0.662428
MAP000117,A0029-C005-m4,1,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.891192,0.0,0.0,0.668394
MAP000117,A0029-C005-m4,2,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.886503,0.0,0.0,0.664877
MAP000117,A0029-C005-m4,3,463,DT_FS463001_A069,2022033,해외진출 관련 애로사항,자동차튜닝산업실태조사,0.885962,0.0,0.0,0.664472
MAP000117,A0029-C005-m4,4,463,DT_FS463001_A049,2022033,[자동차튜닝 관련 매출 경로별 비중] 기타,자동차튜닝산업실태조사,0.883388,0.0,0.0,0.662541
MAP000117,A0029-C005-m4,5,463,DT_FS463001_A055,2022033,자동차튜닝 관련 매출액 중 해외수출액 비중,자동차튜닝산업실태조사,0.883326,0.0,0.0,0.662495
MAP000118,A0029-C008-m1,1,114,DT_114053_117,2016043,현재 차량(자동차) 보유수,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,0.867548,0.125,1.0,0.725661
MAP000118,A0029-C008-m1,2,115,DT_115042_25_047,2025009,자동차 부품 신규 수출 및 확대 계획이 없는 이유_1+2순위,자동차부품산업실태조사,0.874937,0.0,1.0,0.706203
MAP000118,A0029-C008-m1,3,115,DT_115042_25_046,2025009,자동차 부품 신규 수출 및 확대 계획이 없는 이유_1순위,자동차부품산업실태조사,0.87369,0.0,1.0,0.705267
MAP000118,A0029-C008-m1,4,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.869871,0.0,1.0,0.702403
MAP000118,A0029-C008-m1,5,115,DT_115042_25_037,2025009,자동차 부품산업 분야 주요 수출 품목_1+2+3순위,자동차부품산업실태조사,0.867705,0.0,1.0,0.700779
MAP000119,A0029-C008-m2,1,114,DT_114053_117,2016043,현재 차량(자동차) 보유수,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,0.86787,0.111111,1.0,0.723125
MAP000119,A0029-C008-m2,2,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.879286,0.0,1.0,0.709465
MAP000119,A0029-C008-m2,3,115,DT_115042_25_047,2025009,자동차 부품 신규 수출 및 확대 계획이 없는 이유_1+2순위,자동차부품산업실태조사,0.87639,0.0,1.0,0.707293
MAP000119,A0029-C008-m2,4,115,DT_115042_25_046,2025009,자동차 부품 신규 수출 및 확대 계획이 없는 이유_1순위,자동차부품산업실태조사,0.87536,0.0,1.0,0.70652
MAP000119,A0029-C008-m2,5,115,DT_115042_25_045,2025009,자동차 부품 수출계획 관련 애로사항,자동차부품산업실태조사,0.868311,0.0,1.0,0.701233
MAP000120,A0029-C009-m1,1,115,DT_115042_25_006,2025009,현재 해외 사업체 보유 여부 및 향후 설립 계획,자동차부품산업실태조사,0.880843,0.1,0.0,0.680632
MAP000120,A0029-C009-m1,2,453,DT_39301_07_0048,2003016,해외 판매지점/생산공장,여성기업실태조사 > 2004년~2006년 > 경영 활동 사항,0.880787,0.1,0.0,0.68059
MAP000120,A0029-C009-m1,3,116,DT_MLTM_6680,2020028,해외 매출액,기계설비산업실태조사,0.880101,0.1,0.0,0.680075
MAP000120,A0029-C009-m1,4,115,DT_115042_25_023,2025009,생산 품목별 내수 금액(합계),자동차부품산업실태조사,0.878498,0.1,0.0,0.678874
MAP000120,A0029-C009-m1,5,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.888813,0.0,0.0,0.66661
MAP000121,A0029-C009-m2,1,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.890411,0.1,0.0,0.687808
MAP000121,A0029-C009-m2,2,115,DT_115042_25_023,2025009,생산 품목별 내수 금액(합계),자동차부품산업실태조사,0.87922,0.1,0.0,0.679415
MAP000121,A0029-C009-m2,3,116,DT_MLTM_1062,1975011,국내・국제화물 월별 수송수단별,교통부문수송실적보고,0.878539,0.1,0.0,0.678904
MAP000121,A0029-C009-m2,4,463,DT_FS463001_A069,2022033,해외진출 관련 애로사항,자동차튜닝산업실태조사,0.884652,0.0,0.0,0.663489
MAP000121,A0029-C009-m2,5,115,DT_115042_25_014,2025009,전년도 대비 당해년도 연간 자동차 부품산업 매출액 증감 여부,자동차부품산업실태조사,0.884441,0.0,0.0,0.663331
MAP000122,A0029-C010-m2,1,114,DT_114053_117,2016043,현재 차량(자동차) 보유수,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,0.874615,0.142857,0.0,0.684533
MAP000122,A0029-C010-m2,2,115,DT_115042_25_023,2025009,생산 품목별 내수 금액(합계),자동차부품산업실태조사,0.873852,0.142857,0.0,0.683961
MAP000122,A0029-C010-m2,3,463,DT_FS463001_A068,2022033,국내 마케팅 관련 애로사항,자동차튜닝산업실태조사,0.880424,0.0,0.0,0.660318
MAP000122,A0029-C010-m2,4,337,DT_337_2019_H3100,2005019,관자가용 차종별 에너지소비량,에너지사용및온실가스배출실태조사 > 수송부문,0.878327,0.0,0.0,0.658745
MAP000122,A0029-C010-m2,5,388,TX_38801_A022,1966001,산업별 연도별 판매전력량 상용자가전력량 비교,상용자가발전업체조사 > 기타,0.877946,0.0,0.0,0.65846
MAP000123,A0030-C005-m1,1,303,DT_30303N_633,1979013,'15년 차입여건 변화 - 금리,중소기업금융실태조사 > 2015년,0.840092,0.090909,0.0,0.648251
MAP000123,A0030-C005-m1,2,303,DT_30303N_5175,1979013,'14년 차입여건 변화 - 금리,중소기업금융실태조사 > 2014년,0.838417,0.090909,0.0,0.646995
MAP000123,A0030-C005-m1,3,303,DT_303003_828,1979013,대출금리 상승 지속 시 우려 부분,중소기업금융실태조사 > 2021년 이후 > 금리현황,0.847306,0.0,0.0,0.63548
MAP000123,A0030-C005-m1,4,301,DT_641Y001,1976015,한국은행 원화대출금,통화금융통계 > 한국은행 주요계정 및 기준금리,0.84637,0.0,0.0,0.634777
MAP000123,A0030-C005-m1,5,127,TX_10506_A299,2006173,RI등 이용이 감소한다면 그 이유,원자력산업실태조사 > RI설문조사,0.84318,0.0,0.0,0.632385
MAP000124,A0031-C008-m1,1,142,DT_12029,2012054,"주요 수출 국가(1+2+3순위, 상위 6위)",1인창조기업실태조사 > 2012년 > 기업운영 실태 및 향후 운영 계획,0.869259,0.1,0.0,0.671945
MAP000124,A0031-C008-m1,2,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.868349,0.1,0.0,0.671262
MAP000124,A0031-C008-m1,3,453,DT_393001_068,2003016,수출 확대를 위한 정부 추진 분야,여성기업실태조사 > 2012년~2016년 > 경영 활동 사항,0.86592,0.1,0.0,0.66944
MAP000124,A0031-C008-m1,4,142,DT_D23059,2007272,수출 관련 애로사항 - 복수응답,장애인기업실태조사 > 2023년 > 경영활동 현황,0.865468,0.1,0.0,0.669101
MAP000124,A0031-C008-m1,5,115,DT_115034_B034,2016003,수출 여부 및 수출 비중,뿌리산업실태조사 > 2021년 이후 > 해외진출 현황,0.865197,0.1,0.0,0.668898
MAP000125,A0031-C008-m2,1,142,DT_12029,2012054,"주요 수출 국가(1+2+3순위, 상위 6위)",1인창조기업실태조사 > 2012년 > 기업운영 실태 및 향후 운영 계획,0.869259,0.1,0.0,0.671945
MAP000125,A0031-C008-m2,2,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.868349,0.1,0.0,0.671262
MAP000125,A0031-C008-m2,3,453,DT_393001_068,2003016,수출 확대를 위한 정부 추진 분야,여성기업실태조사 > 2012년~2016년 > 경영 활동 사항,0.86592,0.1,0.0,0.66944
MAP000125,A0031-C008-m2,4,142,DT_D23059,2007272,수출 관련 애로사항 - 복수응답,장애인기업실태조사 > 2023년 > 경영활동 현황,0.865468,0.1,0.0,0.669101
MAP000125,A0031-C008-m2,5,115,DT_115034_B034,2016003,수출 여부 및 수출 비중,뿌리산업실태조사 > 2021년 이후 > 해외진출 현황,0.865197,0.1,0.0,0.668898
MAP000126,A0032-C011-m1,1,143,DT_11437011_2025,2004037,의료기관 이용 횟수,농어업인등에대한복지실태조사 > 2025년 > 가구원 > 의료,0.886049,0.0,0.0,0.664537
MAP000126,A0032-C011-m1,2,117,DT_11778N219,2009025,2010년 12월 이용자수 대비 신규수요: 가사간병방문서비스,사회서비스수요·공급실태조사 > 2011년,0.885807,0.0,0.0,0.664355
MAP000126,A0032-C011-m1,3,143,DT_11430292_2024,2004037,소방서비스 향상 방안,농어업인등에대한복지실태조사 > 2024년 > 가구원 > 안전,0.884198,0.0,0.0,0.663148
MAP000126,A0032-C011-m1,4,143,DT_11437078_2024,2004037,난방시설 현황,농어업인등에대한복지실태조사 > 2024년 > 가구,0.883961,0.0,0.0,0.662971
MAP000126,A0032-C011-m1,5,438,DT_438001_CC004,2018037,지난 6개월간 전반적인 건강상태,장애인삶패널조사 > 가구원 > 건강·의료,0.883407,0.0,0.0,0.662556
MAP000127,A0032-C011-m2,1,143,DT_11437011_2025,2004037,의료기관 이용 횟수,농어업인등에대한복지실태조사 > 2025년 > 가구원 > 의료,0.886049,0.0,0.0,0.664537
MAP000127,A0032-C011-m2,2,117,DT_11778N219,2009025,2010년 12월 이용자수 대비 신규수요: 가사간병방문서비스,사회서비스수요·공급실태조사 > 2011년,0.885807,0.0,0.0,0.664355
MAP000127,A0032-C011-m2,3,143,DT_11430292_2024,2004037,소방서비스 향상 방안,농어업인등에대한복지실태조사 > 2024년 > 가구원 > 안전,0.884198,0.0,0.0,0.663148
MAP000127,A0032-C011-m2,4,143,DT_11437078_2024,2004037,난방시설 현황,농어업인등에대한복지실태조사 > 2024년 > 가구,0.883961,0.0,0.0,0.662971
MAP000127,A0032-C011-m2,5,438,DT_438001_CC004,2018037,지난 6개월간 전반적인 건강상태,장애인삶패널조사 > 가구원 > 건강·의료,0.883407,0.0,0.0,0.662556
MAP000128,A0032-C011-m3,1,143,DT_11437078_2024,2004037,난방시설 현황,농어업인등에대한복지실태조사 > 2024년 > 가구,0.884564,0.0,0.0,0.663423
MAP000128,A0032-C011-m3,2,143,DT_11437011_2025,2004037,의료기관 이용 횟수,농어업인등에대한복지실태조사 > 2025년 > 가구원 > 의료,0.883318,0.0,0.0,0.662489
MAP000128,A0032-C011-m3,3,117,DT_11778N219,2009025,2010년 12월 이용자수 대비 신규수요: 가사간병방문서비스,사회서비스수요·공급실태조사 > 2011년,0.882012,0.0,0.0,0.661509
MAP000128,A0032-C011-m3,4,438,DT_438001_CC004,2018037,지난 6개월간 전반적인 건강상태,장애인삶패널조사 > 가구원 > 건강·의료,0.881616,0.0,0.0,0.661212
MAP000128,A0032-C011-m3,5,143,DT_11437081_2024,2004037,난방비,농어업인등에대한복지실태조사 > 2024년 > 가구,0.881506,0.0,0.0,0.66113
MAP000129,A0041-C002-m1,1,114,DT_114054_129,2018020,수입 원재료 사용 이유(1+2순위 중복응답),외식업체경영실태조사 > 외식업체 식재료 구매 현황,0.875327,0.125,0.0,0.681495
MAP000129,A0041-C002-m1,2,114,DT_114054_128,2018020,국내산 원재료 사용 이유(1+2순위 중복응답),외식업체경영실태조사 > 외식업체 식재료 구매 현황,0.867885,0.125,0.0,0.675914
MAP000129,A0041-C002-m1,3,114,DT_114053_007,2016043,최근 1년간 식품 지출 변화 이유,가공식품소비자태도조사 > 2018년 이후 > 가공식품 구매 및 소비행태,0.86761,0.125,0.0,0.675707
MAP000129,A0041-C002-m1,4,114,DT_114053_007_2019,2016043,최근 1년간 식품 지출 변화 이유,가공식품소비자태도조사 > 2018년 이후 > 가공식품 구매 및 소비행태,0.86761,0.125,0.0,0.675707
MAP000129,A0041-C002-m1,5,114,DT_114058_F041,2022037,외국산 원재료 구매 이유(1순위),한식산업실태조사 > 2023년~ > 제조업,0.865355,0.125,0.0,0.674016
MAP000130,A0041-C005-m1,1,114,DT_114053_094,2016043,장바구니 물가에 가장 큰 영향을 미치는 품목 인식,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,0.88459,0.285714,0.0,0.720585
MAP000130,A0041-C005-m1,2,114,DT_114053_094_2019,2016043,장바구니 물가에 가장 큰 영향을 미치는 품목 인식,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,0.88459,0.285714,0.0,0.720585
MAP000130,A0041-C005-m1,3,101,DT_1J22112,1964001,품목별 소비자물가지수(품목성질별: 2020=100),소비자물가조사,0.894902,0.142857,0.0,0.699748
MAP000130,A0041-C005-m1,4,101,DT_1J22135,1964001,"연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)",소비자물가조사,0.894576,0.142857,0.0,0.699503
MAP000130,A0041-C005-m1,5,101,DT_1J22136,1964001,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",소비자물가조사,0.894265,0.142857,0.0,0.69927
MAP000131,A0041-C005-m2,1,101,DT_1J22136,1964001,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",소비자물가조사,0.890977,0.166667,0.0,0.701566
MAP000131,A0041-C005-m2,2,101,DT_1J22112,1964001,품목별 소비자물가지수(품목성질별: 2020=100),소비자물가조사,0.890759,0.166667,0.0,0.701403
MAP000131,A0041-C005-m2,3,101,DT_1J22135,1964001,"연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)",소비자물가조사,0.890522,0.166667,0.0,0.701225
MAP000131,A0041-C005-m2,4,101,DT_1J22003,1964001,소비자물가지수(2020=100),소비자물가조사,0.890314,0.166667,0.0,0.701069
MAP000131,A0041-C005-m2,5,101,DT_1J22002,1964001,품목성질별 소비자물가지수(2020=100),소비자물가조사,0.888756,0.166667,0.0,0.6999
MAP000132,A0046-C003-m1,1,343,DT_343_2010_S0066,1976006,코스닥 주요주가지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.874821,0.125,0.0,0.681116
MAP000132,A0046-C003-m1,2,343,DT_343_2010_S0189,1976006,코스닥 산업별 주가지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.873838,0.125,0.0,0.680378
MAP000132,A0046-C003-m1,3,343,DT_343_2010_S0065,1976006,코스닥 지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.873244,0.125,0.0,0.679933
MAP000132,A0046-C003-m1,4,408,DT_304004_WEEK_001_A,1985011,주간 아파트 매매가격지수 변동률,전국주택가격동향조사 > 주간아파트가격동향조사(기준주 : 2025.3.31),0.87274,0.125,0.0,0.679555
MAP000132,A0046-C003-m1,5,408,DT_304004_WEEK_009_A,1985011,주간 연령별 아파트 매매가격지수 변동률,전국주택가격동향조사 > 주간아파트가격동향조사(기준주 : 2025.3.31),0.872128,0.125,0.0,0.679096
MAP000133,A0046-C003-m2,1,343,DT_343_2010_S0066,1976006,코스닥 주요주가지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.876224,0.125,0.0,0.682168
MAP000133,A0046-C003-m2,2,343,DT_343_2010_S0189,1976006,코스닥 산업별 주가지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.875293,0.125,0.0,0.68147
MAP000133,A0046-C003-m2,3,343,DT_343_2010_S0065,1976006,코스닥 지수,증권·파생상품시장통계 > 지수 > KOSDAQ시리즈,0.874695,0.125,0.0,0.681021
MAP000133,A0046-C003-m2,4,408,DT_304004_WEEK_001_A,1985011,주간 아파트 매매가격지수 변동률,전국주택가격동향조사 > 주간아파트가격동향조사(기준주 : 2025.3.31),0.87458,0.125,0.0,0.680935
MAP000133,A0046-C003-m2,5,408,DT_304004_WEEK_009_A,1985011,주간 연령별 아파트 매매가격지수 변동률,전국주택가격동향조사 > 주간아파트가격동향조사(기준주 : 2025.3.31),0.873975,0.125,0.0,0.680481
MAP000134,A0047-C024-m1,1,343,DT_343_2010_S0046,1976006,유가증권 시가총액별 상장회사분포,증권·파생상품시장통계 > 주식(유가증권시장) > 상장현황,0.882959,0.166667,0.0,0.695553
MAP000134,A0047-C024-m1,2,343,DT_343_2010_S0026,1976006,유가증권 산업별 시가총액,증권·파생상품시장통계 > 주식(유가증권시장) > 상장현황,0.880747,0.166667,0.0,0.693893
MAP000134,A0047-C024-m1,3,343,DT_343_2010_S0184,1976006,유가증권 상장사 재무현황,증권·파생상품시장통계 > 주식(유가증권시장) > 재무현황,0.880322,0.166667,0.0,0.693575
MAP000134,A0047-C024-m1,4,343,DT_343_2010_S0185,1976006,유가증권 상장사 수익현황,증권·파생상품시장통계 > 주식(유가증권시장) > 재무현황,0.879237,0.166667,0.0,0.692761
MAP000134,A0047-C024-m1,5,348,TX_34801_A013,1994037,매매결제 현황 ; 유가증권시장 상장증권 결제,증권예탁통계 > 매매결제 현황,0.878841,0.166667,0.0,0.692464
MAP000135,A0050-C002-m1,1,101,DT_1SA1611,1962007,부채(농가경제),"농가경제조사 > 농가경제(2023년 이후, 1인이상)",0.892294,0.0,0.0,0.66922
MAP000135,A0050-C002-m1,2,142,DT_V24_B003,1999037,"2023년 직종별 인력구성, 부족인력 수 및 비율",벤처기업정밀실태조사 > 2023년 > 인력 및 조직현황,0.890601,0.0,0.0,0.667951
MAP000135,A0050-C002-m1,3,408,DT_40801_N1201_05,2014002,상권별 오피스 임대가격지수,상업용부동산임대동향조사 > 2022년 1분기~2024년 2분기 > 오피스,0.890594,0.0,0.0,0.667946
MAP000135,A0050-C002-m1,4,101,DT_3KB9008,1988019,시도/산업/온라인 거래 여부 현황,서비스업조사 > 등록기반 > 11차_서비스업조사(2023~),0.888802,0.0,0.0,0.666601
MAP000135,A0050-C002-m1,5,146,DT_146009_E00017,2024024,타 사업 경영 혹은 근로 이유,귀어실태조사 > 2023년 귀어인 > 1년차,0.888742,0.0,0.0,0.666557
