claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason,measurement_correct,mapping_row_id,retrieval_query,retrieval_status,retrieval_candidate_pool,candidate_score_margin,candidate_review_priority,candidate_1_org_id,candidate_1_tbl_id,candidate_1_stat_id,candidate_1_tbl_nm,candidate_1_path,candidate_1_vector_similarity,candidate_1_keyword_match,candidate_1_item_match,candidate_1_score,candidate_2_org_id,candidate_2_tbl_id,candidate_2_stat_id,candidate_2_tbl_nm,candidate_2_path,candidate_2_vector_similarity,candidate_2_keyword_match,candidate_2_item_match,candidate_2_score,candidate_3_org_id,candidate_3_tbl_id,candidate_3_stat_id,candidate_3_tbl_nm,candidate_3_path,candidate_3_vector_similarity,candidate_3_keyword_match,candidate_3_item_match,candidate_3_score,candidate_4_org_id,candidate_4_tbl_id,candidate_4_stat_id,candidate_4_tbl_nm,candidate_4_path,candidate_4_vector_similarity,candidate_4_keyword_match,candidate_4_item_match,candidate_4_score,candidate_5_org_id,candidate_5_tbl_id,candidate_5_stat_id,candidate_5_tbl_nm,candidate_5_path,candidate_5_vector_similarity,candidate_5_keyword_match,candidate_5_item_match,candidate_5_score
A0041-C021,A0041-C021-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,정부는 지난달까지 4개월간 1%대를 유지한 물가 상승률이 이달에는 2%대로 올라설 것으로 보고 있다.,"이 밖에 태그호이어, 브라이틀링, 고야드, 티파니 등 여타 명품 브랜드들도 연초 가격 인상을 했거나 할 계획인 것으로 알려졌다.",가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,Y,물가,물가 상승률,"환율, 식품, 물가, 정부",-,-,-,,-,-,-,202501,-,M,확정,1%,KOSIS_VALUE,hcx,물가 상승률,-,202501,M,claim_fallback,이전값,1,-,-,N,%,증감률,유지,전년동기,정부는 지난달까지 4개월간 1%대를 유지한 물가 상승률이 이달에는 2%대로 올라설 것으로 보고 있다.,high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,v1.6-prev2-context,2026-07-30,물가 상승률,,202501,M,%,%,rate,rate_change,unspecified,202401,N,BINDING_NOT_CONFIRMED,measurement_binding_source=claim_fallback,Y,MAP000382,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0041-C021,A0041-C021-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,정부는 지난달까지 4개월간 1%대를 유지한 물가 상승률이 이달에는 2%대로 올라설 것으로 보고 있다.,"이 밖에 태그호이어, 브라이틀링, 고야드, 티파니 등 여타 명품 브랜드들도 연초 가격 인상을 했거나 할 계획인 것으로 알려졌다.",가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,Y,물가,물가 상승률,"환율, 식품, 물가, 정부",-,-,-,,-,-,-,202501,-,M,확정,2%,KOSIS_VALUE,hcx,물가 상승률,-,202501,M,claim_fallback,현재값,2,-,-,N,%,증감률,증가,전월,정부는 지난달까지 4개월간 1%대를 유지한 물가 상승률이 이달에는 2%대로 올라설 것으로 보고 있다.,high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,v1.6-prev2-context,2026-07-30,물가 상승률,,202501,M,%,%,rate,rate_change,unspecified,202412,N,BINDING_NOT_CONFIRMED,measurement_binding_source=claim_fallback,Y,MAP000383,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0041-C022,A0041-C022-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,김웅 한국은행 부총재보는 지난달 31일 “1월 소비자물가 상승률은 최근 고환율 등으로 좀 더 높아질 가능성이 있다”고 말했다.,정부는 지난달까지 4개월간 1%대를 유지한 물가 상승률이 이달에는 2%대로 올라설 것으로 보고 있다.,"이 밖에 태그호이어, 브라이틀링, 고야드, 티파니 등 여타 명품 브랜드들도 연초 가격 인상을 했거나 할 계획인 것으로 알려졌다.",국내공식통계,Y,물가,소비자물가 상승률,-,-,-,-,,-,-,-,202501,-,M,확정,1월 소비자물가 상승률,KOSIS_VALUE,hcx,소비자물가 상승률,-,202501,M,claim_fallback,현재값,2%,-,-,N,%,증감률,증가,전년동기,"""1월 소비자물가 상승률은 최근 고환율 등으로 좀 더 높아질 가능성이 있다""라고 말했다.",mid,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,Y,0,1,HCX-007,v1.6-prev2-context,2026-07-30,소비자물가 상승률,,202501,M,%,%,rate,rate_change,unspecified,202401,N,BINDING_NOT_CONFIRMED,measurement_binding_source=claim_fallback,N,MAP000384,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0045-C003,A0045-C003-m1,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,"비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.","연말 약세 뒤 소폭 상승 AI 에이전트 분야 강세 ""투심 변화 방향 주시해야"" 백윤미 기자(조선비즈) 입력 2025.01.04. 06:00 업데이트 2025.01.04. 06:05 0 올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다.",해외통계·정책,N,고용,신규 실업수당 청구 건수,"미국, 실업수당, 청구 건수, 고용, 금리",-,-,-,,-,-,-,202501,-,M,확정,21만1000건,POLICY_VALUE,hcx,신규 실업수당 청구 건수,-,202501,M,hcx,현재값,211000,-,-,N,건,수준값,감소,전년동기,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,신규 실업수당 청구 건수,,202501,M,건,건,count,count,unspecified,,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,Y,MAP000385,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0045-C020,-,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,일각에서는 이를 계기로 디파이 프로젝트들의 탈 미국화가 가속화될 것이라는 전망도 제기된다.,이번 규정은 글로벌 디파이 생태계에도 상당한 파장을 미칠 전망이다.,더불어 이번 규정이 디파이 플랫폼의 운영 비용을 급격히 증가시켜 미국 내 블록체인 혁신을 저해할 것이라는 우려도 제기되고 있다.,전망·목표,N,기타,,"디파이, 탈미국화, 전망",-,-,-,,-,-,-,,-,,모호,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,일각에서는 이를 계기로 디파이 프로젝트들의 탈 미국화가 가속화될 것이라는 전망도 제기된다.,low,Y,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,,,,,,,unknown,level,unspecified,,N,NO_MEASUREMENT,측정값 없는 placeholder,Y,MAP000386,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0046-C002,A0046-C002-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,"2026년 4월 20일(월) 신문구독 | English | 日本語 | 中文 0 조선경제 오피니언 정치 사회 국제 건강 스포츠 문화·연예 콘텐츠판 땅집고 BEMIL 군사세계 헬스조선 IT조선 조선에듀 어린이조선일보 산&트래블 이코노미조선 신문은 선생님 THE BOUTIQUE 행복플러스 주간조선 여성조선 월간조선 민학수 올댓골프 Topclass Life&Learning English 日本語 中文 검색 2026년 4월 20일(월) 신문구독 | English | 日本語 | 中文 0 신문구독 | English | 日本語 | 中文 조선경제 오피니언 정치 사회 국제 건강 스포츠 문화·연예 콘텐츠판 땅집고 BEMIL 군사세계 헬스조선 IT조선 조선에듀 어린이조선일보 산&트래블 이코노미조선 신문은 선생님 THE BOUTIQUE 행복플러스 주간조선 여성조선 월간조선 민학수 올댓골프 Topclass Life&Learning 콘텐츠판 땅집고 BEMIL 군사세계 헬스조선 IT조선 조선에듀 어린이조선일보 산&트래블 이코노미조선 신문은 선생님 THE BOUTIQUE 행복플러스 주간조선 여성조선 월간조선 민학수 올댓골프 Topclass Life&Learning 땅집고 BEMIL 군사세계 헬스조선 IT조선 조선에듀 어린이조선일보 산&트래블 이코노미조선 신문은 선생님 THE BOUTIQUE 행복플러스 주간조선 여성조선 월간조선 민학수 올댓골프 Topclass Life&Learning 조선경제 머니 [美친 증시]③ ""작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주"" ""미국 증시 강세장 이어질 것"" 다수 의견 기술기업, 대형주보다 중·소형주 낙수효과 기대 작년 많이 오른 종목은 급등락 주의 정민하 기자(조선비즈) 강정아 기자(조선비즈) 입력 2025.01.04. 06:00 업데이트 2025.01.04. 07:14 0 2024년은 서학개미, 특히 미국 증시 투자자에게 완벽한 한 해였다.",,해외통계·정책,N,금융·금리,나스닥종합지수와 S&P500지수의 연간 상승률,"나스닥종합지수, S&P500지수, 연간 상승률",-,-,-,,-,-,-,2024,-,Y,확정,30%,KOSIS_VALUE,hcx,나스닥종합지수와 S&P500지수의 연간 상승률,-,2024,Y,hcx,증감률,30,-,-,N,%,증감률,증가,전년,"""나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.""",high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,나스닥종합지수와 S&P500지수의 연간 상승률,,2024,Y,%,%,rate,rate_change,unspecified,2023,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,Y,MAP000387,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0046-C030,A0046-C030-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"증권사들이 제시한 S&P 500의 최고 수준은 6500~7100포인트로 각각 달랐지만, 역대 최고치를 다시 경신할 것이라는 데는 이견이 없었다.",◇ AI 소프트웨어株 주목… 미국 외엔 ‘부양책’ 중국 증시 기대 주요 증권사 리서치센터는 올해 S&P 500이 5500포인트를 지지하면서 최고 7100포인트까지 오를 수 있다고 전망했다.,연준의 물가 통제력에 대한 의구심이 제기되는 경우도 증시에 부정적인 영향을 끼칠 수 있다.,전망·목표,N,금융·금리,S&P 500 지수,"증권사, S&P 500, 최고치 경신",-,-,-,,-,-,-,2025,-,,확정,6500~7100포인트,POLICY_VALUE,hcx,S&P 500 지수,-,2025,-,hcx,목표값,6500~7100,6500,7100,Y,포인트,수준값,-,-,"""증권사들이 제시한 S&P 500의 최고 수준은 6500~7100포인트로 각각 달랐지만, 역대 최고치를 다시 경신할 것이라는 데는 이견이 없었다.""",mid,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,S&P 500 지수,,2025,,포인트,포인트,unknown,level,unspecified,,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,N,MAP000388,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0047-C004,-,A0047,“욕심부리다가 또 탈락할라”… 눈높이 낮추는 ‘상장 재수생’들,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/BN43SMGOJ6JMA4RWSSI66VWIGY,"지난해 하반기 한국 증시 부진에 계엄·탄핵 정국 여파, 공모가 거품 논란이 겹치며 IPO 시장에는 찬바람이 불었다.",이들 기업은 새해 몸값을 낮추고 상장 규모를 줄이는 방식으로 안정적인 상장을 위해 고심하는 모습이다.,이번 달 IPO에 도전하는 기업 중에는 상장을 추진했다가 이를 철회한 뒤 다시 도전하는 이른바 상장 재수생이 많다.,기타,N,기타,,-,-,-,-,,-,-,-,,-,,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,"지난해 하반기 한국 증시 부진에 계엄·탄핵 정국 여파, 공모가 거품 논란이 겹치며 IPO 시장에는 찬바람이 불었다.",low,Y,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,,,2024하반기,H,,,unknown,level,unspecified,,N,NO_MEASUREMENT,측정값 없는 placeholder,Y,MAP000389,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0049-C009,A0049-C009-m1,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,당시 환율로 14억8000만원짜리 이 고속도로 공사는 훗날 전 세계에서 숱한 랜드마크를 지은 K건설의 초석이 됐다.,"고속도로가 없는 한국의 기업, 이전에 한 번도 고속도로를 지어본 적 없는 건설사가 수주한 것이다.",해외통계·정책,N,무역,해외 건설 누적 수주액,"태국, 고속도로, 바라카 원전, K건설, 수주",-,-,-,,-,-,-,202501,-,M,확정,1조달러,KOSIS_VALUE,hcx,해외 건설 누적 수주액,-,202501,M,claim_fallback,현재값,1E+12,-,-,N,달러,수준값,-,전년,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.6-prev2-context,2026-07-30,해외 건설 누적 수주액,,202501,M,달러,달러,currency,amount,unspecified,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,Y,MAP000390,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0049-C009,A0049-C009-m2,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,당시 환율로 14억8000만원짜리 이 고속도로 공사는 훗날 전 세계에서 숱한 랜드마크를 지은 K건설의 초석이 됐다.,"고속도로가 없는 한국의 기업, 이전에 한 번도 고속도로를 지어본 적 없는 건설사가 수주한 것이다.",해외통계·정책,N,무역,해외 건설 누적 수주액,"태국, 고속도로, 바라카 원전, K건설, 수주",-,-,-,,-,-,-,202501,-,M,확정,1470조원,KOSIS_VALUE,hcx,해외 건설 누적 수주액,-,202501,M,claim_fallback,현재값,1.47E+15,-,-,Y,원,수준값,-,전년,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.6-prev2-context,2026-07-30,해외 건설 누적 수주액,,202501,M,원,원,currency,amount,unspecified,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,Y,MAP000391,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0049-C015,A0049-C015-m1,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,1980년대 해외로 파견된 우리나라 근로자 중 80%는 중동 건설 현장으로 갔다.,주베일 수주액은 당시 우리 정부 예산의 4분의 1에 달할 정도였다.,"삼환기업이 1973년 사우디아라비아 고속도로 공사로 처음 중동에 진출했고, 현대건설은 1976년 사우디 주베일 항만 공사를 9억6000만달러에 수주했다.",해외통계·정책,N,무역,해외 파견 근로자 비중,"태국, 바라카 원전, K건설, 수주, 1조달러, 삼환기업, 사우디아라비아, 고속도로, 현대건설, 주베일 항만 공사, 정부 예산",-,-,-,,-,-,-,1980,-,Y,확정,80%,KOSIS_VALUE,hcx,해외 파견 근로자 비중,-,1980,Y,hcx,현재값,80,-,-,N,%,비중,-,-,1980년대 해외로 파견된 우리나라 근로자 중 80%는 중동 건설 현장으로 갔다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,해외 파견 근로자 비중,,1980,Y,%,%,rate,level,person,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,N,MAP000392,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0049-C021,A0049-C021-m1,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,2009년 수주한 UAE 바라카 원전은 단일 공사로 역대 최대 수주액(191억 달러)을 기록했다.,세계로 뻗어나가는 K원전의 경쟁력에 건설의 역할도 빼놓을 수 없다.,"싱가포르를 상징하는 ‘마리나베이 샌즈’ 호텔, 말레이시아의 ‘페트로나스 트윈타워’ 등도 모두 우리 기술로 지었다.",해외통계·정책,N,무역,수주액,"태국, 고속도로, 바라카 원전, K건설, 수주",-,-,-,원자력 발전소,-,-,UAE,2009,-,Y,확정,191억 달러,KOSIS_VALUE,hcx,수주액,원자력 발전소,2009,Y,hcx,목표값,19100000000,-,-,N,달러,수준값,-,-,2009년 수주한 UAE 바라카 원전은 단일 공사로 역대 최대 수주액(191억 달러)을 기록했다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,수주액,원자력 발전소,2009,Y,달러,달러,currency,amount,item,,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,N,MAP000393,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0050-C002,A0050-C002-m2,A0050,"""직장 하나론 소득 빠듯"" 너도나도 N잡러 시대, 직장인 부업 성공하려면",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/DKW3MEMILT2EXU3BFRNPMHNPWE,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,글=권강수 상가의신 대표(땅집고) 정리=김리영 기자(땅집고) 입력 2025.01.04. 07:30 업데이트 2025.01.04. 07:31 0 [권강수의 상가투자 꿀팁] ‘N잡러’로 창업해 성공하고 싶다면 이것만은 알아야 [땅집고] 요즘 많은 직장인이 속칭 'N잡러' 생활을 하고 있다는 뉴스가 나온다.,,국내공식통계,N,고용,부업자 수,"N잡러, 직장인, 부업, 성공",-,-,-,,-,-,-,2024,-,Y,확정,55만 명,CONDITION,hcx,부업자 수,-,2024,Y,hcx,현재값,550000,-,-,N,명,수준값,증가,전분기,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,부업자 수,,2024Q1,Q,명,명,person_count,count,unspecified,,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,N,MAP000394,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0050-C002,A0050-C002-m3,A0050,"""직장 하나론 소득 빠듯"" 너도나도 N잡러 시대, 직장인 부업 성공하려면",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/DKW3MEMILT2EXU3BFRNPMHNPWE,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,글=권강수 상가의신 대표(땅집고) 정리=김리영 기자(땅집고) 입력 2025.01.04. 07:30 업데이트 2025.01.04. 07:31 0 [권강수의 상가투자 꿀팁] ‘N잡러’로 창업해 성공하고 싶다면 이것만은 알아야 [땅집고] 요즘 많은 직장인이 속칭 'N잡러' 생활을 하고 있다는 뉴스가 나온다.,,국내공식통계,N,고용,부업자 증가율,"N잡러, 직장인, 부업, 성공",-,-,-,,-,-,-,2024,-,Y,확정,20%,CONDITION,hcx,부업자 증가율,-,2024,Y,hcx,증감률,20,-,-,N,%,증감률,증가,전분기,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-prev2-context,2026-07-30,부업자 수,,2024Q1,Q,%,%,rate,rate_change,unspecified,,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,N,MAP000395,,skipped_not_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
