claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0006-C015,A0006-C015-m2,수출액,무역,-,61400000000,달러,달러,currency,amount,unspecified,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"수출액,품목별,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별: 불이나 웨이퍼 반도체 장비 또는 집적회로 평면판표시장치 제조를 위한 기계 및 기구[13102112831A.72821]/item=N/score=18 | 품목별: 파치먼트가공된 것을 포함한 그을리거나 경화된 가죽[13102112831A.61145]/item=N/score=18,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.A,총액,32,itm/obj 후보 선택,direct,,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.
A0006-C015,A0006-C015-m2,수출액,무역,-,61400000000,달러,달러,currency,amount,unspecified,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,140,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,direct,,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.
A0006-C015,A0006-C015-m2,수출액,무역,-,61400000000,달러,달러,currency,amount,unspecified,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,품목별,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),17,itm/obj 후보 선택,,,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.
A0006-C015,A0006-C015-m2,수출액,무역,-,61400000000,달러,달러,currency,amount,unspecified,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,30,A001,품목별,A93,가구 ,17,itm/obj 후보 선택,direct,,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.
A0006-C015,A0006-C015-m2,수출액,무역,-,61400000000,달러,달러,currency,amount,unspecified,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.
A0006-C018,A0006-C018-m1,수출 증가율,무역,-,11,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202408,M,전년동월,202308,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:711.1항 또는 812.1항의 보일러용 부속  기기[13102112831A.71121]/item=N/score=20 | 품목별:711.1항 또는 812.1항의 보일러용 부속기기와 증기원동기용의 응축¿[13102112831A.7112]/item=N/score=20,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m1,수출 증가율,무역,-,11,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202408,M,전년동월,202308,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,150,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m1,수출 증가율,무역,-,11,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202408,M,전년동월,202308,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m1,수출 증가율,무역,-,11,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202408,M,전년동월,202308,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m1,수출 증가율,무역,-,11,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202408,M,전년동월,202308,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m2,수출 증가율,무역,-,7.5,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202409,M,전년동월,202309,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:711.1항 또는 812.1항의 보일러용 부속  기기[13102112831A.71121]/item=N/score=20 | 품목별:711.1항 또는 812.1항의 보일러용 부속기기와 증기원동기용의 응축¿[13102112831A.7112]/item=N/score=20,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m2,수출 증가율,무역,-,7.5,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202409,M,전년동월,202309,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,150,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m2,수출 증가율,무역,-,7.5,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202409,M,전년동월,202309,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m2,수출 증가율,무역,-,7.5,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202409,M,전년동월,202309,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m2,수출 증가율,무역,-,7.5,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202409,M,전년동월,202309,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m3,수출 증가율,무역,-,4.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202410,M,전년동월,202310,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:711.1항 또는 812.1항의 보일러용 부속  기기[13102112831A.71121]/item=N/score=20 | 품목별:711.1항 또는 812.1항의 보일러용 부속기기와 증기원동기용의 응축¿[13102112831A.7112]/item=N/score=20,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m3,수출 증가율,무역,-,4.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202410,M,전년동월,202310,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,150,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m3,수출 증가율,무역,-,4.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202410,M,전년동월,202310,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m3,수출 증가율,무역,-,4.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202410,M,전년동월,202310,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m3,수출 증가율,무역,-,4.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202410,M,전년동월,202310,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202411,M,전년동월,202311,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:711.1항 또는 812.1항의 보일러용 부속  기기[13102112831A.71121]/item=N/score=20 | 품목별:711.1항 또는 812.1항의 보일러용 부속기기와 증기원동기용의 응축¿[13102112831A.7112]/item=N/score=20,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202411,M,전년동월,202311,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,150,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202411,M,전년동월,202311,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202411,M,전년동월,202311,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202411,M,전년동월,202311,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
