claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,article_date,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0004-C043,A0004-C043-m1,생산량 증가율,생산·산업,물티슈 및 위생용품,38,%,%,rate,,,비중,증가,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,2,240,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,240.0,Y,,,,145,DT_145014_022,위생용품 품목유형별 생산 현황,2019072,위생용품산업현황 > 위생용품 생산·판매(국내)·수출입 실적 현황,항목:생산량[T001]/item=Y/score=28 | 품목유형별:기타위생용품[A04]/item=N/score=20 | 품목유형별:물티슈용 마른 티슈[A0416]/item=N/score=15 | 품목유형별:식품접객업소용 물티슈[A0411]/item=N/score=15 | 항목:생산액[T002]/item=Y/score=10,,,,,A,품목유형별,A04,기타위생용품,22,itm/obj 후보 선택,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m1,생산량 증가율,생산·산업,물티슈 및 위생용품,38,%,%,rate,,,비중,증가,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,3,240,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,240.0,Y,,,,145,DT_145014_043,지역별 기타위생용품 생산현황,2019072,위생용품산업현황 > 지역별 위생용품 생산 및 판매(수출) 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m1,생산량 증가율,생산·산업,물티슈 및 위생용품,38,%,%,rate,,,비중,증가,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,4,230,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,230.0,Y,,,,145,DT_145014_013,"위생용품 생산·수출·수입액 무역수지, 시장규모",2019072,위생용품산업현황 > 위생용품 산업현황 총괄,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m1,생산량 증가율,생산·산업,물티슈 및 위생용품,38,%,%,rate,,,비중,증가,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,5,220,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,산업,생산",lexical,220.0,Y,,,,145,DT_145014_023,위생용품 품목유형별 판매(수출) 현황,2019072,위생용품산업현황 > 위생용품 생산·판매(국내)·수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m2,원가 절감 비율,생산·산업,물티슈 및 위생용품,45,%,%,rate,,,비중,감소,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,1,240,240,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"위생용품,생산,산업",lexical,240.0,Y,,,,145,DT_145014_021,위생용품 업종별 생산실적 현황,2019072,위생용품산업현황 > 위생용품 생산·판매(국내)·수출입 실적 현황,위생용품산업별:위생용품제조업[A01]/item=N/score=36 | 위생용품산업별:위생물수건처리업[A02]/item=N/score=30 | 항목:생산량[T001]/item=Y/score=19 | 항목:생산액[T002]/item=Y/score=10,,,,,A,위생용품산업별,A02,위생물수건처리업,22,itm/obj 후보 선택,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m2,원가 절감 비율,생산·산업,물티슈 및 위생용품,45,%,%,rate,,,비중,감소,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,2,240,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,240.0,Y,,,,145,DT_145014_022,위생용품 품목유형별 생산 현황,2019072,위생용품산업현황 > 위생용품 생산·판매(국내)·수출입 실적 현황,품목유형별:기타위생용품[A04]/item=N/score=20 | 항목:생산량[T001]/item=Y/score=19 | 품목유형별:물티슈용 마른 티슈[A0416]/item=N/score=15 | 품목유형별:식품접객업소용 물티슈[A0411]/item=N/score=15 | 항목:생산액[T002]/item=Y/score=10,,,,,A,품목유형별,A04,기타위생용품,22,itm/obj 후보 선택,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m2,원가 절감 비율,생산·산업,물티슈 및 위생용품,45,%,%,rate,,,비중,감소,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,3,240,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,240.0,Y,,,,145,DT_145014_043,지역별 기타위생용품 생산현황,2019072,위생용품산업현황 > 지역별 위생용품 생산 및 판매(수출) 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m2,원가 절감 비율,생산·산업,물티슈 및 위생용품,45,%,%,rate,,,비중,감소,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,4,230,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,생산,산업",lexical,230.0,Y,,,,145,DT_145014_013,"위생용품 생산·수출·수입액 무역수지, 시장규모",2019072,위생용품산업현황 > 위생용품 산업현황 총괄,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C043,A0004-C043-m2,원가 절감 비율,생산·산업,물티슈 및 위생용품,45,%,%,rate,,,비중,감소,현재값,KOSIS_VALUE,2025,2025-01-01,Y,전년,,5,220,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"위생용품,산업,생산",lexical,220.0,Y,,,,145,DT_145014_023,위생용품 품목유형별 판매(수출) 현황,2019072,위생용품산업현황 > 위생용품 생산·판매(국내)·수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.
A0004-C047,A0004-C047-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-01,Y,전년,,1,176,176,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"제조업,로봇,산업",lexical,176.0,Y,,,,401,DT_373002_001,"제조업용 로봇 생산 현황_기계구조, 적용산업별",2006203,로봇산업실태조사,기계구조및적용산업별:제조업[B0202]/item=N/score=10 | 기계구조및적용산업별:기타 로봇[B0106]/item=N/score=8 | 기계구조및적용산업별:다관절 로봇[B0103]/item=N/score=8 | 기계구조및적용산업별:리니어 로봇[B0101]/item=N/score=8 | 기계구조및적용산업별:병렬형 로봇[B0104]/item=N/score=8 | 기계구조및적용산업별:스카라 로봇[B0102]/item=N/score=8 | 기계구조및적용산업별:원통형 로봇[B0105]/item=N/score=8 | 기계구조및적용산업별:교육 연구 및 개발[B0203]/item=N/score=4,,,,,A,특성별,A00,전체,7,itm/obj 후보 선택,,,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.
A0004-C047,A0004-C047-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-01,Y,전년,,2,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"제조업,로봇,산업",lexical,176.0,Y,,,,401,DT_373002_002,"제조업용 로봇 출하 현황_기계구조, 적용산업별",2006203,로봇산업실태조사,기계구조및적용산업별:제조업[B0202]/item=N/score=10 | 기계구조및적용산업별:기타 로봇[B0106]/item=N/score=8 | 기계구조및적용산업별:다관절 로봇[B0103]/item=N/score=8 | 기계구조및적용산업별:리니어 로봇[B0101]/item=N/score=8 | 기계구조및적용산업별:병렬형 로봇[B0104]/item=N/score=8 | 기계구조및적용산업별:스카라 로봇[B0102]/item=N/score=8 | 기계구조및적용산업별:원통형 로봇[B0105]/item=N/score=8 | 기계구조및적용산업별:교육 연구 및 개발[B0203]/item=N/score=4,,,,,A,특성별,A00,전체,7,itm/obj 후보 선택,,,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.
A0004-C047,A0004-C047-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-01,Y,전년,,3,175,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,2023년",lexical,175.0,Y,,,,395,DT_395N_S2022277,디지털 신기술별 도입 여부: 로봇공학,2003024,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 디지털전환 > 디지털 신기술별 도입 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.
A0004-C047,A0004-C047-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-01,Y,전년,,4,175,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,2023년",lexical,175.0,Y,,,,395,DT_395N_S2022268,디지털 신기술별 중요도: 로봇공학,2003024,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 디지털전환 > 디지털 신기술별 중요도,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.
A0004-C047,A0004-C047-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-01,Y,전년,,5,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,산업,전체",lexical,168.0,Y,,,,401,DT_401001_007,로봇산업 인력 현황(전체),2006203,로봇산업실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.
A0006-C001,A0006-C001-m1,수출액,무역,-,683800000000,달러,달러,currency,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-01,Y,전년,,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"수출액,품목별,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:24841목 침엽수의 것(두께가 6MM를 초과하는 것)[13102112831A.24829]/item=N/score=20 | 품목별:724.41항 724.42항 724.43항 724.51항 및  724.52항 724.53항의 기계의 보조 기계[13102112831A.72461]/item=N/score=20,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.A,총액,32,itm/obj 후보 선택,direct,,24 한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.
A0006-C001,A0006-C001-m1,수출액,무역,-,683800000000,달러,달러,currency,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-01,Y,전년,,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 국가별:전체국가[13102103829E.XY]/item=N/score=8 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6,13103103829T1,수출액,천달러,140,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,direct,,24 한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.
A0006-C001,A0006-C001-m1,수출액,무역,-,683800000000,달러,달러,currency,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-01,Y,전년,,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,품목별,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18 | 사업체특성별:전체[A01]/item=N/score=2 | 판매현황별:전체[B03]/item=N/score=2,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),17,itm/obj 후보 선택,,,24 한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.
A0006-C001,A0006-C001-m1,수출액,무역,-,683800000000,달러,달러,currency,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-01,Y,전년,,4,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,2024년,수입,24",lexical,96.0,Y,,,,101,DT_1FP1124B,"임가공품목별 사업체수 및 수입액(10명 이상, 2024년)",1968005,광업제조업조사 > 등록기반 > 품목편 > 11차 산업분류 개정,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,24 한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.
A0006-C001,A0006-C001-m1,수출액,무역,-,683800000000,달러,달러,currency,,,수준값,-,현재값,KOSIS_VALUE,2024,2025-01-01,Y,전년,,5,90,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,실적",lexical,90.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,24 한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.
A0006-C002,A0006-C002-m1,수출액,무역,-,683600000000,달러,달러,currency,,,수준값,-,이전값,KOSIS_VALUE,2022,2025-01-01,Y,전년,,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"수출액,품목별,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:군청 및 이를 기제로 한 조제품 [13102112831A.53314]/item=N/score=20 | 품목별:기타(철 또는 비합금강의 함유량이 전중량  의  0.60%이상의  것)[13102112831A.67624]/item=N/score=20,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.A,총액,32,itm/obj 후보 선택,direct,,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다."
A0006-C002,A0006-C002-m1,수출액,무역,-,683600000000,달러,달러,currency,,,수준값,-,이전값,KOSIS_VALUE,2022,2025-01-01,Y,전년,,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,140,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,direct,,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다."
A0006-C002,A0006-C002-m1,수출액,무역,-,683600000000,달러,달러,currency,,,수준값,-,이전값,KOSIS_VALUE,2022,2025-01-01,Y,전년,,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,품목별,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),17,itm/obj 후보 선택,,,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다."
A0006-C002,A0006-C002-m1,수출액,무역,-,683600000000,달러,달러,currency,,,수준값,-,이전값,KOSIS_VALUE,2022,2025-01-01,Y,전년,,4,90,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,실적",lexical,90.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다."
