claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,item_ungrounded,dropped_item,claim_period,claim_prd_se,period_span_start,period_span_end,period_aggregation,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked
A2386-SP476B05C816,A2386-SP476B05C816-m3,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,1930년 시작됐던 문맹 여부 조사는 의무교육제 도입 등으로 문맹률이 낮아지면서 1970년을 끝으로 사라졌다.,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",국내공식통계,N,인구,글을 읽거나 쓸 줄 모르는 사람,"문맹 여부, 인구 조사, 조선인, 글 읽기, 쓰기 능력",-,-,-,,조선인,-,-,1930,-,Y,확정,1588만8127명,KOSIS_VALUE,hcx,글을 읽거나 쓸 줄 모르는 사람,-,1930,Y,hcx,현재값,15888127,-,-,N,명,수준값,-,-,1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,문맹률,,N,,1930,Y,,,,1930,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SP476B05C816,A2386-SP476B05C816-m4,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,1930년 시작됐던 문맹 여부 조사는 의무교육제 도입 등으로 문맹률이 낮아지면서 1970년을 끝으로 사라졌다.,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",국내공식통계,N,인구,문맹률,"문맹 여부, 인구 조사, 조선인, 글 읽기, 쓰기 능력",-,-,-,,조선인,-,-,1930,-,Y,확정,77.8%,KOSIS_VALUE,hcx,문맹률,-,1930,Y,hcx,현재값,77.8,-,-,N,%,비중,-,-,1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,문맹률,,N,,1930,Y,,,,1930,,%,%,rate,level,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SP2B3FA3091E,A2386-SP2B3FA3091E-m2,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,국내공식통계,N,인구,문맹자 수,"문맹자, 인구, 1960년, 1970년",-,-,-,,-,-,-,1960,-,Y,확정,445만4004명,KOSIS_VALUE,hcx,문맹자 수,-,1960,Y,hcx,현재값,4454004,-,-,N,명,수준값,감소,전년,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,문맹자 수,,N,,"1960, 1970",Y,,,,1960,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SP2B3FA3091E,A2386-SP2B3FA3091E-m4,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,국내공식통계,N,인구,문맹자 수,"문맹자, 인구, 1960년, 1970년",-,-,-,,-,-,-,1970,-,Y,확정,512만명,KOSIS_VALUE,hcx,문맹자 수,-,1970,Y,hcx,현재값,5120000,-,-,Y,명,수준값,감소,전년,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,문맹자 수,,N,,"1960, 1970",Y,,,,1970,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SP2B3FA3091E,A2386-SP2B3FA3091E-m5,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",1930년 당시 조선인 인구 2043만명 중 1588만8127명(77.8%)이 ‘가나와 국문을 둘 다 못 하는 자’로 집계됐다.,1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,국내공식통계,N,인구,문맹자 수,"문맹자, 인구, 1960년, 1970년",-,-,-,,-,-,-,1970,-,Y,확정,229만9323명,KOSIS_VALUE,hcx,문맹자 수,-,1970,Y,hcx,현재값,2299323,-,-,N,명,수준값,감소,전년,"1960년에는 13세 이상 인구 중 문맹자 수가 445만4004명으로 크게 줄었고, 1970년에는 학교에 입학하지 않은 6세 이상 인구(약 512만명) 중 글을 모른다고 응답한 인구가 229만9323명으로 나타났다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,문맹자 수,,N,,"1960, 1970",Y,,,,1970,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPAA0891CFE7,A2386-SPAA0891CFE7-m2,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"피아노, 오르간, 가구, 경제 수준",-,-,-,,-,-,-,1970,-,Y,확정,1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1970,Y,hcx,현재값,60872,-,-,N,가구,수준값,-,전년,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1970,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPAA0891CFE7,A2386-SPAA0891CFE7-m3,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"피아노, 오르간, 가구, 경제 수준",-,-,-,,-,-,-,1980,-,Y,확정,1980년에는 29만9010가구로 급증했고,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1980,Y,hcx,현재값,299010,-,-,N,가구,수준값,-,전년,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1980,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPAA0891CFE7,A2386-SPAA0891CFE7-m4,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",1960년부터는 인구 조사에 주택에 관한 조사를 더해 ‘인구주택총조사’로 확대했다.,1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"피아노, 오르간, 가구, 경제 수준",-,-,-,,-,-,-,1985,-,Y,확정,1985년에는 57만5993가구까지 늘면서,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1985,Y,hcx,현재값,575993,-,-,N,가구,수준값,-,전년,"경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다. 1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1985,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPECD2E34942,A2386-SPECD2E34942-m1,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.","경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다.",1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"경제, 고도 성장기, 사치품, 중산층",-,-,-,,-,-,-,1970,-,Y,확정,6만872가구,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1970,Y,hcx,현재값,60872,-,-,N,가구,수준값,-,전년,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1970,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPECD2E34942,A2386-SPECD2E34942-m2,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.","경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다.",1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"경제, 고도 성장기, 사치품, 중산층",-,-,-,,-,-,-,1980,-,Y,확정,29만9010가구,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1980,Y,hcx,현재값,299010,-,-,N,가구,수준값,-,전년,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1980,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2386-SPECD2E34942,A2386-SPECD2E34942-m3,A2386,"1955년엔 전쟁 여파 ‘불구 상태’, 2020년부터는 ‘혼자 산 기간’ 조사",45842.0,https://www.chosun.com/economy/economy_general/2025/07/04/3TM7NWTGMBHMBB7OVKWWMTLA6E,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.","경제 고도 성장기였던 1970~80년대에는 피아노, 전축 등 사치품의 소유 여부를 물어 가구의 경제 수준을 파악하려고 했다.",1980년에는 수도권 인구 분산 정책의 기초 자료로 쓰기 위해 ‘통근통학 여부’를 물었다.,국내공식통계,N,소매·소비,피아노와 오르간 보유 가구 수,"경제, 고도 성장기, 사치품, 중산층",-,-,-,,-,-,-,1985,-,Y,확정,57만5993가구,KOSIS_VALUE,hcx,피아노와 오르간 보유 가구 수,-,1985,Y,hcx,현재값,575993,-,-,N,가구,수준값,-,전년,"1970년 피아노와 오르간을 보유한 가구 수는 6만872가구에 불과했지만, 1980년에는 29만9010가구로 급증했고 1985년에는 57만5993가구까지 늘면서 중산층이 두꺼워졌다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,피아노와 오르간 보유 가구 수,,N,,"1970, 1980, 1985",Y,,,,1985,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2667-SP4DD494D2D6,A2667-SP4DD494D2D6-m1,A2667,회사 퇴근 후 알바 출근… N잡러 68만 시대,45965.0,https://www.chosun.com/economy/economy_general/2025/11/04/XOP2Q6LUQBGGFLV32XW7X6AU5Q/,"9월 부업자 수는 2021년(56만9647명) 전년보다 14.3% 늘어난 이후, 올해까지 5년 연속 늘었다.",2014년 관련 통계 작성 이래 9월 기준으로 역대 최대다.,통계 작성 이래 최장 기간 증가세다.,국내공식통계,Y,고용,부업자 수,"N잡러, 부업자, 고용, 경제활동인구조사",-,-,-,,-,-,-,2021,-,Y,확정,56만9647명,KOSIS_VALUE,hcx,부업자 수,-,2021,Y,hcx,현재값,569647,-,-,N,명,수준값,증가,전년동월,"국가데이터처의 경제활동인구조사 마이크로데이터를 분석한 결과에 따르면, 지난 9월 기준 국내 부업자 수는 67만9367명으로 지난해 9월(65만5475명)보다 2만4000명가량 늘었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,부업자 수,,N,,202409,M,,,,2021,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2648-SP87349D43EC,A2648-SP87349D43EC-m1,A2648,고령화가 바꾼 노동시장… 올해 상반기 일자리 증가 1위는 '돌봄·노인 일자리',45958.0,https://biz.chosun.com/policy/policy_sub/2025/10/28/UI24JIQ5KVFK7ARLCFJWISN6LE/,"국가데이터처가 28일 발표한 '2025년 상반기 지역별 고용조사'에 따르면, 상반기 비거주복지시설운영업 취업자는 지난해 상반기보다 168만8000명으로 13만5000명 증가해 산업소분류 가운데 가장 큰 폭으로 늘었다.","관련 일자리가 크게 늘고 있는 가운데, 100만원 미만 일자리도 늘어나는 양상이다.","비거주복지시설운영업은 이용자가 시설에 거주하지 않는 형태의 복지서비스 산업으로, 어린이집·놀이방 같은 보육시설은 물론 방문 요양·독거노인 돌봄·무료급식소 운영·노인 일자리 등이 모두 포함된다.",국내공식통계,Y,고용,비거주복지시설운영업 취업자 수,"고령화, 노동시장, 상반기, 일자리, 비거주복지시설운영업, 취업자, 증가",-,-,-,비거주복지시설운영업,-,-,-,2025,-,Q,확정,168만8000명,KOSIS_VALUE,hcx,비거주복지시설운영업 취업자 수,비거주복지시설운영업,2025Q2,Q,hcx,현재값,1688000,-,-,N,명,수준값,증가,전년동기,"국가데이터처가 28일 발표한 '2025년 상반기 지역별 고용조사'에 따르면, 상반기 비거주복지시설운영업 취업자는 지난해 상반기보다 168만8000명으로 13만5000명 증가해 산업소분류 가운데 가장 큰 폭으로 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,비거주복지시설운영업 취업자 수,비거주복지시설운영업,N,,2025Q2,Q,,,,2025Q2,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2648-SP87349D43EC,A2648-SP87349D43EC-m2,A2648,고령화가 바꾼 노동시장… 올해 상반기 일자리 증가 1위는 '돌봄·노인 일자리',45958.0,https://biz.chosun.com/policy/policy_sub/2025/10/28/UI24JIQ5KVFK7ARLCFJWISN6LE/,"국가데이터처가 28일 발표한 '2025년 상반기 지역별 고용조사'에 따르면, 상반기 비거주복지시설운영업 취업자는 지난해 상반기보다 168만8000명으로 13만5000명 증가해 산업소분류 가운데 가장 큰 폭으로 늘었다.","관련 일자리가 크게 늘고 있는 가운데, 100만원 미만 일자리도 늘어나는 양상이다.","비거주복지시설운영업은 이용자가 시설에 거주하지 않는 형태의 복지서비스 산업으로, 어린이집·놀이방 같은 보육시설은 물론 방문 요양·독거노인 돌봄·무료급식소 운영·노인 일자리 등이 모두 포함된다.",국내공식통계,Y,고용,비거주복지시설운영업 취업자 수,"고령화, 노동시장, 상반기, 일자리, 비거주복지시설운영업, 취업자, 증가",-,-,-,비거주복지시설운영업,-,-,-,2025,-,Q,확정,13만5000명,KOSIS_VALUE,hcx,비거주복지시설운영업 취업자 수,비거주복지시설운영업,2025Q2,Q,hcx,증감값,135000,-,-,N,명,증감량,증가,전년동기,"국가데이터처가 28일 발표한 '2025년 상반기 지역별 고용조사'에 따르면, 상반기 비거주복지시설운영업 취업자는 지난해 상반기보다 168만8000명으로 13만5000명 증가해 산업소분류 가운데 가장 큰 폭으로 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,비거주복지시설운영업 취업자 수,비거주복지시설운영업,N,,2025Q2,Q,,,,2025Q2,,명,명,person_count,absolute_change,person,2024,Y,Y,,,READY,ELIGIBLE,,,,,N
