claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,unavailable_category,unavailable_category_reason
C14818,1946,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,소득 하위 20%(1분위) 가구의 월평균 소득은 114만원으로 1년 전보다 1.5% 줄었다.,임금·소득,임금·소득; 비율·증감률; 금액; 날짜·시간,True,,하지만 저소득층의 소득은 줄고 고소득층 소득은 늘면서 계층 간 소득 격차는 커졌다.,통계청은 “장기화된 내수 부진에 따른 자영업 악화 등으로 사업소득 등이 감소한 영향”이라고 설명했다.,"[20, 1, 114, 1, 1.5]","['%', '분', '만원', '년', '%']",[],[],"소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 가구특성별 소득분위별 가구소득(tblId=DT_1HDAAB02); 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101)","orgId=101, tblId=DT_1L9U103 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U103,Q1,T110,Y,소득분위별 가계수지 후보 선택. 분위/소득 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,1.5,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U103&objL1=Q1&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,1.5,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C14819,1946,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,반면 소득 상위 20%(5분위) 가구의 월평균 소득은 1188만4000원으로 1년 전보다 5.6% 늘었다.,임금·소득,임금·소득; 비율·증감률; 금액; 날짜·시간,True,,통계청은 “장기화된 내수 부진에 따른 자영업 악화 등으로 사업소득 등이 감소한 영향”이라고 설명했다.,통계청은 “지난해 1분기 주요 기업 성과급 지급이 줄었던 기저 효과로 근로소득이 늘었다”고 했다.,"[20, 5, 4000, 1, 5.6]","['%', '분', '원', '년', '%']",[],[],"소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 가구특성별 소득분위별 가구소득(tblId=DT_1HDAAB02); 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101)","orgId=101, tblId=DT_1L9U103 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U103,Q5,T110,Y,소득분위별 가계수지 후보 선택. 분위/소득 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,5.6,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U103&objL1=Q5&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,5.6,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C14821,1946,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,이에 가구원 수가 같다고 가정해 상위 20%의 소득이 하위 20%의 몇 배인지를 보여주는 지표인 균등화 처분가능소득 5분위 배율은 1분기 6.32배로 전년 같은 기간의 5.98배보다 올랐다.,임금·소득,임금·소득; 비율·증감률; 배수; 날짜·시간,True,소득 5분위,통계청은 “지난해 1분기 주요 기업 성과급 지급이 줄었던 기저 효과로 근로소득이 늘었다”고 했다.,이 배율이 높아진다는 것은 분배 악화를 뜻한다.,"[20, 20, 5, 1, 6.32, 5.98]","['%', '%', '분', '분', '배', '배']",[],[],"소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 가구특성별 소득분위별 가구소득(tblId=DT_1HDAAB02); 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101)","orgId=101, tblId=DT_1L9U103 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U103,Q1,T110,Q,소득분위별 가계수지 후보 선택. 분위/소득 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,20.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U103&objL1=Q1&itmId=T110&prdSe=Q&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,20.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C14953,1965,‘트럼프 관세’ 본격화에 5월 수출 -1.3%...대미·자동차 수출↓,2025-06-01,https://www.chosun.com/economy/industry-company/2025/06/01/7D6MSBKIRRBFHESPZCNVFAFABU,"우리 수출은 앞서 2023년 10월부터 작년 12월까지 15개월 연속 전년 동월 대비 증가하다, 휴일이 많았던 1월 감소했었다.",무역지표,무역지표; 건수·개수; 날짜·시간,True,,월간 수출액이 작년 같은 달 대비 감소한 것은 지난 1월 이후 4개월 만이다.,"주요 국가별 수출을 보면, 대미 수출이 100억달러로 8.1% 감소했다.","[2023, 10, 12, 15, 1]","['년', '월', '월', '개', '월']",['2023'],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.00,13103103829T1,M,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,54709823,202401,46339145,202301,18.0639457201897,8370678.0,,CHANGE_RATE,2023.0,18.0639457201897,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,2004.9360542798104,"claim=2023.0, actual=18.0639457201897, 오차=2004.936 (허용=0.3)",CHANGE_RATE,,claim 숫자 선택 실패,18.0639457201897,actual_change_pct 사용,판단불가,,claim 숫자 선택 실패,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C14960,1966,"10년 전보다 지출 3.3%p 줄어… 2030은 소득 감소, 60대는 노후불안",2025-06-01,https://www.chosun.com/economy/industry-company/2025/06/01/MTWGGBPM3BAEVKO7NHOHPYORY4,"대한상공회의소가 1일 발간한 ‘세대별 소비성향 변화와 시사점’ 보고서에 따르면, 전 연령대에서 소득 대비 소비지출 비중(평균소비성향)이 2014년 73.6%에서 2024년 70.3%로 3.3%포인트 하락한 것으로 나타났다.",임금·소득,임금·소득; 비율·증감률; 날짜·시간,True,,"40대부터 70대까지는 소득이 늘었음에도 소비를 줄이고 있고, 30대 이하 젊은 세대는 소득 자체가 줄어든 것으로 나타났다.","예전에는 100만 원을 벌면 73만 6000원을 썼다면, 지금은 100만 원을 벌어도 70만 3000원만 쓴다는 뜻이다.","[1, 2014, 73.6, 2024, 70.3, 3.3]","['일', '년', '%', '년', '%', '%']","['2014', '2024']",[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,C,T110,Y,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | 가계수지항목 세부 코드 검토 필요,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),ABS_TO_ABS,73.6,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=C&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%272014%27%2C+%272024%27%5D&endPrdDe=%5B%272014%27%2C+%272024%27%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),ABS_TO_ABS,3.3,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C14964,1966,"10년 전보다 지출 3.3%p 줄어… 2030은 소득 감소, 60대는 노후불안",2025-06-01,https://www.chosun.com/economy/industry-company/2025/06/01/MTWGGBPM3BAEVKO7NHOHPYORY4,2030세대의 월평균 가처분소득은 348만 2000원에서 346만 8000원으로 줄었다.,임금·소득,임금·소득; 금액,True,,2030세대는 소비뿐만 아니라 소득도 줄어든 것으로 조사됐다.,소비 금액도 256만 7000원에서 248만 3000원으로 감소했다.,"[2000, 8000]","['원', '원']",[],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,Y,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),ABS_TO_ABS,2030.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=A&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),ABS_TO_ABS,8000.0,원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C15066,1981,"10년간 소비 증가율 둔화 폭 절반, 인구 감소·고령화 탓",2025-06-02,https://www.chosun.com/economy/economy_general/2025/06/02/7ATDCHLPMJEBHDPJAYYK2QSDOE,특히 고령층은 소득은 줄어드는데 부동산과 같은 실물 자산에 돈이 묶이면서 60세 이상 가구의 소비 수준은 50대에 비해 약 9% 줄어든 것으로 나타났다.,임금·소득,임금·소득; 비율·증감률,True,고령층; 50대,이에 전체 소비 성향은 2010~2012년 76.5%에서 2022~2024년 70%로 6.5%포인트 하락했다.,,[9],['%'],[],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,Y,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,60.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=A&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,9.0,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C15073,1983,내수 부진에 온라인 쇼핑마저 주춤… 가방 거래는 1년4개월 연속↓,2025-06-02,https://www.chosun.com/economy/economy_general/2025/06/02/NP7AYM35FBDMHIX6A74PKMOFHQ,"온라인 거래를 품목별로 보면, 음식료품(9.1%)·농축수산물(13.2%)·생활용품(4.7%) 등 생활 필수품 거래는 늘어난 반면, 옷(-3.7%), 신발(-0.8%), 가방(-11.3%), 가구(-5%) 등의 거래는 줄었다.",비율·증감률,비율·증감률,True,,"온라인 쇼핑 거래 규모 성장세가 한계에 다다른 가운데, 작년부터 내수 부진이 장기화하고 있기 때문이다.",특히 가방은 작년 1월부터 1년 4개월 연속 거래 규모가 줄었다.,"[9.1, 13.2, 4.7, 3.7, 0.8, 11.3, 5]","['%', '%', '%', '%', '%', '%', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,-5.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,-5.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C15392,2021,작년 한국 1인당 국민소득 3만6745달러... 2년 연속 일본 앞질러,2025-06-05,https://www.chosun.com/economy/economy_general/2025/06/05/P2N35XU7BJFIDBL32N3K3SYKKA,"5일 한국은행에 따르면 작년 한국의 1인당 국민소득은 3만6745달러(잠정치, 5012만원)로 집계됐다.",임금·소득,임금·소득; 금액; 날짜·시간,True,,이를 인구 수로 나눈 1인당 국민소득은 국민들의 생활 수준을 국제적으로 비교할 때 자주 쓰인다.,"미 달러화 기준으로는 전년보다 1.5%, 원화 기준으로는 6.1% 증가했다.","[5, 6745, 5012]","['일', '달러', '만원']",[],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,Y,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,1.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=A&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,6745.0,달러 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C15515,2035,"“전세사기 두려워 택했는데, ‘미친 월세’에 생활비 절반 나간다”",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/OS5ROBTDJFHNHCVRV3DJBRRB34,월세 세입자가 많은 소득 하위 20%(1분위) 가구만 따지면 필수 생계비가 차지하는 비율이 91.4%에 달했다.,임금·소득,임금·소득; 부동산지표; 비율·증감률; 날짜·시간,True,,월세 부담이 5.8% 늘어난 영향이 컸다.,역전세로 전세 보증금 대란이 시작된 2023년 1분기(92.1%) 이후 최고치다.,"[20, 1, 91.4]","['%', '분', '%']",[],[],"소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 가구특성별 소득분위별 가구소득(tblId=DT_1HDAAB02); 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101)","orgId=101, tblId=DT_1L9U103 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U103,Q1,T110,Y,소득분위별 가계수지 후보 선택. 분위/소득 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,20.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U103&objL1=Q1&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,91.4,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
