claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_grounded,extraction_scope,chunk_index
A0003-c009,A0003-c009-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,90만원,POLICY_VALUE,hcx,병 봉급,일병,2025,-,hcx,현재값,900000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c009,A0003-c009-m4,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,80만원,POLICY_VALUE,hcx,병 봉급,일병,2025,-,claim_fallback,이전값,800000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c009,A0003-c009-m5,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,75만원,POLICY_VALUE,hcx,병 봉급,이병,2025,-,hcx,현재값,750000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c009,A0003-c009-m6,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,64만원,POLICY_VALUE,hcx,병 봉급,이병,2025,-,claim_fallback,이전값,640000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,120만원,POLICY_VALUE,hcx,병 봉급,상병,2025,-,hcx,현재값,1200000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m2,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,100만원,POLICY_VALUE,hcx,병 봉급,상병,2025,-,claim_fallback,이전값,1000000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,90만원,POLICY_VALUE,hcx,병 봉급,일병,2025,-,hcx,현재값,900000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m4,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,80만원,POLICY_VALUE,hcx,병 봉급,일병,2025,-,claim_fallback,이전값,800000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m5,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,75만원,POLICY_VALUE,hcx,병 봉급,이병,2025,-,hcx,현재값,750000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c010,A0003-c010-m6,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",-,-,국내공식통계,N,재정·조세,병 봉급,"병장, 상병, 일병, 이병",-,-,-,-,병사,-,-,2025,-,-,확정,64만원,POLICY_VALUE,hcx,병 봉급,이병,2025,-,claim_fallback,이전값,640000,-,-,N,원,수준값,증가,전년,"[43] 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c011,A0003-c011-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,장병 내일준비적금의 정부 지원금도 월 최대 40만원에서 55만원으로 오른다.,-,-,국내공식통계,N,재정·조세,장병 내일준비적금 정부 지원금,"장병, 적금",-,-,-,-,장병,-,-,2025,-,-,확정,55만원,POLICY_VALUE,hcx,장병 내일준비적금 정부 지원금,-,2025,-,hcx,현재값,550000,-,-,N,원,수준값,증가,전년,[44] 장병 내일준비적금의 정부 지원금도 월 최대 40만원에서 55만원으로 오른다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c011,A0003-c011-m2,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,장병 내일준비적금의 정부 지원금도 월 최대 40만원에서 55만원으로 오른다.,-,-,국내공식통계,N,재정·조세,장병 내일준비적금 정부 지원금,"장병, 적금",-,-,-,-,장병,-,-,2025,-,-,확정,40만원,POLICY_VALUE,hcx,장병 내일준비적금 정부 지원금,-,2025,-,claim_fallback,이전값,400000,-,-,N,원,수준값,증가,전년,[44] 장병 내일준비적금의 정부 지원금도 월 최대 40만원에서 55만원으로 오른다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0003-c012,A0003-c012-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,"희망하는 초등학교 1~2학년이 모두 늘봄학교에 참여할 수 있고, 맞춤형 프로그램이 매일 2시간 무료로 제공된다.",-,-,국내공식통계,N,재정·조세,늘봄학교 지원 대상,"늘봄학교, 초등학교",-,-,-,-,초등학생,-,-,2025,-,-,확정,매일 2시간,CONTEXT,hcx,맞춤형 프로그램 제공 시간,초등학교 1~2학년,2025,-,hcx,현재값,2,-,-,N,시간,수준값,증가,전년,"[39] 희망하는 초등학교 1~2학년이 모두 늘봄학교에 참여할 수 있고, 맞춤형 프로그램이 매일 2시간 무료로 제공된다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0004-c001,A0004-c001-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,직원 1만명당 로봇 1012대,KOSIS_VALUE,hcx,로봇 밀도,전체 제조업,2023,-,hcx,현재값,1012,-,-,N,대,수준값,-,전년,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c001,A0004-c001-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,1만명,CONDITION,rule_fallback,로봇 밀도,-,2023,-,rule_fallback,참고값,10000,-,-,N,명,수준값,-,-,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c002,A0004-c002-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,162대,KOSIS_VALUE,hcx,세계 평균 로봇 밀도,-,2023,-,hcx,참고값,162,-,-,N,대,수준값,-,전년,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c002,A0004-c002-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,1만명,CONDITION,rule_fallback,로봇 밀도,-,2023,-,rule_fallback,참고값,10000,-,-,N,명,수준값,-,-,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c002,A0004-c002-m3,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,6배,KOSIS_VALUE,rule_fallback,로봇 밀도,-,2023,-,rule_fallback,현재값,6,-,-,N,배,수준값,-,-,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c003,A0004-c003-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,매년 5%,KOSIS_VALUE,hcx,연간 성장률,-,2018,Y,hcx,증감률,5,-,-,N,%,증감률,증가,전년,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c003,A0004-c003-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",-,-,국내공식통계,N,고용,로봇 밀도,"로봇 밀도, 1만명당 로봇수",-,-,-,-,-,-,-,2023,-,-,확정,1위,KOSIS_VALUE,rule_fallback,로봇 밀도,-,2023,-,rule_fallback,현재값,1,-,-,N,위,순위,-,-,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0004-c004,A0004-c004-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,-,-,국내공식통계,N,생산·산업,로봇화에 뛰어든 기업의 수,"로봇화, 기업 수",-,-,-,-,-,-,-,2023,-,-,확정,2524곳,KOSIS_VALUE,hcx,로봇화에 뛰어든 기업의 수,-,2023,-,hcx,현재값,2524,-,-,N,곳,수준값,-,전년,[48] 한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0004-c004,A0004-c004-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,-,-,국내공식통계,N,생산·산업,로봇화에 뛰어든 기업의 수,"로봇화, 기업 수",-,-,-,-,-,-,-,2023,-,-,확정,13%가량,KOSIS_VALUE,hcx,로봇화에 뛰어든 기업의 수,-,2019,Y,hcx,증감값,13,-,-,Y,%,증감률,증가,전년동기,[48] 한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
