claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0006-C004,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다.","이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다.",TRUE,"문장에서 '무역수지가 전년 대비 621억 달러 개선되어 518억 달러의 흑자를 기록했다'는 내용은 국가 경제 관련 통계 정보로서, KOSIS를 통해 해당 기간 동안의 무역수지를 비교하여 검증할 수 있습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C005,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다.",TRUE,"현재 문장은 2022년의 수출액 및 무역수지와 비교하여 2024년의 결과를 언급하며, 이는 국가 간 무역 관련 통계로서 KOSIS에서 대조 가능한 정보이기 때문에 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C006,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,TRUE,"현재 문장은 2024년의 무역수지 개선을 설명하며, 이는 KOSIS 국가통계포털에서 무역수지와 관련된 통계를 통해 검증할 수 있는 내용이기 때문에 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C007,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,이에 2018년(697억 달러 흑자) 이후 최대 흑자를 기록하게 됐다.,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,TRUE,"현재 문장은 2025년의 무역수지가 2018년 이후 최대 흑자를 기록했다는 내용을 담고 있으며, 이는 국가 통계의 변화를 나타내는 정보로서 KOSIS에서 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C008,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.",이에 2018년(697억 달러 흑자) 이후 최대 흑자를 기록하게 됐다.,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,TRUE,"현재 문장에서 지난해 유가의 하향 안정화와 함께 다양한 품목들의 수출 실적이 호조를 보였다는 내용이 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이기 때문에 판단 근거로 적합합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C009,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.","지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.",이에 2018년(697억 달러 흑자) 이후 최대 흑자를 기록하게 됐다.,TRUE,"현재 문장은 반도체 및 다른 품목들의 수출 증가율과 실적에 대한 구체적인 수치를 포함하고 있으며, 이는 국가 통계로서 KOSIS에서 검증 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C010,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.","◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.","지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.",TRUE,"현재 문장은 반도체 수출이 분기별로 우상향했다는 내용을 포함하며, 이는 KOSIS 등의 국가 통계를 통해 검증 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C011,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.","◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.",TRUE,자동차 수출액이 전년도와 보합세를 이루었다는 내용은 KOSIS 국가통계포털에서 관련 통계를 통해 검증할 수 있는 정보입니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C012,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.","자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.",TRUE,"선박 수출액이 2021년에 비해 두 자릿수로 증가했다는 구체적인 수치 주장이 포함되어 있으며, 이는 국가 통계로서 KOSIS에서 확인 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C013,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.","선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.","자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.",TRUE,석유화학 수출액이 480억 달러로 5% 증가했다는 내용은 KOSIS 국가통계포털에서 관련 통계를 통해 검증할 수 있는 수치 주장이다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C014,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.","선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.",TRUE,"현재 문장은 바이오헬스, 농수산식품, 화장품 등의 수출액이 전년 대비 얼마나 증가했는지를 구체적으로 언급하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C015,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",TRUE,"문장에서 '지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.'라는 내용은 한국의 수출액 변화에 대한 구체적인 수치와 증가율을 포함하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C016,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,15개월 연속 플러스 흐름을 이어간 것이다.,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",TRUE,"현재 문장은 수출 증가 흐름이 지속되고 있다는 내용을 담고 있으며, 이는 KOSIS 국가통계포털에서 수출 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C017,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,15개월 연속 플러스 흐름을 이어간 것이다.,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,TRUE,"현재 문장은 수출 증가율이 감소 추세에서 5개월 만에 반등했다는 내용을 포함하며, 이는 KOSIS에서 수출 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C018,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,15개월 연속 플러스 흐름을 이어간 것이다.,TRUE,"현재 문장은 전년 대비 월간 수출 증가율의 변화에 대해 언급하며, 이는 국가 통계의 일부로서 KOSIS에서 확인 가능한 정보입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0006-C019,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,TRUE,"현재 문장은 12월 수출 실적 및 반도체 수출 증가율이라는 구체적인 수치와 변화를 포함하고 있으며, 이는 국가 통계로서 KOSIS에서 확인 가능한 정보입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
