claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A2109-C017,A2109-C017-m4,A2109,“환갑 넘겨도 일해야 돼요” 노인 취업자 첫 700만명,2025-06-12,https://www.chosun.com/economy/economy_general/2025/06/12/2VNVWIY73JHI7EB3XE4YNTYIVM,"국회 예산정책처에 따르면, 작년 8월 기준 65세 임금 근로자 61.2%는 비정규직이었고, 70세는 이 비율이 85.1%에 달했다.","고용의 질 낮아 일하는 고령층이 늘고 있지만, 고용의 질은 낮은 편이다.","지난해 임금 근로자의 월평균 임금은 55세가 378만원이었지만, 60세 317만원, 65세 221만원으로 연령이 높아질수록 낮아졌다.",국내공식통계,N,고용,노인 취업자 비정규직 비율,"노인, 취업자, 비정규직, 임금 근로자, 연령",-,고령층,-,,-,-,-,2024,-,Y,확정,85.1%,KOSIS_VALUE,hcx,노인 취업자 비정규직 비율,-,2024,Y,hcx,현재값,85.1,-,-,N,%,비중,-,전년,"국회 예산정책처에 따르면, 작년 8월 기준 65세 임금 근로자 61.2%는 비정규직이었고, 70세는 이 비율이 85.1%에 달했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,노인 취업자 비정규직 비율,,2024,Y,%,%,rate,rate_level,person,,Y,,
A2291-C013,A2291-C013-m1,A2291,결혼·출산은 33년 만에 10개월 연속 증가,2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/GDQ3PEJNV5H3RGFRU6KZAZ6BSE,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,"소셜미디어 등에서 결혼과 출산에 대한 긍정적 인식이 퍼지고 있는 점, 지자체의 결혼 장려금 등 각종 지원 제도도 결혼 및 출산 반등에 영향을 주고 있다는 분석이 나온다.",“자녀가 있어야 한다”는 응답도 지난해 3월 61.1%에서 올해 5월 70.9%로 늘었다.,국내공식통계,N,보건·복지,결혼에 대한 긍정적 답변 비율,"저출산고령사회위원회, 조사, 결혼, 긍정적 답변, 비율",-,-,-,,-,-,-,2024,-,Y,확정,70.9%,KOSIS_VALUE,hcx,결혼에 대한 긍정적 답변 비율,-,2024,Y,hcx,증감률,70.9,-,-,N,%,증감률,증가,전년,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,결혼에 대한 긍정적 답변 비율,,2025,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A2291-C013,A2291-C013-m2,A2291,결혼·출산은 33년 만에 10개월 연속 증가,2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/GDQ3PEJNV5H3RGFRU6KZAZ6BSE,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,"소셜미디어 등에서 결혼과 출산에 대한 긍정적 인식이 퍼지고 있는 점, 지자체의 결혼 장려금 등 각종 지원 제도도 결혼 및 출산 반등에 영향을 주고 있다는 분석이 나온다.",“자녀가 있어야 한다”는 응답도 지난해 3월 61.1%에서 올해 5월 70.9%로 늘었다.,국내공식통계,N,보건·복지,결혼에 대한 긍정적 답변 비율,"저출산고령사회위원회, 조사, 결혼, 긍정적 답변, 비율",-,-,-,,-,-,-,2025,-,Y,확정,72.9%,KOSIS_VALUE,hcx,결혼에 대한 긍정적 답변 비율,-,2025,Y,hcx,증감률,72.9,-,-,N,%,증감률,증가,전년,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,결혼에 대한 긍정적 답변 비율,,2025,Y,%,%,rate,rate_change,unspecified,2024,Y,,
A0734-C013,A0734-C013-m1,A0734,高환율·高물가 부담에도 내수 먼저 살린다,2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/3GHXEPBB2VAFXF5D63JKOXI6DM,미국과 주요 교역국들이 올해 관세를 큰 폭으로 부과하고 그 이후에도 유지하는 비관적인 상황일 경우 올해 우리나라 성장률이 1.4%까지 떨어질 것으로 봤다.,한은이 이날 올해 성장률 전망을 1.5%로 내려잡으면서 더 비관적 시나리오도 제시했다.,내년도 기존 전망치인 1.8%에서 1.4%로 떨어질 것이라고 내다봤다.,국내공식통계,N,재정·조세,성장률,"성장률, 비관적 시나리오",-,-,-,,-,-,-,2025,-,Y,확정,1.4%,KOSIS_VALUE,hcx,성장률,-,2025,Y,hcx,현재값,1.4,-,-,N,%,수준값,감소,전년,미국과 주요 교역국들이 올해 관세를 큰 폭으로 부과하고 그 이후에도 유지하는 비관적인 상황일 경우 올해 우리나라 성장률이 1.4%까지 떨어질 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A0307-C011,A0307-C011-m1,A0307,국민 1인당 쌀 소비량 40년 연속 줄어들어,2025-01-24,https://www.chosun.com/economy/economy_general/2025/01/24/QQUF6ZVISNG2HNXOKEHMHZYW2U,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량은 작년 0.3%(0.2kg) 감소했다.,소비자들이 쌀을 덜 먹는 대신 다른 양곡을 찾는다는 뜻이다.,-,국내공식통계,Y,인구,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량,"국민, 쌀, 소비량, 양곡",-,-,-,,-,-,-,2024,-,Y,확정,작년 0.3%(0.2kg) 감소했다.,KOSIS_VALUE,hcx,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량,-,2024,Y,hcx,증감률,0.3,-,-,N,%,증감률,감소,전년,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량은 작년 0.3%(0.2kg) 감소했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량,,2024,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A1935-C016,A1935-C016-m1,A1935,올 성장률 1.5%→0.8% 조정 쇼크... 건설 경기 부진이 성장 발목 잡았다,2025-05-29,https://www.chosun.com/economy/economy_general/2025/05/29/JDD7BSFMTNAI7GE67TOVVFDLEY,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.","만일 미국과 중국의 갈등이 다시 불붙고 미국 상호 관세가 유예 기간 후 절반 정도 다시 높아질 경우(비관적 시나리오) 올해와 내년 성장률은 0.7%, 1.2%로 각각 낮아질 수 있다고 봤다.","올해 하반기 반도체, 의약품 등 품목 관세 추가 부과도 고려했다.",국내공식통계,N,기타,성장률,"성장률, 조정, 건설 경기, 반도체, 의약품",-,-,-,,-,-,-,2025,-,Y,확정,0.8%,KOSIS_VALUE,hcx,성장률,-,2025,Y,hcx,현재값,0.8,-,-,N,%,수준값,유지,전년,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A1935-C016,A1935-C016-m2,A1935,올 성장률 1.5%→0.8% 조정 쇼크... 건설 경기 부진이 성장 발목 잡았다,2025-05-29,https://www.chosun.com/economy/economy_general/2025/05/29/JDD7BSFMTNAI7GE67TOVVFDLEY,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.","만일 미국과 중국의 갈등이 다시 불붙고 미국 상호 관세가 유예 기간 후 절반 정도 다시 높아질 경우(비관적 시나리오) 올해와 내년 성장률은 0.7%, 1.2%로 각각 낮아질 수 있다고 봤다.","올해 하반기 반도체, 의약품 등 품목 관세 추가 부과도 고려했다.",국내공식통계,N,기타,기본 관세율,"성장률, 조정, 건설 경기, 반도체, 의약품",-,-,-,,-,-,-,2025,-,Y,확정,10%,KOSIS_VALUE,hcx,기본 관세율,-,2025,Y,hcx,현재값,10,-,-,N,%,수준값,유지,전년,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A1935-C016,A1935-C016-m3,A1935,올 성장률 1.5%→0.8% 조정 쇼크... 건설 경기 부진이 성장 발목 잡았다,2025-05-29,https://www.chosun.com/economy/economy_general/2025/05/29/JDD7BSFMTNAI7GE67TOVVFDLEY,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.","만일 미국과 중국의 갈등이 다시 불붙고 미국 상호 관세가 유예 기간 후 절반 정도 다시 높아질 경우(비관적 시나리오) 올해와 내년 성장률은 0.7%, 1.2%로 각각 낮아질 수 있다고 봤다.","올해 하반기 반도체, 의약품 등 품목 관세 추가 부과도 고려했다.",국내공식통계,N,기타,품목 관세율,"성장률, 조정, 건설 경기, 반도체, 의약품",-,-,-,,-,-,-,2025,-,Y,확정,25%,KOSIS_VALUE,hcx,품목 관세율,-,2025,Y,hcx,현재값,25,-,-,N,%,수준값,유지,전년,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A0012-C009,A0012-C009-m2,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,이 숫자가 다시 증가한 것은 최근 외국인 근로 인력이 많아진 덕이다.,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,국내공식통계,N,고용,조선 산업기술인력 중 외국인 수,"조선업, 산업기술인력, 외국인",-,-,-,조선업,-,-,-,2023,-,Y,확정,2563명,KOSIS_VALUE,hcx,조선 산업기술인력 중 외국인 수,조선업,2023,Y,hcx,현재값,2563,-,-,N,명,수준값,증가,전년,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,조선 산업기술인력 중 외국인 수,조선업,2023,Y,명,명,person_count,count,item,,Y,,
A1612-C002,A1612-C002-m2,A1612,올해 국산차 ‘톱3’ 기아 RV가 독식,2025-05-05,https://www.chosun.com/economy/auto/2025/05/05/6ZESVWJNCNHHFNZXJM56H3P5SA,"5일 국내 완성차 5사에 따르면, 쏘렌토(3만5472대)가 올 1~4월 가장 많이 판매된 국산차로 집계됐다.",올해 1~4월 국산차 ‘톱3′를 기아의 RV(레저용 차량·SUV+밴)가 모두 차지했다.,카니발(2만9104대)과 스포티지(2만6435대)가 각각 2위와 3위에 오르며 톱3 모두 기아의 RV로 채워졌다.,국내공식통계,N,소매·소비,쏘렌토 판매량,"국산차, 톱3, 기아, RV, 레저용 차량, SUV, 밴",-,-,-,쏘렌토,-,-,-,2025,-,Y,확정,3만5472대,KOSIS_VALUE,hcx,쏘렌토 판매량,쏘렌토,2025,Y,hcx,현재값,35472,-,-,N,대,수준값,-,-,"5일 국내 완성차 5사에 따르면, 쏘렌토(3만5472대)가 올 1~4월 가장 많이 판매된 국산차로 집계됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,국산차 판매량,자동차,2025,Y,대,대,count,count,item,,Y,,
A1122-C024,A1122-C024-m1,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",전문가들은 지역 경제에 관광객 등 체류 인구의 소비를 더 늘리기 위해서는 지역별로 방문객 맞춤형 전략을 짜야 한다고 조언한다.,"반대로 체류 인구 가운데 대도시에 집을 두고 인구 감소 지역으로 통근·통학하는 이들의 비율은 강원도의 경우 7.4%에 불과했지만, 수도권은 36%나 됐다.",국내공식통계,N,인구,관광 목적 단기 숙박객 비율,"강원도, 인구 감소 지역, 체류 인구, 관광 목적, 단기 숙박객, 수도권",강원도,-,-,,체류 인구,-,-,2024,-,M,확정,29%,KOSIS_VALUE,hcx,관광 목적 단기 숙박객 비율,-,2024,M,hcx,현재값,29,-,-,N,%,수준값,-,전년,"작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 '단기 숙박객'이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,관광 목적 단기 숙박객 비율,,2024,M,%,%,rate,rate_level,unspecified,,Y,,
A1122-C024,A1122-C024-m2,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",전문가들은 지역 경제에 관광객 등 체류 인구의 소비를 더 늘리기 위해서는 지역별로 방문객 맞춤형 전략을 짜야 한다고 조언한다.,"반대로 체류 인구 가운데 대도시에 집을 두고 인구 감소 지역으로 통근·통학하는 이들의 비율은 강원도의 경우 7.4%에 불과했지만, 수도권은 36%나 됐다.",국내공식통계,N,인구,관광 목적 단기 숙박객 비율,"강원도, 인구 감소 지역, 체류 인구, 관광 목적, 단기 숙박객, 수도권",강원도,-,-,,체류 인구,-,-,2024,-,M,확정,6.5%,KOSIS_VALUE,hcx,관광 목적 단기 숙박객 비율,-,2024,M,hcx,현재값,6.5,-,-,N,%,수준값,-,전년,"작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 '단기 숙박객'이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,관광 목적 단기 숙박객 비율,,2024,M,%,%,rate,rate_level,unspecified,,Y,,
A1123-C004,A1123-C004-m1,A1123,"女 대졸 이상 비율, 80년대생부터 男 앞서",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/FV56ZTW6QJB45D7N322ZPHFHYU,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",국가통계연구원은 1970∼1994년생을 5년 단위 코호트(공통된 특성을 가진 사람들 집단)로 묶어 대졸(전문대졸 포함) 이상 고학력자 비율을 분석하고 최근 이 같은 내용의 보고서를 발표했다고 27일 밝혔다.,1975~1976년생도 남성의 고학력 비율(62.9%)이 여성(60.2%)보다 높다.,국내공식통계,N,인구,남성 고학력자 비율,"여성, 남성, 대졸 이상, 비율",-,1970~1974년생,-,,-,-,-,1974,-,Y,확정,53.5%,KOSIS_VALUE,hcx,남성 고학력자 비율,-,1974,Y,hcx,현재값,53.5,-,-,N,%,비중,-,전년,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,고학력자 비율,,2025,Y,%,%,rate,rate_level,unspecified,,Y,,
A0602-C009,A0602-C009-m1,A0602,빚 못 갚은 자영업자 늘어…'생계형’ 60대 이상 52% 급증,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/3Y7VKQ3MB67CFT6VFWD7V6FDAA,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,고령층 자영업자의 채무 불이행은 심각하다.,"같은 기간 20대 이하(-1조9030억원), 30대(-6조4589억원), 40대(-12조9124억원), 50대(-2조6843억원) 등 다른 연령대에서 대출 잔액이 줄어든 것과 대조적이다.",국내공식통계,N,소득·임금,개인사업자 금융기관 대출잔액,"자영업자, 채무 불이행, 금융기관 대출잔액, 60대 이상",-,60대 이상,-,,개인사업자,-,-,2024말,-,Y,확정,372조4966억원,KOSIS_VALUE,hcx,개인사업자 금융기관 대출잔액,-,2024말,Y,hcx,현재값,372496600000000,-,-,N,원,수준값,증가,전년,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,개인사업자 금융기관 대출잔액,,2024말,Y,원,원,currency,amount,unspecified,,Y,,
A0602-C009,A0602-C009-m2,A0602,빚 못 갚은 자영업자 늘어…'생계형’ 60대 이상 52% 급증,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/3Y7VKQ3MB67CFT6VFWD7V6FDAA,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,고령층 자영업자의 채무 불이행은 심각하다.,"같은 기간 20대 이하(-1조9030억원), 30대(-6조4589억원), 40대(-12조9124억원), 50대(-2조6843억원) 등 다른 연령대에서 대출 잔액이 줄어든 것과 대조적이다.",국내공식통계,N,소득·임금,개인사업자 금융기관 대출잔액 증감,"자영업자, 채무 불이행, 금융기관 대출잔액, 60대 이상",-,60대 이상,-,,개인사업자,-,-,2024말,-,Y,확정,24조7303억원 증가,KOSIS_VALUE,hcx,개인사업자 금융기관 대출잔액 증감,-,2024말,Y,hcx,증감값,24730300000000,-,-,N,원,증감량,증가,전년,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,개인사업자 금융기관 대출잔액,,2024말,Y,원,원,currency,absolute_change,unspecified,2023,Y,,
