claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status
C01340,186,"현대차·기아, 친환경車 수출… 작년 70만대 넘어 ‘역대 최다’",2025-01-15,https://www.chosun.com/economy/auto/2025/01/15/PDBPQYU6K5F2ZBE6G2Z2LNEZQI,전체 수출량에서 친환경차가 차지하는 비율도 32.5%에 달했다.,무역지표,무역지표; 비율·증감률,True,,2023년보다 3% 증가한 역대 최다 기록이다.,전기차 캐즘(일시적 수요 정체)에 맞서 우수한 연비와 저렴한 유지비 등을 발판으로 인기를 끄는 하이브리드차를 확대한 효과가 뚜렷했다.,[32.5],['%'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,709330045,2025,683609488,2024,3.7624634314613257,25720557.0,,LEVEL,32.5,709330045.0,actual_value 컬럼 사용,불일치,0.9999999541821184,"claim=32.5, actual=709330045.0, 오차=1.000 (허용=0.05)",LEVEL,32.5,% 숫자 선택,709330045.0,actual_value 사용,불일치,0.9999999541821184,"claim=32.5, adjusted_actual=709330045.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C01341,186,"현대차·기아, 친환경車 수출… 작년 70만대 넘어 ‘역대 최다’",2025-01-15,https://www.chosun.com/economy/auto/2025/01/15/PDBPQYU6K5F2ZBE6G2Z2LNEZQI,하이브리드차 수출은 전년 대비 44.6% 증가한 39만7200대로 전체 친환경차 수출의 56.1%를 차지했다.,무역지표,무역지표; 비율·증감률,True,00대,전기차 캐즘(일시적 수요 정체)에 맞서 우수한 연비와 저렴한 유지비 등을 발판으로 인기를 끄는 하이브리드차를 확대한 효과가 뚜렷했다.,현대차·기아의 친환경차 중 가장 많이 수출된 모델은 현대차 투싼 하이브리드(9만3547대)로 집계됐다.,"[44.6, 56.1]","['%', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,683609488,2024,632225824,2023,8.127422520469521,51383664.0,,CHANGE_RATE,56.1,8.127422520469521,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,47.97257747953048,"claim=56.1, actual=8.127422520469521, 오차=47.973 (허용=0.3)",CHANGE_RATE,56.1,% 숫자 선택,8.127422520469521,actual_change_pct 사용,불일치,47.97257747953048,"claim=56.1, adjusted_actual=8.127422520469521, 오차=47.973, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C01344,187,崔 대행 “취약부문별 맞춤형 일자리 지원 방안 마련하라”,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/54OHUQPUSZHNFPOOJF6PA7N3QI,지난달 취업자 수가 46개월 만에 5만2000명(전년 동기 대비) 감소 전환한 데 따른 조치다.,고용지표,고용지표; 인원수; 건수·개수,True,,최 권한대행은 이날 오전 정부서울청사에서 ‘국정현안관계장관회의 겸 경제관계장관회의 겸 산업경쟁력강화 관계장관회의’를 주재하고 “(지난달 고용 감소는) 연말 직접일자리사업 종료 등 일시적 요인과 경제주체들의 심리 악화 등이 복합 작용한 결과”라며 “전 부처가 일자리 전담부처라는 각오로 국민 한분 한분에게 실질적인 도움이 될 수 있는 취약부문별 맞춤형 일자리 지원방안을 신속히 마련해 달라”고 주문했다.,이날 회의에선 △친환경차·이차전지 경쟁력 강화 방안 △미 신정부 출범과 자동차 산업 영향 및 대응방안 △제약바이오벤처 혁신 생태계 조성 방안 등이 논의됐다.,"[46, 2000]","['개', '명']",[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T30,M,경제활동인구 총괄 취업자 후보 선택. 성별/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,28041.1,202412,28092.9,202312,-0.18438822620663195,-51.80000000000291,,CHANGE_RATE,5.0,-0.18438822620663195,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,5.184388226206632,"claim=5.0, actual=-0.18438822620663195, 오차=5.184 (허용=0.3)",CHANGE_RATE,2000.0,명 숫자 선택,-0.18438822620663195,actual_change_pct 사용,불일치,2000.1843882262067,"claim=2000.0, adjusted_actual=-0.18438822620663195, 오차=2000.184, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C01356,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,한국은행이 14일 발표한 수출입물가지수 및 무역수지 통계에 따르면 작년 12월 원화 기준 수입물가지수는 142.14로 전월대비 2.4% 올랐다.,물가지표,물가지표; 무역지표; 비율·증감률; 날짜·시간,True,,석 달 연속 수입물가가 오르면서 필수 생계비 부담으로 이어질 수 있다는 우려가 나온다.,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,"[14, 12, 2.4]","['일', '월', '%']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,2.4,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,2.4,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음
C01357,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,,한국은행이 14일 발표한 수출입물가지수 및 무역수지 통계에 따르면 작년 12월 원화 기준 수입물가지수는 142.14로 전월대비 2.4% 올랐다.,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.","[4, 3.8, 8]","['월', '%', '개']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,3.8,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,3.8,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음
C01358,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.",물가지표,물가지표; 무역지표; 비율·증감률; 날짜·시간,True,,이는 작년 4월(3.8%) 이후 8개월 만에 최대 증가폭이다.,작년 같은 기간과 비교하면 7%나 올랐다.,"[10, 2.1, 11, 0.9]","['월', '%', '월', '%']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,2.1,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,0.9,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패
C01359,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,작년 같은 기간과 비교하면 7%나 올랐다.,비율·증감률,비율·증감률,True,,"수입 물가지수는 작년 10월(2.1%), 11월(0.9%) 등으로 석 달 연속 전월에 비해 오르고 있다.",한은 관계자는 “두바이 유가가 전월대비 0.9% 뛰는 등 국제유가가 오르고 원달러 환율이 오른 영향”이라고 설명했다.,[7],['%'],[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,Y,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,7.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,7.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음
C01361,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,특히 원화로 환산한 것이 아닌 계약 통화를 기준으로 한 수입 물가는 오히려 전월대비 0.2% 떨어졌다.,무역지표,무역지표; 비율·증감률,True,,한은 관계자는 “두바이 유가가 전월대비 0.9% 뛰는 등 국제유가가 오르고 원달러 환율이 오른 영향”이라고 설명했다.,실제 수입물가는 떨어졌지만 환율이 오르면서 원화로 환산한 수입 물가가 뛴 것이다.,[0.2],['%'],[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,0.2,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,0.2,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패
C01363,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,"세부 품목에서는 커피(9.7%), 쇠고기(3.4%) 등의 물가가 전월과 비교해 많이 올랐다.",비율·증감률,비율·증감률,True,,한은에 따르면 미 달러화 대비 원화 평균 환율은 작년 11월 1393.38원에서 12월 1434.42원으로 한 달간 2.9%가 올랐다.,특히 커피의 경우 작년과 비교하면 가격이 95.4%나 치솟았다.,"[9.7, 3.4]","['%', '%']",[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,M,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,3.4,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,3.4,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음
C01364,189,고환율 쓰나미...수입물가 전년대비 7% 올라,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/A7RGQGDZHBAYLEWBZEBFOJULHM,특히 커피의 경우 작년과 비교하면 가격이 95.4%나 치솟았다.,비율·증감률,비율·증감률,True,,"세부 품목에서는 커피(9.7%), 쇠고기(3.4%) 등의 물가가 전월과 비교해 많이 올랐다.",이런 흐름은 1월에도 이어질 전망이다.,[95.4],['%'],[],[],수입물가지수(기본분류)(tblId=DT_401Y015); 수입물가지수(용도별)(tblId=DT_401Y018); 수입물가지수(특수분류)(tblId=DT_401Y016); 수입물가지수(품목별)(tblId=DT_401Y017),"orgId=301, tblId=DT_401Y015 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,301,DT_401Y015,13102134643ACC_CD.*AA,13103134643999,Y,수입물가지수 후보 선택. 기본분류/통화 기준 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,95.4,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_401Y015&objL1=13102134643ACC_CD.%2AAA&itmId=13103134643999&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,95.4,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패
