claim_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,numbers,units,year,region,score
C19283,2531,"무협 “AI시대 데이터센터 산업 급성장, 한국도 수출 전략산업으로 육성해야”",2025-07-14,https://www.chosun.com/economy/industry-company/2025/07/14/D5SDUHHCOBEU7BZL7UGM24LEBI,"무역협회는 해당 보고서에서 “2003~2021년 데이터센터 산업은 연평균 21.1% 성장했으나, 생성형 AI가 떠오른 2022년부터 작년까지는 2년간 169.4%로 급증했다”며 “전 세계 데이터센터 시장 규모 또한 2023년 3728억 달러(약 514조원)에서 2029년 67.4% 증가한 6241억 달러까지 성장할 것으로 전망된다”고 밝혔다.","한국무역협회 국제무역통상연구원은 14일 ‘AI가 촉발한 데이터센터 산업의 수출 경쟁력 강화 방안과 시사점’ 보고서를 내고, 국내 데이터센터 산업의 수출 경쟁력을 강화하기 위해 한국 기업이 강점을 가진 AI 반도체, 전력 인프라, 냉각 시스템 중심의 전략적 접근을 제안했다.",이미 주요 국가들이 데이터센터 산업 육성 정책을 적극적으로 펼치고 있다면서 우리나라도 속도를 내야 한다고도 지적했다.,"[2021, 21.1, 2022, 2, 169.4, 2023, 514, 2029, 67.4]","['년', '%', '년', '년', '%', '년', '조원', '년', '%']","['2021', '2022', '2023', '2029']",[],8
C19333,2542,"청년 사업자, 1분기 역대 최대 폭 줄어",2025-07-15,https://www.chosun.com/economy/economy_general/2025/07/15/DTJQOLRIERCX3NWU7O572LD5IE,지난 5월 15~29세 고용률(15~29세 인구 대비 취업자 수 비율)은 46.2%로 전년 동월 대비 1.5%포인트 감소했다.,"청년 고용 부진이 1년 넘게 이어지는 가운데, 청년 사업자마저 줄면서 청년 고용난을 둘러싼 우려가 커지고 있다.",작년 5월 이후 13개월째 감소세다.,"[5, 46.2, 1.5]","['월', '%', '%']",[],[],8
C19234,2522,주담대 6억원 규제에...가계 대출 40%로 급감,2025-07-13,https://www.chosun.com/economy/money/2025/07/13/E3IXYV2VVRGZRKGU5FYZU4R2FY,지난달 하루 평균 증가액(2251억원)의 40% 수준이다.,이달 초 열흘간 하루 평균 약 891억원 증가한 것이다.,지난달 5대 은행의 가계 대출은 전달에 비해 총 6조7536억원 증가했었다.,"[2251, 40]","['억원', '%']",[],[],8
C16043,2105,‘K패션 신화’ 무신사 해외로… “5년뒤 글로벌 거래 3조 달성”,2025-06-11,https://www.chosun.com/economy/industry-company/2025/06/11/ANLTRKAOTVGFFFM2TKDVLJC7WA,무신사에 따르면 글로벌 스토어 거래액은 2022년 이후 연평균 260% 증가하고 있다.,"무신사는 2022년 시작해 일본, 호주, 캐나다, 미국 등 13국에서 운영 중인 글로벌 스토어(온라인) 사업도 중국과 유럽, 중동 등으로 확장하겠다는 계획도 내놨다.",무신사는 오는 8월 국내 앱·웹사이트와 글로벌 스토어를 통합해 무신사에 등록된 1만여 브랜드 가운데 80%가량을 해외에서도 구매할 수 있도록 한다는 계획이다.,"[2022, 260]","['년', '%']",['2022'],[],8
C19466,2562,"美 뉴욕 증시, 호실적과 양호한 경제지표에 상승세",2025-07-17,https://www.chosun.com/economy/money/2025/07/17/AMKB6DJNZ3P6EVACEPCWXPXPWM,이날 오전 9시 33분 기준 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 127.77포인트(0.29%) 상승한 4만4382.55를 나타내고 있다.,기업 실적과 경제 지표가 예상보다 양호하게 나오면서 투자심리에 긍정적인 영향을 미친 덕분이다.,"S&P500지수는 전장 대비 4.88 포인트(0.08%) 오른 6268.58을, 나스닥지수는 전장보다 8.92 포인트(0.04%) 상승한 2만739.41을 각각 나타내고 있다.","[33, 0.29]","['분', '%']",[],[],8
C11127,1435,美 관세 충격 영향에 4월 1~20일 수출 5.2% 감소...대미 수출은 1년 전보다 14.3% 급감,2025-04-21,https://www.chosun.com/economy/economy_general/2025/04/21/2GWDSTNBWBDRDNIWDPJDWFQFDE,조업일수를 고려한 일 평균 수출액도 5.2% 가량 감소했다.,"21일 관세청에 따르면, 이달 1~20일 수출액은 339억 달러로 지난해 같은 기간 대비 5.2% 감소했다.",작년과 올해 모두 조업 일수는 15.5일로 같았다.,[5.2],['%'],[],[],8
C16196,2128,美 첨단제품 공급망서 한국 비율 4%에 불과,2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/EPSKDEVXFVDHJPVRLJCUNKF4YE,"12일 한국무역협회가 발표한 ‘글로벌 첨단 기술 제품 공급망 구조 변화 및 시사점’ 보고서에 따르면, 2014년부터 지난해까지 미국 첨단 기술 제품 수입 시장에서 한국산이 차지하는 비율은 약 2.25%에서 1.73%p 늘어난 3.98%에 머물렀다.","반도체, 스마트폰 등 첨단 제품의 생산 기지가 밀집한 동남아에서 미국이 직접 수입하는 물량이 늘어난 영향이 큰 것으로 풀이된다.","같은 기간 아세안이 9.5%p, 유럽연합(EU)이 7%p 늘며 20%를 웃돌았고.","[12, 2014, 2.25, 1.73, 3.98]","['일', '년', '%', '%', '%']",['2014'],[],8
C16199,2128,美 첨단제품 공급망서 한국 비율 4%에 불과,2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/EPSKDEVXFVDHJPVRLJCUNKF4YE,한편 미국 첨단 기술 제품 수입 시장에서 중국산이 차지하는 비율은 46.4%에서 16.3%로 30.1%p 감소한 것으로 나타났다.,보고서를 작성한 옥웅기 무협 수석연구원은 “우리 경쟁력이 강한 반도체도 한국산보다 동남아 공장에서 후공정이나 위탁 생산 등을 거쳐 수입하는 경우가 더 많다”고 설명했다.,2017년 트럼프 1기 행정부가 들어서며 중국산 제품에 대한 미국의 견제가 강화되면서 반도체 공장이 밀집한 아세안과 대만으로 수입처가 넓어진 여파로 분석된다.,"[46.4, 16.3, 30.1]","['%', '%', '%']",[],[],8
C19438,2558,제조업 취업자 1년째 내리막에...‘쉬었음’ 20대 5년 만 최대,2025-07-16,https://www.chosun.com/economy/economy_general/2025/07/16/JJGWFZ2EF5BPZPOLN4O4NQHNLU,"전체 인구 중 취업자 비율을 뜻하는 고용률은 63.6%로 전년 동월 대비 0.1%포인트 증가하며, 지난 1982년 관련 통계 작성 이래 최고치를 새로 썼다.","16일 통계청이 발표한 ‘2025년 6월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2909만1000명으로 전년 동월 대비 18만3000명 늘었다.",국제 비교 기준인 15~64세 고용률은 70.3%로 마찬가지로 6월 기준 역대 최대치를 보였다.,"[63.6, 0.1, 1982]","['%', '%', '년']",['1982'],[],8
C11464,1482,KDI “기대 수명 길어져 소비 줄이고 저축 늘려”,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/ZM56P432OVDJBMLIZLWKCNL4PI,"같은 기간 GDP(국내총생산) 대비 민간 소비의 비율을 뜻하는 평균소비성향은 52.1%에서 48.5%로 3.6%포인트 하락했는데, KDI는 기대 수명 증가가 평균소비성향의 3.1%포인트 하락에 기여한 것으로 추정했다.","보고서에 따르면, 2004~24년 20년간 우리나라 기대 수명은 77.8세에서 84.3세로 약 6.5세 증가했다.",기대 수명이 1년 늘 때마다 소비 성향이 약 0.48%포인트씩 떨어진 것이다.,"[52.1, 48.5, 3.6, 3.1]","['%', '%', '%', '%']",[],[],8
C04393,555,‘무역 전쟁’ 먹구름… KDI도 성장률 전망 1.6%로 낮췄다,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/ET3EQF2MVBAHFFHKLSQYVTVVTM,"◇버팀목 수출도 옛말, 일평균 수출 6.4% 줄어 작년에 그나마 한국 경제의 버팀목 역할을 했던 수출 실적은 올 들어 크게 주춤하는 모습을 보이고 있다.","지난해 11월 1.8%로 예상됐던 민간 소비 증가율 전망은 1.6%로 낮췄고, 수출 증가율 전망도 1.9%에서 1.5%로 하향 조정했다.",지난해 수출은 전년 대비 8.2% 증가하며 역대 최대 실적을 기록했다.,[6.4],['%'],[],[],8
C04193,529,두 달째 생산 둔화로 경기 하방 위험 높아졌다는 KDI 진단...“반도체 수출만 호조세”,2025-02-10,https://www.chosun.com/economy/economy_general/2025/02/10/Z5O7AFEVSZDZTBDMSO45A5H7O4,"KDI는 “지난달 반도체를 포함한 ICT 품목의 일평균 수출은 전년 동월 대비 25% 증가했지만, ICT를 제외한 품목들의 일평균 수출액은 1.7% 감소했다”고 했다.",KDI는 반도체 외 다른 품목들의 수출이 둔화되고 있다는 데 주목했다.,또 고금리 기조 속에 소비 부진이 지속되고 있다고 짚었다.,"[25, 1.7]","['%', '%']",[],[],8
C04203,532,"원전, 석탄 꺾고 18년 만에 ‘발전 비율’ 1위",2025-02-10,https://www.chosun.com/economy/industry-company/2025/02/10/OLLECY4REVCNDFJXMKUAYNUNVU,"원전 비율은 문재인 정부 시절 탈원전 정책으로 2018년에는 23.7%까지 줄었지만, 이후 계속 회복세를 보이며 2009년(34.8%) 이후 최고 수준까지 돌아왔다.","LNG(29.8%), 석탄(29.4%), 신재생(6.9%)이 그 뒤를 이었다.",전력 거래량은 한전이 발전 자회사와 민간 발전 업체 등에서 사들이는 전력량을 말한다.,"[2018, 23.7, 2009, 34.8]","['년', '%', '년', '%']","['2018', '2009']",[],8
C04397,555,‘무역 전쟁’ 먹구름… KDI도 성장률 전망 1.6%로 낮췄다,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/ET3EQF2MVBAHFFHKLSQYVTVVTM,게다가 이달 1~10일 조업 일수를 고려한 일평균 수출액은 6.4% 감소했다.,"설 명절이 끼어 있었던 탓이라지만, 이달 1~10일 수출도 0.8% 늘어난 데 그쳤다.",월초 일평균 수출액 기준으로 2023년 9월(-14.5%) 이후 최대 감소폭이다.,"[10, 6.4]","['일', '%']",[],[],8
C04398,555,‘무역 전쟁’ 먹구름… KDI도 성장률 전망 1.6%로 낮췄다,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/ET3EQF2MVBAHFFHKLSQYVTVVTM,월초 일평균 수출액 기준으로 2023년 9월(-14.5%) 이후 최대 감소폭이다.,게다가 이달 1~10일 조업 일수를 고려한 일평균 수출액은 6.4% 감소했다.,2023년은 반도체 경기가 주저앉으며 수출이 바닥을 찍었던 시기다.,"[2023, 9, 14.5]","['년', '월', '%']",['2023'],[],8
C04224,535,"‘트럼프 관세 위협’ 멕시코, 1월 車 수출 급감…美 업체에 타격",2025-02-11,https://www.chosun.com/economy/auto/2025/02/11/3KETX2SFHZCMFCE5PLN4GTWIKM,"10일(현지 시각) 멕시코 통계청(INEGI)에서 발표한 ‘1월 소형차 생산·수출 현황 결과 보고서’에 따르면, 지난달 수출 물량은 총 21만9414대로 2023년 1월(25만4369대)에 비해 13.7% 급감했다.",특히 멕시코에 생산 기지를 둔 미국계 업체들이 큰 영향을 받은 것으로 드러났다.,"업체별로 보면 미국계 완성차 브랜드의 감소세가 두드러진다.스텔란티스는 1만5035대를 수출해, 1년 새 57.6% 감소했다.","[10, 1, 2023, 1, 13.7]","['일', '월', '년', '월', '%']",['2023'],[],8
C11415,1478,그래도 결혼은 11개월째 늘어,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/LVTPH6GRPJHYTDZKQLARLSAKYU,"통계청이 23일 발표한 ‘2월 인구 동향’에 따르면, 지난 2월 혼인 건수는 1만9370건으로 지난해 같은 달(1만6948건)보다 14.3% 증가했다.",1981년 관련 통계 작성 이후 최장 기간 증가세다.,과거 혼인 건수 증가세가 가장 오래 지속된 기간은 1960년대 초반생인 베이비부머들이 집중적으로 결혼을 하던 1991년 3월부터 12월까지 10개월이었다.,"[23, 2, 2, 9370, 6948, 14.3]","['일', '월', '월', '건', '건', '%']",[],[],8
C11280,1457,IMF “관세 전쟁에 2년 후 세계 부채 비율 117%...2차 대전 수준의 빚더미”,2025-04-23,https://www.chosun.com/economy/economy_general/2025/04/23/FA5D4247IND5BDMIKI2LCAPKMQ,"올해만도 공공 부채 비율이 2.8%포인트 늘어날 것으로 예상했는데, 이는 작년 예상치보다 두 배 이상 많은 수준이다.","IMF는 미국의 관세 부과 조치 등으로 전 세계 경제 동력이 위축되고 있고, 이에 대응하기 위해 각국이 재정 지출을 늘리면서 빚이 쌓이고 있다고 봤다.",IMF는 “글로벌 교역이 위축되며 경제 성장률이 떨어지는 점도 부채 비율을 높이는 원인으로 작용한다”고 했다.,[2.8],['%'],[],[],8
C11395,1475,IMF “미국발 관세전쟁은 제로섬 세계관”,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/AIBJWM6BPJBGVETLLXZSNAS32I,관세전쟁의 최전선에 있는 중국은 5%의 성장률 목표를 지키기 위해 올해 GDP 대비 재정 적자 비율 목표치를 역대 최대 수준인 4%로 높였다.,실제 각국은 경기 부진과 관세전쟁이라는 겹악재에 대응하려 씀씀이를 늘리고 있다.,지난해 목표(3%)보다 1%포인트 높다.,"[5, 4]","['%', '%']",[],[],8
C04207,532,"원전, 석탄 꺾고 18년 만에 ‘발전 비율’ 1위",2025-02-10,https://www.chosun.com/economy/industry-company/2025/02/10/OLLECY4REVCNDFJXMKUAYNUNVU,"그러나 최근 탈탄소 흐름이 강해지며 석탄의 비율은 2017년(44%)을 기점으로 계속 줄었고, 지난해에는 30% 선까지 무너졌다.","당시 석탄의 가격 경쟁력이 압도적으로 높았고, 2011년 후쿠시마 사고를 겪으며 원전 가동률이 다소 줄면서 석탄의 비율은 45%를 웃돌기까지 했다.",줄어든 석탄의 빈자리는 원전과 LNG가 채웠다.,"[2017, 44, 30]","['년', '%', '%']",['2017'],[],8
C11687,1517,4%대 주담대 금리 ‘요지부동’… 은행채 금리 2.7%로 떨어졌는데,2025-04-27,https://www.chosun.com/economy/money/2025/04/27/7MOBC3X3VPK4ATYBN2JIUJF67M,전체 주담대 금리에서 이 값이 차지하는 비율도 최대 5%에서 34%로 6배 이상 올랐다.,"은행연합회에 따르면 지난해 5월 4대 은행이 신규로 내준 주담대의 ‘가산금리-우대금리’는 0.02~0.24%포인트였으나, 올해 2월의 경우 1.27~1.54%포인트로 1%포인트 이상 올랐다.","금융 당국은 지난 2월 은행들의 가산금리 및 우대금리 조정 폭을 중심으로 대출금리 산출 근거를 직접 점검하겠다며 은행의 이자 장사에 제동을 걸었으나, 최근 가계대출 급증세로 동력이 약해졌다.","[5, 34, 6]","['%', '%', '배']",[],[],8
C04441,563,"﻿금값 폭등, 골드바 판매 중단에도… 한국은행은 ‘뒷짐’, 왜?",2025-02-13,https://www.chosun.com/economy/economy_general/2025/02/13/3WAQAYQMI5GW7LAHECXARQMZPY,"세계금협회(WGC)가 68개국 중앙은행을 대상으로 실시한 2024년 설문조사에 따르면, 응답 기관의 69%가 “향후 5년 안에 금 보유 비중을 늘리겠다”고 밝혔다.",한은의 기조는 다른 나라 중앙은행들이 적극적으로 금을 사들이는 흐름과도 동떨어져 있다.,세계 최대 금 보유국인 미국은 2024년 기준 8134t에 달하는 금을 보유하고 있다.,"[68, 2024, 69, 5]","['개', '년', '%', '년']",['2024'],[],8
C04508,569,"KT, 상장 이후 최대 매출… 작년 영업익은 51% 감소",2025-02-13,https://www.chosun.com/economy/industry-company/2025/02/13/3GEUPSEDW5F6TGTH5KL3LYATQQ,미디어 사업은 IPTV 전체 가입자 순증과 ARPU(가입자당 평균 매출) 가입자 증가로 전년 대비 1.2%의 매출 성장을 이뤘다.,유선전화 매출은 가정 내 수요 감소로 인해 매출이 전년 대비 7.3%줄었다.,기업서비스 사업은 저수익 사업 합리화에도 전년 대비 2.9% 성장했다.,[1.2],['%'],[],[],8
C11283,1457,IMF “관세 전쟁에 2년 후 세계 부채 비율 117%...2차 대전 수준의 빚더미”,2025-04-23,https://www.chosun.com/economy/economy_general/2025/04/23/FA5D4247IND5BDMIKI2LCAPKMQ,관세 전쟁의 최전선에 있는 중국은 5%의 성장률 목표를 지키기 위해 올해 GDP 대비 재정적자 비율 목표치를 역대 최대 수준인 4%로 높였다.,또 지난 9일에는 프리드리히 메르츠 독일 총리가 법인세와 산업용 에너지 가격을 낮춰 제조업 경쟁력을 높이겠다고 발표하기도 했다.,지난해 목표(3%)보다 1%포인트 높다.,"[5, 4]","['%', '%']",[],[],8
C11344,1466,IMF “관세 전쟁에 2년 후 세계 부채 비율 117%...2차 대전 수준의 빚더미”,2025-04-23,https://www.chosun.com/economy/economy_general/2025/04/23/FA5D4247IND5BDMIKI2LCAPKMQ,관세 전쟁의 최전선에 있는 중국은 5%의 성장률 목표를 지키기 위해 올해 GDP 대비 재정적자 비율 목표치를 역대 최대 수준인 4%로 높였다.,또 지난 9일에는 프리드리히 메르츠 독일 총리가 법인세와 산업용 에너지 가격을 낮춰 제조업 경쟁력을 높이겠다고 발표하기도 했다.,지난해 목표(3%)보다 1%포인트 높다.,"[5, 4]","['%', '%']",[],[],8
C11341,1466,IMF “관세 전쟁에 2년 후 세계 부채 비율 117%...2차 대전 수준의 빚더미”,2025-04-23,https://www.chosun.com/economy/economy_general/2025/04/23/FA5D4247IND5BDMIKI2LCAPKMQ,"올해만도 공공 부채 비율이 2.8%포인트 늘어날 것으로 예상했는데, 이는 작년 예상치보다 두 배 이상 많은 수준이다.","IMF는 미국의 관세 부과 조치 등으로 전 세계 경제 동력이 위축되고 있고, 이에 대응하기 위해 각국이 재정 지출을 늘리면서 빚이 쌓이고 있다고 봤다.",IMF는 “글로벌 교역이 위축되며 경제 성장률이 떨어지는 점도 부채 비율을 높이는 원인으로 작용한다”고 했다.,[2.8],['%'],[],[],8
