claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable
C11283,관세 전쟁의 최전선에 있는 중국은 5%의 성장률 목표를 지키기 위해 올해 GDP 대비 재정적자 비율 목표치를 역대 최대 수준인 4%로 높였다.,,,,,"기술이전·사업화 비전과 목표치의 구체적 제시, 보유기술의 유형별 기술이전·사업화 전략 수립 및 추진(tblId=DT_TX_115_2018_H0061); [전문디자인업체]디자인 관련 용역대가를 산정하는 방식(2007)(tblId=TX_115_2009_H9045); 리더십 특성(격년) - 업무의 세부추진 일정과 달성하고자 하는 목표를 명확히 제시해 주고 있다(tblId=DT_KWMP_2020180); 나는 목표 달성을 위해서 좋은 팀을 만들 수 있는 능력이 있다(tblId=DT_427001_A036); 공공질서 준수 수준(차례 지키기, 13세 이상 인구)(tblId=DT_1SSSA101R); 공공질서 준수 수준 (교통약자석 지키기, 13세 이상 인구)(tblId=DT_1SSSA107R); 공중질서수준(차례지키기) - 15세이상 인구(tblId=DT_1WCC41); 공중질서수준(차례지키기)(tblId=DT_1WC61); 공중질서 수준(차례지키기)(tblId=DT_1WCA11); 효과 높은 일자리 나누기(지키기) 정책(tblId=DT_C40091)","orgId=115, tblId=DT_TX_115_2018_H0061 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=DT_TX_115_2018_H0061&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C11344,관세 전쟁의 최전선에 있는 중국은 5%의 성장률 목표를 지키기 위해 올해 GDP 대비 재정적자 비율 목표치를 역대 최대 수준인 4%로 높였다.,,,,,"기술이전·사업화 비전과 목표치의 구체적 제시, 보유기술의 유형별 기술이전·사업화 전략 수립 및 추진(tblId=DT_TX_115_2018_H0061); [전문디자인업체]디자인 관련 용역대가를 산정하는 방식(2007)(tblId=TX_115_2009_H9045); 리더십 특성(격년) - 업무의 세부추진 일정과 달성하고자 하는 목표를 명확히 제시해 주고 있다(tblId=DT_KWMP_2020180); 나는 목표 달성을 위해서 좋은 팀을 만들 수 있는 능력이 있다(tblId=DT_427001_A036); 공공질서 준수 수준(차례 지키기, 13세 이상 인구)(tblId=DT_1SSSA101R); 공공질서 준수 수준 (교통약자석 지키기, 13세 이상 인구)(tblId=DT_1SSSA107R); 공중질서수준(차례지키기) - 15세이상 인구(tblId=DT_1WCC41); 공중질서수준(차례지키기)(tblId=DT_1WC61); 공중질서 수준(차례지키기)(tblId=DT_1WCA11); 효과 높은 일자리 나누기(지키기) 정책(tblId=DT_C40091)","orgId=115, tblId=DT_TX_115_2018_H0061 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=DT_TX_115_2018_H0061&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C11341,"올해만도 공공 부채 비율이 2.8%포인트 늘어날 것으로 예상했는데, 이는 작년 예상치보다 두 배 이상 많은 수준이다.",,,,,작년 인력 고용이 가장 많은 품목(1+2순위)(tblId=DT_111014_C036); 작년 인력 고용이 가장 많은 품목(1순위)(tblId=DT_111014_C037); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 정보화의 영향(사생활침해가 늘어날 것이다)(tblId=DT_1W872); 정보화의 영향(일자리가 늘어날 것이다)(tblId=DT_1W873); 웹툰을 활용한 2차적 저작물로의 IP 확장이 늘어날 것이라고 생각한다(tblId=DT_467002_A028); 지능정보사회 발전으로 이용자가 5년 이내에 경험할 수 있는 현상_전자적 감시가 보편화되면서 사생활 침해가 점차 늘어날 것이다(tblId=DT_164004_2024110); 인공지능 보편화와 사생활 보호_인공지능이나 사물인터넷이 보편화되면 사생활 노출이 늘어날 것이다(tblId=DT_164004_2024173); 지능정보사회 발전으로 이용자가 5년 이내에 경험할 수 있는 현상_전자적 감시가 보편화되면서 사생활 침해가 점차 늘어날 것이다(tblId=DT_164004_2023114),"orgId=111, tblId=DT_111014_C036 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_C036&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C04242,"그러나 이 기간 조업일수는 7일이었던 반면, 지난해 같은 기간에는 6.5일에 그친 것을 고려한 일평균 수출액은 22조7000억달러에서 21조3000억달러로 6.4% 줄었다.",,,,,유아동: 심하게 울고 있다가도 스마트폰만 보면 금방 그친다(tblId=DT_12019_2015_023); 인공지능 보편화와 사생활 보호_소득수준이 높을수록 사생활 보호를 받게 되는 반면 소득수준이 낮을수록 사생활 보호를 받기 어려워질 것이다(tblId=DT_164004_2024175); 인공지능 보편화와 사생활 보호_부유층은 사생활 보호를 받게 되는 반면 빈곤층은 사생활 보호를 받기 어려워질 것이다(tblId=DT_164004_2023178); 인공지능 보편화와 사생활 보호_부자들은 더 많은 사생활 보호를 받게 되는 반면 가난한 사람들은 사생활 보호를 받기 더 어려워질 것이다(tblId=DT_164004_2022235); 한약 제조업체(한약도매상을 겸업하는 경우) 개설기간에 따른 판매처별 판매비율(tblId=DT_11787N_013); 한약 제조업체(한약도매상을 겸업하지 않는 경우) 개설기간에 따른 판매처별 판매비율(tblId=DT_11787N_011); 한약도매상의 개설기간에 따른 한약소비기관별 판매비율(tblId=DT_11787N_015); 한약 제조업체 개설기간에 따른 판매처별 판매비율(tblId=DT_11787N_006); 한약도매상의 개설기간에 따른 한약소비기관별 판매비율(tblId=DT_11787N_009); 평균 체육활동 참여기간에 대한 연도별 비교(tblId=DT_113_STBL_1025359),"orgId=127, tblId=DT_12019_2015_023 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_12019_2015_023&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15360,4일 통계청은 ‘5월 소비자 물가 동향’에서 지난달 소비자 물가가 전년 동월 대비 1.9% 올랐다고 밝혔다.,,,,,"소비자물가지수(2020=100)(tblId=DT_1J22003); 연도별 소비자물가 등락률(tblId=DT_1J22041); 월별 소비자물가 등락률(tblId=DT_1J22042); 지출목적별 소비자물가지수(품목포함, 2020=100)(tblId=DT_1J22001); 품목성질별 소비자물가지수(2020=100)(tblId=DT_1J22002); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112); 생활물가지수(2020=100)(tblId=DT_1J22005); 신선식품지수(2020=100)(tblId=DT_1J22004); 식료품 및 에너지제외지수(2020=100)(tblId=DT_1J22009); 농산물 및 석유류제외지수(2020=100)(tblId=DT_1J22007)","orgId=101, tblId=DT_1J22003 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J22003&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02323,"한국의 대미 투자 비율은 2018년에는 21.7%였지만, 이후 꾸준히 증가해 2023년에는 43%를 차지하며 역대 최대를 기록하기도 했다.",,,,,"과거 3년 대비 향후 3년에 대한 교육훈련 투자전망(tblId=DT_118041_C007); [전문디자인업체]디자인 관련 용역대가를 산정하는 방식(2007)(tblId=TX_115_2009_H9045); [문화예술・콘텐츠 다양성 감수성] 문화예술 및 콘텐츠에 사회적 소수자를 대변하는 표현이 증가해야 한다(tblId=DT_113_STBL_1032234); 이용기록이 서버에 남을 것을 우려해 이용을 망설인 경험_운동, 식사, 건강 등에 관한 정보를 웨어러블 기기나 앱으로 기록하기(tblId=DT_164004_2024124); 이용기록이 서버에 남을 것을 우려해 이용을 망설인 경험_운동, 식사, 건강 등에 관한 정보를 웨어러블 기기나 앱으로 기록하기(tblId=DT_164004_2023128); 이용기록이 서버에 남을 것을 우려해 이용을 망설인 경험_운동, 식사, 건강 등에 관한 정보를 웨어러블 기기나 앱으로 기록하기(tblId=DT_164004_2022185); 발목최대둘레(tblId=DT_115019_057); 장딴지최대둘레(3차원)(tblId=DT_115019_224); 발목최대둘레(3차원)(tblId=DT_115019_226); 엉덩이최대둘레높이(3차원)(tblId=DT_115019_282)","orgId=387, tblId=DT_118041_C007 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=387&tblId=DT_118041_C007&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C13176,"한국의 내년 잠재성장률 전망치는 OECD 38국 평균(1.8%)보다는 높지만, 문제는 하락 속도다.",,,,,갈등해결역량_집단 내에서 발생한 문제에 대해 잘잘못을 따지기보다는 함께 해결하려고 노력한다(tblId=DT_154022_22AA201600); 나는 다른 사람보다 문제해결 및 개선방안을 잘 만들어 낸다(tblId=DT_427001_A031); 나보다 돈을 많이 벌면서 세금을 적게 내는 사람이 많은지에 대한 의견(tblId=DT_33109_N323); 한국수어에 대한 인식 : 한국수어와 한국어에 대한 생각이나 느낌_수어 사투리 보다 표준화된 한국수어를 사용해야 한다(tblId=DT_113_STBL_1031574); 내년 가구의 재정상태 (19세 이상 가구주)(tblId=DT_1SSIC030R); 내년 영농규모 변경 계획(tblId=DT_111014_C107); [중앙부처및지자체]내년 발주예정 사업 건수(2007)(tblId=TX_115_2009_H6019); [중앙부처및지자체]내년 발주예정 사업 총 예산(2007)(tblId=TX_115_2009_H6020); [전문디자인업체]해당연도 대비 내년 디자인 관련 투자계획 예상 감소수준(2007~2009)(tblId=TX_115_2009_H9035); [전문디자인업체]해당연도 대비 내년 디자인 관련 투자계획 예상 증가수준(2007~2009)(tblId=TX_115_2009_H9034),"orgId=154, tblId=DT_154022_22AA201600 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_154022_22AA201600&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02654,"2024년 설 연휴 기간 일평균 매출은 전년 대비 26.6% 올랐고, 고객수는 22.4% 올랐다.",,,,,"경영현황_시장당일평균고객수(tblId=DT_SJ42); 경영현황_시장당일평균매출액(tblId=DT_SJ41); 관광객 대상 사업활동 여부, 평균 고객수(tblId=DT_MLTM_5003027); 전자상거래 실시에 따른 판매 효과 - 고객수와 판매량 증가(2005)(tblId=TX_12008_A040); b 시설이용: 수목림/수목원/자연휴양림(tblId=DT_MOGE_3020300307); (지난 1년 동안) 연휴 및 대체휴일 기간 동안 여가활동(복수응답)(tblId=DT_113_STBL_1028380); (지난 1년 동안) 연휴 및 대체휴일 기간 동안 여가활동(복수응답)_중분류(tblId=DT_113_STBL_1030688); 연휴기간 여가활동(복수응답)_상위 10순위(tblId=DT_113_STBL_1027010); 연휴기간 여가활동 유형(복수응답)(tblId=DT_113_STBL_1027011); 연휴기간 여가활동 유형(tblId=DT_113_STBL_1022480)","orgId=309, tblId=DT_SJ42 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=309&tblId=DT_SJ42&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02703,대신 개인 소유 수입차 등록 비율이 64.7%(17만305건)로 늘어났다.,,,,,"[전문디자인업체]디자인 인증, 수상 및 출원, 등록 건수(귀사소유)(tblId=DT_115026_B308); [전문디자인업체]디자인 인증, 수상 및 출원, 등록 건수_종합(고객사 소유)(tblId=DT_115026_B309); [디자인활용업체]디자인 인증, 수상 및 출원, 등록 경력_종합(귀사 소유)(tblId=DT_115026_C300); [전문디자인업체]디자인권(출원·등록 포함) 소유 비중(2012)(tblId=DT_11526N_2012_A136); [전문디자인업체]디자인권(출원·등록 포함) 소유 건수(2012)(tblId=DT_11526N_2012_A137); [전문디자인업체]디자인권(출원·등록 포함) 소유 비중(2010)(tblId=DT_11526N_2010_A208); [전문디자인업체]디자인권(출원·등록 포함) 소유 비중-고객사(2010)(tblId=DT_11526N_2010_A209); [전문디자인업체]디자인권(출원·등록 포함) 소유 비중-자사(2010)(tblId=DT_11526N_2010_A210); [전문디자인업체]디자인권(출원·등록 포함) 소유 건수(2010)(tblId=DT_11526N_2010_A211); [전문디자인업체]디자인권(출원·등록 포함) 소유 건수-고객사(2010)(tblId=DT_11526N_2010_A212)","orgId=115, tblId=DT_115026_B308 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=DT_115026_B308&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02523,"한편, 연기금의 순매수 상위 10개 종목의 평균 수익률은 13.48%로 집계됐다, 외국인(19.48%)이나 기관합계(18.98%)에는 못 미치지만, 코스피지수 상승률(5.72%)을 크게 웃돌았다.",,,,,"가계경제 변화 - 가족 구성원의 병이나 노환 등으로 지출되던 의료비가 크게 줄었다(tblId=DT_KWMP_2020116); 희망 운동 종목 (상위 10위)(tblId=DT_113_STBL_1030519); 운동 참여 시 희망 운동 종목(1순위, 소분류, 상위 10개 종목)(tblId=DT_113_STBL_1030526); 접수 상위 10종목(tblId=DT_38701_N906); 체육 동호회 조직 가입 종목(복수응답, 상위 10개 종목)(tblId=DT_113_STBL_1029666); 향후 가입 희망 체육 동호회(복수응답, 상위 10개 종목)(tblId=DT_113_STBL_1029667); 체육 동호인 조직 주 가입 종목에 대한 연도별 비교 -도시규모별・성별・연령별 (상위 2개)(tblId=DT_113_STBL_1027864); 최근 1년간 참여 경험이 있는 체육활동(복수응답, 상위 10개 종목)(tblId=DT_113_STBL_1029668); 향후 시간적 여유가 될 경우 참여하고 싶은 운동종목_참여자(상위 10개 종목)(tblId=DT_113_STBL_1029663); 향후 금전적 여유가 될 경우 참여하고 싶은 운동종목_참여자(상위 10개 종목)(tblId=DT_113_STBL_1029664)","orgId=338, tblId=DT_KWMP_2020116 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=338&tblId=DT_KWMP_2020116&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02225,작년 현대차 전체 판매에서 SUV와 고급 브랜드 제네시스 판매 비율은 61.7%로 1년 전보다 1.9%포인트 올랐다.,,,,,작년 기준 농업경영체의 생산 품목별 판매액(tblId=DT_111014_C103); 기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인력컨설팅 : 고급인력 양성 및 교육지원)(tblId=DT_MLTM_6636); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 스마트폰 사용으로 삶의 질이 이전보다 더 좋아졌다고 느낀다(tblId=DT_12019_2015_015); 스마트폰 사용으로 삶의 질이 이전보다 더 나빠졌다고 느낀다(tblId=DT_12019_2015_016); 유아동: 스마트폰을 사용하면서 아이가 예전보다 난폭해졌다(tblId=DT_12019_2015_040); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2015_104); 청소년: 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(tblId=DT_12019_2014_036); 청소년용 : 인터넷 사용으로 건강이 이전보다 나빠진 것 같다(2013)(tblId=DT_12019_2013_B4_1),"orgId=111, tblId=DT_111014_C103 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_C103&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
