claim_id,claim_measurement_id,article_id,title,date,url,claim_text,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,gold_verifiable,gold_measurement_correct,gold_ready,gold_label_tier,gold_org_id,gold_tbl_id,gold_tbl_name,gold_itm_id,gold_itm_name,gold_obj_l1,gold_obj_l1_name,gold_prd_se,gold_period,gold_previous_period,gold_value_type,gold_derivation_method,gold_source_unit,gold_source_value,gold_source_previous_value,gold_actual_value,gold_claim_signed_value,gold_abs_error,gold_relative_error_pct,gold_tolerance,gold_verdict,gold_coordinate_status,gold_confidence,gold_reason,gold_evidence_url,gold_retrieved_at,gold_label_source,human_reviewed
A0006-CG0156,A0006-CG0156-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.",708억 달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,자동차 수출,자동차,70800000000,달러,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,70800000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0157,A0006-CG0157-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",1.4%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,1.4,%,202411,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202411,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.4,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0159,A0006-CG0159-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",11%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,11,%,202408,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202408,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,11,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0162,A0006-CG0162-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",4.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,4.6,%,202410,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202410,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,4.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0166,A0006-CG0166-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",6.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,6.6,%,202412,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202412,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,6.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0169,A0006-CG0169-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,614억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,총수출액,총수출액,61400000000,달러,2024,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,61400000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0171,A0006-CG0171-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다.",6836억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,이전값,수출액,수출액,683600000000,달러,2022,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2022,N/A,이전값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,683600000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0174,A0006-CG0174-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",7.5%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,7.5,%,202409,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202409,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,7.5,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0176,A0006-CG0176-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다.",+9.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출증가율,수출증가율,9.6,%,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,9.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0179,A0006-CG0179-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",102억 달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,화장품 수출액,화장품,10200000000,달러,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,10200000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-CG0180,A0006-CG0180-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",20.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,화장품 수출 증감률,화장품,20.6,%,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,20.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0006-SP270B11DBD0,A0006-SP270B11DBD0-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,31.5%,KOSIS_VALUE,국내공식통계,hcx,증감률,수출 증가율,반도체,31.5,%,202412,M,Y,Y,Y,FULL_KOSIS,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,13103131003T1,IT산업별/월별 수출 현황,13102131003A.AF11100000,반도체,M,202412,202312,증감률,YOY_FROM_LEVEL,달러,14511028387.0,11066415208.0,31.126729968615873,31.5,0.37327003138412707,1.1849842266162764,absolute_error<=0.5%p,일치,UNIQUE,HIGH,MCP 검색 1위이며 반도체 분류 코드가 직접 존재,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_092_115_2009_S023&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0006-SP270B11DBD0,A0006-SP270B11DBD0-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,145억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,수출액,반도체,14500000000.0,달러,202412,M,Y,Y,Y,FULL_KOSIS,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,13103131003T1,IT산업별/월별 수출 현황,13102131003A.AF11100000,반도체,M,202412,N/A,수준값,DIRECT,달러,14511028387.0,N/A,14511028387.0,14500000000.0,11028387.0,0.07605784137931035,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 검색 1위이며 반도체 분류 코드가 직접 존재,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_092_115_2009_S023&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0006-SP382DCE21AF,A0006-SP382DCE21AF-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.,6838억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,수출액,-,683800000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T1,수출액,13102112831A.A,총액,Y,2024,N/A,수준값,DIRECT,천달러,683609488.0,N/A,683609488000.0,683800000000.0,190512000.0,0.027860778005264698,relative_error<=0.5%,일치,ALTERNATE_RESOLVED,HIGH,MCP 총수출액 검색 1위; 국가별 표의 계와 값이 같은 공식 대체 좌표,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0006-SP9282109973,A0006-SP9282109973-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.",1419억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,반도체 수출액,반도체,141900000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,127,DT_127005_005,수출 및 수입액,T001,수출액,A020101,반도체,Y,2024,N/A,수준값,DIRECT,백만US$,142086.0,N/A,142086000000.0,141900000000.0,186000000.0,0.13107822410147993,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 메타에 반도체와 수출액 코드가 직접 존재,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_127005_005&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0006-SP9461F3F4FE,A0006-SP9461F3F4FE-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,6.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,수출 증가율,-,6.6,%,2024,M,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T1,수출액,13102112831A.A,총액,M,202412,202312,증감률,YOY_FROM_LEVEL,천달러,61359250.0,57573193.0,6.576076126262453,6.6,0.02392387373754623,0.36248293541736715,absolute_error<=0.5%p,일치,ALTERNATE_RESOLVED,HIGH,기사의 지난 12월을 202412로 정규화하고 전년동월 값으로 계산,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0006-SPA4FBC97BC2,A0006-SPA4FBC97BC2-m5,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대",102억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,화장품 수출액,화장품,10200000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,145,DT_145011_A006,화장품 수입 및 수출액 현황,T002,수출액,DATA,데이터,Y,2024,N/A,수준값,DIRECT,천$,10177312.0,N/A,10177312000.0,10200000000.0,22688000.0,0.2224313725490196,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 검증에서 화장품산업현황의 수출액 항목으로 확인,https://kosis.kr/statHtml/statHtml.do?orgId=145&tblId=DT_145011_A006&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0009-CG0211,A0009-CG0211-m1,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,2300만여 명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,대형항공사 이용객 수,대형항공사 이용객 수,23000000,명,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,381,DT_920005_B008,항공사별 통계,N/A,N/A,N/A,N/A,Y,2023,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,23000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:AVIATION_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=381&tblId=DT_920005_B008&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0009-CG0212,A0009-CG0212-m1,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,2419만여 명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,LCC 이용객 수,LCC,24190000,명,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,381,DT_920005_B008,항공사별 통계,N/A,N/A,N/A,N/A,Y,2023,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,24190000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:AVIATION_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=381&tblId=DT_920005_B008&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0009-CG0213,A0009-CG0213-m1,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,4720만여 명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,국제선 이용객 수,"LCC, 대형항공사",47200000,명,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,381,DT_920005_B008,항공사별 통계,N/A,N/A,N/A,N/A,Y,2023,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,47200000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:AVIATION_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=381&tblId=DT_920005_B008&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0009-CG0214,A0009-CG0214-m1,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,4720만여 명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,국제선 여객 수,국제선 여객 수,47200000,명,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,381,DT_920005_B008,항공사별 통계,N/A,N/A,N/A,N/A,Y,2023,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,47200000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:AVIATION_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=381&tblId=DT_920005_B008&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
