gold_id,claim_id,article_id,title,date,url,claim_text,claim_type,claim_value,claim_unit,gold_label,gold_label_tier,gold_verifiable,gold_ready,human_reviewed,gold_org_id,gold_tbl_id,gold_tbl_name,gold_obj_l1,gold_obj_l2,gold_itm_id,gold_item_name,gold_category_name,gold_prd_se,gold_period,gold_previous_period,gold_source_value,gold_previous_source_value,gold_source_unit,gold_actual_value,gold_derivation_method,gold_coordinate_status,gold_label_source,gold_evidence_url,gold_evidence_batch,gold_retrieved_at
MCPG-106,C03743,475,고환율·고유가에… 소비자 물가 5개월 만에 2%대로,2025-02-06,https://www.chosun.com/economy/economy_general/2025/02/06/JUZXS35ATZH5HPELUDW6QK465M,소비자물가 상승률이 2%대로 올라선 것은 작년 8월(2%) 이후 5개월 만이다.,CHANGE_RATE,2.0,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202408,202407,2.0,2.6,%,-23.076923076923077,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.301Z
MCPG-107,C03818,485,유류세 인하 4월 말까지 연장,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/7U6ZK6KOTBDBJGGYKDYI3YIZOY,"전날 통계청에 따르면, 지난달 소비자 물가 상승률은 2.2%로 작년 11월(1.5%)부터 3개월 연속 오름폭이 커졌다.",CHANGE_RATE,1.5,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202411,202410,1.5,1.3,%,15.38461538461538,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.301Z
MCPG-108,C04589,580,美 소비자 물가 상승률 3%… 당분간 금리 인하 멈출 듯,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/DOSWUEHIRBDRXA22EYJWFTUYHI,0 지난달 미국 소비자물가 상승률이 7개월 만에 3%대로 복귀했다.,CHANGE_RATE,3.0,"['개', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202501,202412,2.2,1.9,%,15.789473684210542,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.301Z
MCPG-109,C04607,581,오징어채 23%·맛김 22%… 가공식품 물가 상승률 1년 만에 최고,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/HP4YWNUF3VGJZDLS62WBVBUM74,"13일 통계청에 따르면, 지난 1월 가공식품 물가지수는 122.03(2020년을 100으로 본 상대적 지수)으로 작년 1월보다 2.7% 상승했다.",CHANGE_RATE,2.7,"['일', '월', '년', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202401,202312,2.8,3.2,%,-12.50000000000001,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-110,C05149,655,1월 생산자물가 17개월만에 최대폭 상승,2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/4S55OVIERZDWLG56V5RA5UHGCM,한국은행은 20일 지난 1월 생산자물가가 전월 대비 0.6% 오른 120.18을 기록했다고 밝혔다.,LEVEL,0.6,"['일', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T02,전월비,총지수,M,202501,N/A,0.7,N/A,%,0.7,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-111,C05681,723,금리 0.25%p 내린 한은... 관세 폭탄·내수 부진에 경기 살리기 선택,2025-02-25,https://www.chosun.com/economy/economy_general/2025/02/25/2RBIFVNKT5ELXID4FUQCFM63G4,1월 소비자물가상승률이 전년 대비 2.2% 오른 등 물가도 작년 10월부터 계속해서 오르고 있다.,CHANGE_RATE,2.2,"['월', '%', '월']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202410,202310,1.3,3.8,%,-65.78947368421053,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-112,C06671,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,"6일 통계청이 발표한 ‘2월 소비자물가 동향’에 따르면, 지난달 소비자물가지수는 116.08로 전년 동월 대비 2% 상승했다.",CHANGE_RATE,2.0,"['일', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202402,202302,3.1,4.7,%,-34.04255319148936,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-113,C06677,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,"지난달 식용유지 가격 상승률은 9%로, 지난해 6월(11.6%) 이후 8개월 만에 최대 상승폭을 보였다.",CHANGE_RATE,11.6,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202406,202405,2.4,2.7,%,-11.11111111111112,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-114,C06678,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,기름값 부담이 반영된 생활물가지수는 지난달 2.6% 오르며 지난해 7월(3%) 이후 7개월 만에 최대 상승폭을 보였다.,CHANGE_RATE,3.0,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,1,N/A,T03,전년동월비(%),생활물가지수,M,202407,202406,3.0,2.8,%,7.1428571428571495,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-115,C06681,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,"마찬가지로 지난달 외식 물가는 전년 동월 대비 3% 상승했는데, 지난해 6월(3%) 이후 8개월 만에 최대 상승폭이다.",CHANGE_RATE,3.0,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202406,202306,2.4,2.7,%,-11.11111111111112,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-116,C06682,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,"다만 토마토(-19.5%)와 딸기(-6.9%), 바나나(-11.4%) 등 과실류 가격이 떨어지면서 농산물 물가는 전년 동월 대비 1.2% 감소했다.",CHANGE_RATE,1.2,"['%', '%', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202412,202312,1.9,3.2,%,-40.62500000000001,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-117,C07269,917,외식 물가는 치솟는데… 눈물나는 식당 술값 ‘역주행’,2025-03-12,https://www.chosun.com/economy/economy_general/2025/03/12/CJX2KI2XHBFVPIK3NBGMVKFXMA,"반면, 2월 전체 외식물가는 전년보다 3% 올라 소비자물가 상승률(2%)을 웃돌았다.",CHANGE_RATE,2.0,"['월', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202402,202401,3.1,2.8,%,10.714285714285724,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.302Z
MCPG-118,C09086,1176,의성 마늘·청송 사과… 먹거리 물가도 비상,2025-04-01,https://www.chosun.com/economy/economy_general/2025/04/01/OCXI4WN3PBCMBAAWAGM2HDZ34U,"한국농수산식품유통공사에 따르면, 3월 하순(20∼30일) 무(20㎏) 중도매인 판매 가격은 전년 동기 대비 75.6% 올랐고, 배추(10㎏) 가격도 17.5% 상승했다.",CHANGE_RATE,17.5,"['월', '일', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202403,202303,3.1,4.2,%,-26.190476190476193,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.305Z
MCPG-119,C09202,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,연초 물가를 끌어올리는 주범이었던 석유류 가격은 미국의 석유 증산 등 국제 유가가 떨어진 게 시차를 두고 반영되며 지난달 들어 2.8% 오르는 데 그쳤다.,LEVEL,2.8,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202503,N/A,2.1,N/A,%,2.1,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.306Z
MCPG-120,C09203,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,전월 대비로는 휘발유(-2.1%)와 경유(-2.2%) 모두 일제히 가격이 떨어졌다.,LEVEL,-2.2,"['%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T02,전월비,총지수,M,202503,N/A,0.2,N/A,%,0.2,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.306Z
MCPG-121,C09206,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,"외식 물가는 지난 2월(3%)에 이어 지난달에도 3% 상승했는데, 생선회(5.4%)와 치킨(5.3%) 등 소비자들이 자주 찾는 외식 품목들의 가격이 크게 오르며 체감 물가상승률을 높였다.",CHANGE_RATE,5.3,"['월', '%', '%', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202502,202501,2.0,2.2,%,-9.090909090909099,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,81-100,2026-08-05T08:39:55.306Z
MCPG-122,C12149,1584,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,"2일 통계청이 발표한 ‘4월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.38로 전년 동월 대비 2.1% 올랐다.",CHANGE_RATE,2.1,"['일', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202404,202304,2.9,3.7,%,-21.621621621621628,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.791Z
MCPG-123,C12152,1584,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,"연초 미국의 석유 증산 등으로 국제 유가가 떨어졌던 게 시차를 두고 반영되면서, 지난달 석유류 가격은 1.7% 떨어졌다.",LEVEL,1.7,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202504,N/A,2.1,N/A,%,2.1,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.791Z
MCPG-124,C12153,1584,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,"휘발유(-2.4%)와 경유(-2.9%) 등 가격이 전년 동월 대비 일제히 감소했는데, 이는 작년 11월에 각각 3.4%, 10.4%씩 하락한 이후 5개월 만이다.",CHANGE_RATE,10.4,"['%', '%', '월', '%', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202411,202311,1.5,3.3,%,-54.54545454545454,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.791Z
MCPG-125,C12154,1584,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,농산물 가격도 작년 주요 과일과 채소 가격이 높았던 기저효과로 지난달에는 1.5% 하락한 것으로 나타났다.,CHANGE_RATE,1.5,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,0,N/A,T03,전년동월비(%),총지수,M,202404,202403,2.9,3.1,%,-6.451612903225811,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-126,C12158,1584,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,이로 인해 근원물가에 해당하는 ‘농산물 및 석유류 제외 지수’는 전년 동월 대비 2.4% 오르면서 작년 3월(2.4%) 이후 13개월 만에 가장 높은 상승폭을 보였다.,CHANGE_RATE,2.4,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22042,월별 소비자물가 등락률,3,N/A,T03,전년동월비(%),농산물및석유류제외지수,M,202403,202303,2.4,4.7,%,-48.93617021276596,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22042&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-127,C00380,41,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.",LEVEL,69.0,"['일', '일', '개', '개', '%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202412,N/A,114.91,N/A,2020＝100,114.91,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-128,C01659,224,"간신히 5% 찍은 中 성장률, 올해는 ‘트럼프 관세’ 먹구름",2025-01-18,https://www.chosun.com/economy/economy_general/2025/01/18/47BFYPJXONF7RIF22SP3KAKCFU,공장 출고가를 의미하는 생산자 물가는 27개월째 전년 대비 마이너스를 기록하고 있다.,LEVEL,27.0,['개'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,Y,2024,N/A,114.18,N/A,2020＝100,114.18,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-129,C03159,399,트럼프 ‘금리 인하’ 압박에도… 美연준 만장일치 “동결”,2025-01-31,https://www.chosun.com/economy/economy_general/2025/01/31/A7PFEUIACNH7HASFXVOJEW35UM,"2017년 트럼프 1기가 시작했을 때 물가(2.1%)보다 훨씬 높고, 트럼프 1기 때 가장 높았던 물가(2018년 6~7월 2.9%)와 같은 수준이다.",LEVEL,2.9,"['년', '%', '년', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,201807,N/A,98.59,N/A,2020＝100,98.59,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-130,C03366,426,"전설적 투자자 하워드 막스 “초저금리 안 온다, 이지 머니 시대 끝나”",2025-02-02,https://www.chosun.com/economy/money/2025/02/02/J2BFVXANLNCWDHPHVDADH4BTNQ,간담회 5일 뒤인 지난달 29일 미국 연방준비제도는 “인플레이션이 다소 상승했고 경제 전망이 불확실하다”며 기준금리를 기존 4.25~4.5%로 동결했다.,CHANGE_RATE,4.5,"['일', '일', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202501,202412,115.71,114.91,2020＝100,0.696197023757721,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-131,C03550,448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,하지만 고금리·고물가로 2022년 다시 0.3% 감소했고 2023년엔 수출 부진까지 겹쳐 소매판매가 1.5% 감소했다.,CHANGE_RATE,1.5,"['년', '%', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,Y,2023,2022,111.59,107.72,2020＝100,3.592647604901601,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-132,C03667,463,"석유·채소값 뛰니...1월 물가 2.2% 상승, 5개월 만에 2%대 복귀",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/V2MN7UBTEZBJPG7WGGILZRXH6Y,"지난달 석유류 가격은 7.3% 증가했는데, 지난해 7월(8.4%) 이후 7개월 만에 최대 상승폭이다.",CHANGE_RATE,8.4,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202407,202406,114.13,113.84,2020＝100,0.2547434996486227,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
