claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0006-SP6E4CDD590E,A0006-SP6E4CDD590E-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다.",2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,국내공식통계,N,무역,무역수지,"수출, 무역수지, 흑자, 달러",-,,,,-,-,-,2024,-,Y,확정,518억 달러,KOSIS_VALUE,hcx,무역수지,-,2024,Y,hcx,현재값,51800000000,-,-,N,달러,수준값,유지,전년,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,무역수지,,2024,Y,2024,,달러,달러,currency,amount,unspecified,,N,N,DERIVED_TRADE_BALANCE,무역 흑자·적자는 수출액과 수입액의 차이로 계산하는 파생값,REJECT,DERIVED_TRADE_BALANCE,,N,,,,,DERIVED_INDICATOR,'무역수지' 는 두 항목의 차이로만 얻어지는 값 — 단일 좌표로 조회할 수 없음,REJECT,Y,direct,,,,,currency,N,N,,
A0006-SP619BEED528,A0006-SP619BEED528-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,국내공식통계,N,무역,기간,"수출액, 역대 최대, 경신, 무역수지, 흑자, 적자",-,,,,-,-,-,2022,-,,확정,2022년,CONDITION,hcx,기간,-,2022,-,hcx,참고값,2022,-,-,N,년,수준값,-,,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2022,,2022,,년,년,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0006-SP619BEED528,A0006-SP619BEED528-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,무역수지는 전년 대비 621억 달러 개선된 518억 달러의 흑자를 기록했다.,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,국내공식통계,N,무역,무역수지,"수출액, 역대 최대, 경신, 무역수지, 흑자, 적자",-,,,,-,-,-,2022,-,,확정,472억달러,KOSIS_VALUE,hcx,무역수지,-,2022,-,hcx,목표값,47200000000,-,-,N,달러,수준값,감소,전년,2022년 당시 수출액은 역대 최대를 기록하면서도 472억달러 적자를 냈던 것과 다른 결과다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2022,,2022,,달러,달러,currency,amount,unspecified,,N,N,TARGET_VALUE_NOT_OBSERVED,measurement_role=목표값,REJECT,TARGET_VALUE_NOT_OBSERVED,,N,,,,,DERIVED_INDICATOR,'무역수지' 는 두 항목의 차이로만 얻어지는 값 — 단일 좌표로 조회할 수 없음,REJECT,Y,direct,,,,,currency,N,N,,
A0006-SPC9A4F05C5A,A0006-SPC9A4F05C5A-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,이에 2018년(697억 달러 흑자) 이후 최대 흑자를 기록하게 됐다.,2024년에는 에너지 수입이 감소하면서 전체 수입이 전년 대비 1.6% 감소한 덕에 무역수지가 개선됐다.,"지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.",국내공식통계,N,무역,무역수지,"수출, 무역수지, 흑자",-,,,,-,-,-,2018,-,Y,확정,697억 달러,KOSIS_VALUE,hcx,무역수지,-,2018,Y,hcx,현재값,69700000000,-,-,N,달러,수준값,유지,전년,이에 2018년(697억 달러 흑자) 이후 최대 흑자를 기록하게 됐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,무역수지,,2024,Y,2018,,달러,달러,currency,amount,unspecified,,N,N,DERIVED_TRADE_BALANCE,무역 흑자·적자는 수출액과 수입액의 차이로 계산하는 파생값,REJECT,DERIVED_TRADE_BALANCE,,N,,,,,DERIVED_INDICATOR,'무역수지' 는 두 항목의 차이로만 얻어지는 값 — 단일 좌표로 조회할 수 없음,REJECT,Y,direct,,,,,currency,N,N,,
A0006-SP9282109973,A0006-SP9282109973-m4,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.","지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.",국내공식통계,N,무역,반도체 수출 증가 기간,"반도체, 자동차, 바이오, 농수산, 화장품",-,,,반도체,-,-,-,2023,-,Y,확정,14개월,CONTEXT,hcx,반도체 수출 증가 기간,반도체,2023,Y,hcx,참고값,14,-,-,N,개월,수준값,증가,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,"반도체, 자동차, 바이오, 농수산, 화장품",2024,Y,2023,,개월,개월,duration,condition,vehicle,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0006-SP9282109973,A0006-SP9282109973-m5,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.","지난해 유가가 하향 안정화된 가운데 반도체 등 IT 품목, 선박·자동차 등 주력 품목과 바이오헬스·농수산식품·화장품 등 소비재 품목이 고르게 호조를 보이면서 역대 최대 수출 실적과 무역수지 흑자를 동시에 기록했다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.",국내공식통계,N,무역,최대 실적인 2022년 경신까지 걸린 시간,"반도체, 자동차, 바이오, 농수산, 화장품",-,,,반도체,-,-,-,2022,-,Y,확정,2년,CONTEXT,hcx,최대 실적인 2022년 경신까지 걸린 시간,반도체,2022,Y,hcx,참고값,2,-,-,N,년,수준값,증가,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,"반도체, 자동차, 바이오, 농수산, 화장품",2024,Y,2022,,년,년,duration,condition,vehicle,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0006-SP64EB447E6E,A0006-SP64EB447E6E-m3,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.","선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.",국내공식통계,N,무역,자동차 수출 목표치,"자동차, 수출, 완성차, 부품업계, 생산 차질",-,,,자동차,-,-,-,2024,-,Y,확정,700억 달러,CONDITION,hcx,자동차 수출 목표치,자동차,2024,Y,hcx,참고값,70000000000,-,-,N,달러,수준값,-,전년,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-07-30,자동차 수출,자동차,2024,Y,2024,,달러,달러,currency,amount,vehicle,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONDITION,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0006-SP64EB447E6E,A0006-SP64EB447E6E-m4,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.","특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.","선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.",국내공식통계,N,무역,자동차 수출,"자동차, 수출, 완성차, 부품업계, 생산 차질",-,,,자동차,-,-,-,2024,-,Y,확정,2년,CONTEXT,rule_fallback,자동차 수출,자동차,2024,Y,rule_fallback,참고값,2,-,-,N,년,수준값,-,,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-07-30,자동차 수출,자동차,2024,Y,2024,,년,년,duration,condition,vehicle,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0006-SPA4FBC97BC2,A0006-SPA4FBC97BC2-m7,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,화장품 수출액 돌파 기준,"수출, 역대 최대, 경신",-,,,화장품,-,-,-,2024,-,Y,확정,100억 달러,CONTEXT,hcx,화장품 수출액 돌파 기준,화장품,2024,Y,hcx,참고값,10000000000,-,-,N,달러,수준값,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,"바이오헬스, 농수산식품, 화장품",2024,Y,2024,,달러,달러,currency,amount,item,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,sum,GLOBAL_COMPARISON,세계 비교 문맥(전 세계) — 대상이 국내 통계인지 확인 필요,REVIEW,N,direct,,,,,currency,N,N,,
A0006-SP9461F3F4FE,A0006-SP9461F3F4FE-m3,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",15개월 연속 플러스 흐름을 이어간 것이다.,국내공식통계,Y,무역,수출 증가율 반등 기간,"수출, 달러, 역대 최대, 경신",-,,,,-,-,-,202412,-,M,확정,5개월,CONTEXT,hcx,수출 증가율 반등 기간,-,2024,M,hcx,참고값,5,-,-,N,개월,수준값,증가,전년동월,지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2024,M,2024,CHANGE_BASE_FROM_EXPLICIT_TEXT|SINGLE_MONTH_FROM_TEXT,개월,개월,duration,rate_change,unspecified,202312,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0007-SPBACEEAC833,A0007-SPBACEEAC833-m1,A0007,"외신 “2024년, 2018년 이후 가장 항공 희생자 많은 해 됐다”",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/CQYMZH3PHRHZ7CXJFKL5PT4AB4,영국 항공 데이터분석 기관 시리움(Cirium)에 따르면 지난해 여객기 사고로 숨진 사람은 세계에서 318명에 이른다.,0 2024년이 무안공항 제주항공 참사와 아제르바이잔 항공기 추락 사건을 계기로 2018년 이후 가장 많은 사망자가 발생한 해가 됐다.,보잉 737 맥스 여객기가 자카르타에서 추락한 사고로 189명이 사망한 사건이 발생한 2018년(전체 사망자 526명) 이후 가장 많다.,해외통계·정책,N,보건·복지,항공 희생자 수,"항공, 희생자, 사망자, 여객기 사고",-,,,,-,-,-,2024,-,Y,확정,318명,KOSIS_VALUE,hcx,항공 희생자 수,-,2024,Y,hcx,현재값,318,-,-,N,명,수준값,-,전년,영국 항공 데이터분석 기관 시리움(Cirium)에 따르면 지난해 여객기 사고로 숨진 사람은 세계에서 318명에 이른다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,항공 희생자 수,,2024,Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,명,명,person_count,count,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,person_count,N,N,,
A0007-SP3F647A10AD,A0007-SP3F647A10AD-m1,A0007,"외신 “2024년, 2018년 이후 가장 항공 희생자 많은 해 됐다”",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/CQYMZH3PHRHZ7CXJFKL5PT4AB4,보잉 737 맥스 여객기가 자카르타에서 추락한 사고로 189명이 사망한 사건이 발생한 2018년(전체 사망자 526명) 이후 가장 많다.,영국 항공 데이터분석 기관 시리움(Cirium)에 따르면 지난해 여객기 사고로 숨진 사람은 세계에서 318명에 이른다.,"작년 1월에는 또 일본항공 비행기가 공항에서 해안 경비대 비행기와 충돌하는 사고가 있었고, 5월에는 미얀마 상공에서 싱가포르 항공 비행기가 난류에 휩쓸려 추락했다.",해외통계·정책,N,보건·복지,항공 희생자 수,"항공 희생자, 사고, 사망자",-,,,,-,-,-,2018,-,Y,확정,189명,KOSIS_VALUE,hcx,항공 희생자 수,-,2018,Y,hcx,이전값,189,-,-,N,명,수준값,-,전년동기,보잉 737 맥스 여객기가 자카르타에서 추락한 사고로 189명이 사망한 사건이 발생한 2018년(전체 사망자 526명) 이후 가장 많다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,항공 희생자 수,,2024,Y,2018,,명,명,person_count,count,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,person_count,N,N,,
A0007-SP3F647A10AD,A0007-SP3F647A10AD-m2,A0007,"외신 “2024년, 2018년 이후 가장 항공 희생자 많은 해 됐다”",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/CQYMZH3PHRHZ7CXJFKL5PT4AB4,보잉 737 맥스 여객기가 자카르타에서 추락한 사고로 189명이 사망한 사건이 발생한 2018년(전체 사망자 526명) 이후 가장 많다.,영국 항공 데이터분석 기관 시리움(Cirium)에 따르면 지난해 여객기 사고로 숨진 사람은 세계에서 318명에 이른다.,"작년 1월에는 또 일본항공 비행기가 공항에서 해안 경비대 비행기와 충돌하는 사고가 있었고, 5월에는 미얀마 상공에서 싱가포르 항공 비행기가 난류에 휩쓸려 추락했다.",해외통계·정책,N,보건·복지,항공 희생자 수,"항공 희생자, 사고, 사망자",-,,,,-,-,-,2018,-,Y,확정,526명,KOSIS_VALUE,hcx,항공 희생자 수,-,2018,Y,hcx,이전값,526,-,-,N,명,수준값,-,전년동기,보잉 737 맥스 여객기가 자카르타에서 추락한 사고로 189명이 사망한 사건이 발생한 2018년(전체 사망자 526명) 이후 가장 많다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,항공 희생자 수,,2024,Y,2018,,명,명,person_count,count,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,person_count,N,N,,
A0008-SP48CB3B69FB,A0008-SP48CB3B69FB-m1,A0008,가스공사 5억·삼천리 3억 기부,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/M2MAOXQQG5GE5CER35HRDHBBXI,한국가스공사는 저소득 가정 청소년을 위한 성금 5억원을 대구 사회복지공동모금회에 기탁했다고 31일 밝혔다.,-,성금은 대구 지역 생계급여 수급 가정 청소년 약 4800명에게 각 10만원씩 전달된다.,개별기업,N,기타,성금,"가스공사, 저소득 가정 청소년, 성금, 대구, 사회복지공동모금회",-,청소년,,,저소득 가정 청소년,-,-,,-,,확정,5억원,KOSIS_VALUE,hcx,성금,-,-,-,hcx,현재값,500000000,-,-,N,원,수준값,-,,한국가스공사는 저소득 가정 청소년을 위한 성금 5억원을 대구 사회복지공동모금회에 기탁했다고 31일 밝혔다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,성금,,202501,M,,,원,원,currency,amount,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,currency,N,N,,
